Content Manifest for Depot 230411 

Manifest ID / date     : 4661126446448856114 / 10/12/2017 23:45:25 
Total number of files  : 443 
Total number of chunks : 23745 
Total bytes on disk    : 23860909095 
Total bytes compressed : 19136757344 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     164517933    157 9a37b4b42dec6493d18198f1ee89a1298e2bf3c2     0 Cache.Windows\B.AnimRetarget.cache
        343208      1 c1db9a02e22a92c9716d97ba5e34eefc8b6a7e75     0 Cache.Windows\B.AnimRetarget.toc
         38038      1 bda93b320c4f8e08f7f81d1d605ab75faaba357d     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 8d10aaac5c3de3ee264cec707663355f48d0441c     0 Cache.Windows\B.CharacterCodesCache.toc
       1764542      2 32e4127d660acaafac4ca8635230d1e04f760fde     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7784      1 b6ba858baadc006d4eebc184f6796e185785f1d9     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       1769903      2 d824cc3d95ac8e5c24bf2b31760032a7b5b2f8c1     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7784      1 895cbd441fa744f8216303cd84dbf3a84c7decd4     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
        953947      1 87ed20394dd001371390a24e5e02a2810bb03cb3     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7784      1 45723cca40d6099a1decdff88813807fccba3e47     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      13311114     13 32873ccaf31f8574c44703d8efedbd6b68f32910     0 Cache.Windows\B.Font.cache
        198536      1 62a4750739e62442cb27e41bbe7dab79c4620ae6     0 Cache.Windows\B.Font.toc
    2771875942   2695 a1a6b4cf9893a185567c37e0ad21b54f8fa59441     0 Cache.Windows\B.Misc.cache
       5616584      6 9504f2cbf57881f9b4dfc88c0d9641018f174f1a     0 Cache.Windows\B.Misc.toc
          1042      1 44c01148036b48a964ef06f740b528035d39ffef     0 Cache.Windows\B.MiscDx10.cache
           392      1 f1dd6429d1193025d52b6bd5a2e2d8b148b1cafd     0 Cache.Windows\B.MiscDx10.toc
          1045      1 0dd642b6252c77c43241bf9ce73e7f82c85175e4     0 Cache.Windows\B.MiscDx11.cache
           392      1 c46854ee151f9ecee34b4b6f6440e21a236b8e1b     0 Cache.Windows\B.MiscDx11.toc
            64      1 888dfe7a4eb7587235d864fba13ef4472543c9c3     0 Cache.Windows\B.MiscDx9.cache
           392      1 91a20da400331066450e8bc63109294fb27eb20c     0 Cache.Windows\B.MiscDx9.toc
        133442      1 47f11c362b1a607fa42b0ba184c3e1b4666fc290     0 Cache.Windows\B.Misc_de.cache
          9800      1 a8f93c1d57ced6dbe8a6f00826e4e6df62f3da6d     0 Cache.Windows\B.Misc_de.toc
        130140      1 d6ea95834ce7b97ae82a99b4b4d2a3f4979c0702     0 Cache.Windows\B.Misc_en.cache
          9800      1 db38ecbfc5319c456371f3cec6f1ec6f98cbbe04     0 Cache.Windows\B.Misc_en.toc
        133012      1 3ae95975968c4f2547dc845b3c9994fed4b59c15     0 Cache.Windows\B.Misc_es.cache
          9704      1 322e77272a601ea20b85ae3d447ef56460983b04     0 Cache.Windows\B.Misc_es.toc
        137593      1 786dd7b3246b5c1f1062fcdfb6c2928fda8d5ce4     0 Cache.Windows\B.Misc_fr.cache
          9800      1 56ff15e58e01c282162e256a4545efb9a1b20b0c     0 Cache.Windows\B.Misc_fr.toc
        134511      1 f39177ee91f32b8a93c78a2fe300a82e0802489d     0 Cache.Windows\B.Misc_it.cache
          9704      1 da1b44e6fd41294aca5eac43e9e5aa1f477cc1d1     0 Cache.Windows\B.Misc_it.toc
       2517533      3 f383227f14a54340d61be98b15e93b796636681b     0 Cache.Windows\B.Misc_ja.cache
          9896      1 3f29310b1d80f67bd36a83db44bd0a5731a7c6a0     0 Cache.Windows\B.Misc_ja.toc
       1520225      2 c9b93ec790634dbac1ecbcaef96d489535931ded     0 Cache.Windows\B.Misc_ko.cache
         10856      1 b6787b8e08fc248df3ed7ffb0a8e9c5d94418473     0 Cache.Windows\B.Misc_ko.toc
        109897      1 7ee55107e36c72a8f5de765168c0800d4c005c34     0 Cache.Windows\B.Misc_pl.cache
          9416      1 703a4bdebdafa73270f83ea3dd14a8c137954b6e     0 Cache.Windows\B.Misc_pl.toc
        138099      1 9a252a204aa7bef7a1f39466763dc72cbb7e43c1     0 Cache.Windows\B.Misc_pt.cache
          9800      1 dcd7208be7c288edfc414f9b4daccf7b81fa0a69     0 Cache.Windows\B.Misc_pt.toc
        164657      1 141983bff5ad5af103d8d0d69371bd1c1ba72724     0 Cache.Windows\B.Misc_ru.cache
         10568      1 7f8575dc727a3e9fdb1fce7cc5ea032c1340dfc9     0 Cache.Windows\B.Misc_ru.toc
       2842347      3 e6948f117279ea4d22f8d27d07fdb74f50aed9d7     0 Cache.Windows\B.Misc_tc.cache
          9992      1 713804721056f0149edd68eda0e750d85a264315     0 Cache.Windows\B.Misc_tc.toc
        136210      1 e803110324ddbdafe36492c70d382cd2df00c33d     0 Cache.Windows\B.Misc_tr.cache
          9896      1 b3f91927759af442456e15a9008e5514d51efcd3     0 Cache.Windows\B.Misc_tr.toc
        138085      1 c945bd33f826f42afbd4d7b29faf5040a07e80ba     0 Cache.Windows\B.Misc_uk.cache
          9608      1 273633ec7c54fb9788aa12caf822c9c569dff7f5     0 Cache.Windows\B.Misc_uk.toc
       7656677      8 27cea6bef454904ba6056e4bc10defbd678a0d33     0 Cache.Windows\B.Misc_xx.cache
        797096      1 4c011594d3a5798bea74f25f45767efcb79ba409     0 Cache.Windows\B.Misc_xx.toc
       2827064      3 0e354521d9f8ea3efaafa467bc92c61fba35df3a     0 Cache.Windows\B.Misc_zh.cache
         10280      1 a6986572208b68600330ae30edd42f979d425d84     0 Cache.Windows\B.Misc_zh.toc
        999665      1 baebd56211a0ab9642aaaf211c3b4204901719e0     0 Cache.Windows\B.ShaderDx10.cache
          7112      1 50714652f947f5ba86aa4b9ea6e2ecca296f48f1     0 Cache.Windows\B.ShaderDx10.toc
        989119      1 88025238f562534c502a9e20611e31c69c26f556     0 Cache.Windows\B.ShaderDx11.cache
          7112      1 9264018e941c761cd575ff2a25d46d825c779939     0 Cache.Windows\B.ShaderDx11.toc
        541224      1 8002544824d49c479fe0d4eceb3508ac23eb4ea8     0 Cache.Windows\B.ShaderDx9.cache
          7112      1 5d110d3bcf4386a6d5f480aae1402af277d7d085     0 Cache.Windows\B.ShaderDx9.toc
     293990297    281 11850f824159781c633ae7e785c09bdebad54851     0 Cache.Windows\B.ShaderPermutationDx10.cache
        378056      1 7a32f374b2d475da3bcfc0fc6777dad5e3d605f7     0 Cache.Windows\B.ShaderPermutationDx10.toc
     292944709    280 dc7238251cb753cc7ef5e027cc7b96217830638a     0 Cache.Windows\B.ShaderPermutationDx11.cache
        378056      1 3aec4c6ce86cdca32fab03d50473548649879c17     0 Cache.Windows\B.ShaderPermutationDx11.toc
     157027038    150 3e478b358e91c7da2b607634557332491e35f2ac     0 Cache.Windows\B.ShaderPermutationDx9.cache
        377960      1 a44496cf28a6f0ded101b8da875fdc2333835497     0 Cache.Windows\B.ShaderPermutationDx9.toc
