Content Manifest for Depot 230411 

Manifest ID / date     : 767517711548082020 / 07/05/2013 20:26:50 
Total number of files  : 241 
Total number of chunks : 3180 
Total bytes on disk    : 3161225296 
Total bytes compressed : 2434844752 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      95267184     91 e3ef5dd4afe563e3d1f4e69b1f0b8e68b6cb9c79     0 Cache.Windows\B.AnimRetarget.cache
         52808      1 1fd838640aef8d9dd1987b9e9acb9d2d46a5f02f     0 Cache.Windows\B.AnimRetarget.toc
       8838420      9 8ac30c4fb79c2f7b6d9ff1b35770b9b04a9b0064     0 Cache.Windows\B.Font.cache
         43016      1 c781a32c7cc8637f81386079e7c678c69d0f75d1     0 Cache.Windows\B.Font.toc
     529497977    523 7254bb1c792f2a744ceb03efa4f83b1e6f81c1ee     0 Cache.Windows\B.Misc.cache
       1197608      2 5e3a862a59f1edcd0eb6dc6f830b54151f6d3a5c     0 Cache.Windows\B.Misc.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_de.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_de.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_en.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_en.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_es.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_es.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_fr.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_fr.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_it.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_it.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_ja.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_ja.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_ko.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_ko.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_pl.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_pl.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_pt.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_pt.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_ru.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_ru.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_uk.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_uk.toc
       9870993     10 6aa64249b259bf482859691ea1c0be66ce39b2a9     0 Cache.Windows\B.Misc_zh.cache
         33416      1 1b40f408245ece5a90c1a13ccba4ce230e1c61de     0 Cache.Windows\B.Misc_zh.toc
       4992698      5 b3198300472a709181388f6017339abe3ffac768     0 Cache.Windows\B.ShaderDx11.cache
         14504      1 0ec050fefb89bbf602fdec52ab14688992ae5ff0     0 Cache.Windows\B.ShaderDx11.toc
       4124193      4 c248489e39ede9319a0fac7249e5793c285eab93     0 Cache.Windows\B.ShaderDx9.cache
         14696      1 16a6f9d4b4ba1e78016bf57807f694e0f4aa12f4     0 Cache.Windows\B.ShaderDx9.toc
      75455965     72 ffa72db7ae980a658a4540e23400de1a66697e48     0 Cache.Windows\B.ShaderPermutationDx11.cache
        126248      1 faaca61e03207cb872efce8343717caad9adb94e     0 Cache.Windows\B.ShaderPermutationDx11.toc
      18251033     18 6e437ee1db5314aaefbda69fd0e1d1e505767f58     0 Cache.Windows\B.ShaderPermutationDx9.cache
        124808      1 8e95122f0fa78f9015b064b6613f4b174ab7fd55     0 Cache.Windows\B.ShaderPermutationDx9.toc
     264883302    260 a0636992e68688c382555687c853f92704fbca35     0 Cache.Windows\B.TextureDx9.cache
        742856      1 93c4be8954a468476d606a198a8e4950055d0bf9     0 Cache.Windows\B.TextureDx9.toc
        519526      1 903979fbd7de48382373bd590b9e4eeb9fb9ae69     0 Cache.Windows\B.TextureDx9_de.cache
