Content Manifest for Depot 230411 

Manifest ID / date     : 1764044531028780660 / 10/11/2013 23:07:38 
Total number of files  : 252 
Total number of chunks : 4327 
Total bytes on disk    : 4475175648 
Total bytes compressed : 3296988960 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     147158566    141 81c5e5e0f538104c4acc762cd1afd5df469220c0     0 Cache.Windows\B.AnimRetarget.cache
        112712      1 f0683e97bae17b7ec52db522bea7c0de0e7db224     0 Cache.Windows\B.AnimRetarget.toc
      12080930     12 aa6d696c96761ce9040252e52a040d9833716f1b     0 Cache.Windows\B.Font.cache
         53288      1 14cfe3423be4c4590e22bd9928131385ee91b155     0 Cache.Windows\B.Font.toc
     816125074    823 41b60d499d95ec514e2e7566897a69385995d3a4     0 Cache.Windows\B.Misc.cache
       1635848      2 bc8534cb5502344c040450bac41fefd77c51a48c     0 Cache.Windows\B.Misc.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_de.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_de.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_en.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_en.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_es.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_es.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_fr.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_fr.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_it.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_it.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_ja.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_ja.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_ko.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_ko.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_pl.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_pl.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_pt.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_pt.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_ru.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_ru.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_tr.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_tr.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_uk.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_uk.toc
      26114021     25 821f3fd4844bd8130830166f548a2f175cdff06d     0 Cache.Windows\B.Misc_zh.cache
         69320      1 bbb7f8ba0a2954ef951fcebd1ee39106380ec963     0 Cache.Windows\B.Misc_zh.toc
       4562170      5 bbb533fe4b38bb6ac6fc56baf1aa2d9090a6b142     0 Cache.Windows\B.ShaderDx11.cache
         14120      1 0a88cbcad8db63b78c696e5a1bf190eb1135bb48     0 Cache.Windows\B.ShaderDx11.toc
       3720063      5 26c7aa64bf4e5958dfe8a79a6ab05dc9ae900156     0 Cache.Windows\B.ShaderDx9.cache
         14120      1 43b5015e0336a7a227883df37e94627c4e59d512     0 Cache.Windows\B.ShaderDx9.toc
      62890188     60 e551eeddd9713acd0262324db2197dc66fca7c58     0 Cache.Windows\B.ShaderPermutationDx11.cache
        123560      1 0bac2691708cf6109a69580333e0021b63888a26     0 Cache.Windows\B.ShaderPermutationDx11.toc
      13433800     13 5728f17417c22944ddf36baf07c304c4f8352ab2     0 Cache.Windows\B.ShaderPermutationDx9.cache
        123560      1 5bea817fce080285d2b0e1e44b429206056485c8     0 Cache.Windows\B.ShaderPermutationDx9.toc
