Content Manifest for Depot 230411 

Manifest ID / date     : 896988770099174429 / 06/03/2021 14:17:53 
Total number of files  : 297 
Total number of chunks : 29474 
Total bytes on disk    : 28799775763 
Total bytes compressed : 28211345936 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      83501910     80 69c3e215edc9333d5bdca87be3e8e37ee36dc9d5     0 Cache.Windows\B.AnimRetarget.cache
        622184      1 2c770edb4e96e5b80e9736beb52fee70029af829     0 Cache.Windows\B.AnimRetarget.toc
         13179      1 af247aa8611cc97fc15bbdfe93c318e052e3e338     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 7d42cb502c161e1c0a71216c5b6d1cd1a3ba5c32     0 Cache.Windows\B.CharacterCodesCache.toc
      12627895     13 1dfcfe34ce2549961c8cf78d24b064b02ff02a90     0 Cache.Windows\B.Font.cache
        320456      1 464ae5e993c097e280171cf5f1bb982f189b8f0c     0 Cache.Windows\B.Font.toc
    1136215139   1100 93fad2da89e46c0586b6e8f1cbb595fc508d5ab1     0 Cache.Windows\B.LightMap.cache
       3945128      4 5bf42bc8b50a8892334305f6864f3c01b04b60b0     0 Cache.Windows\B.LightMap.toc
    3607102508   3531 75097d64da4253e793beeecabaf3872ebb604659     0 Cache.Windows\B.Misc.cache
       9527912     10 c94c23327a47ce496c5fd87a91f511f895274521     0 Cache.Windows\B.Misc.toc
         22736      1 e4b646d6937244cc9bc428e2a899b8bd0b473954     0 Cache.Windows\B.Misc_de.cache
          3272      1 98f10eab464e62a2091bea5267b44f1121ae31d8     0 Cache.Windows\B.Misc_de.toc
         21220      1 534a187abd949dcd43f77fc9339854a48a1d3ec5     0 Cache.Windows\B.Misc_en.cache
          3272      1 38b05ba610f4a4a57098a10bd37eca49715bda21     0 Cache.Windows\B.Misc_en.toc
         22931      1 3faf2f44389021e29ed5b367b481776d77850300     0 Cache.Windows\B.Misc_es.cache
          3272      1 c6a557c23475cc7d389d524912f862bd84a65b40     0 Cache.Windows\B.Misc_es.toc
         23499      1 a97c96f5ca9624a23cedeab1a1b262c8db1d8940     0 Cache.Windows\B.Misc_fr.cache
          3272      1 7b33e0932ab78710918c645258489cd2cfc5305d     0 Cache.Windows\B.Misc_fr.toc
         23039      1 79636ed0be719a83650d020f70bc42f669477821     0 Cache.Windows\B.Misc_it.cache
          3272      1 adc1af06c10bfa82bdca9adba827016f0256bc8d     0 Cache.Windows\B.Misc_it.toc
        174317      1 cdfcfcdaf324b90462a23a0a04c4457de41252e1     0 Cache.Windows\B.Misc_ja.cache
          2888      1 e6431f2756561be18b850952eff7b2e630fc45ab     0 Cache.Windows\B.Misc_ja.toc
         95626      1 a219134e5c1cb345029d2932a38013fb0b6d9833     0 Cache.Windows\B.Misc_ko.cache
          2888      1 7543d6af19ed3b366b83a21ad6647dfd590b7144     0 Cache.Windows\B.Misc_ko.toc
         20333      1 4b22104e757bb3569348c8436500ac1e67bb12a1     0 Cache.Windows\B.Misc_pl.cache
          3272      1 6c9c57285a505524daa66d2eaf71842f1f8f9faf     0 Cache.Windows\B.Misc_pl.toc
         23314      1 a73837131b3ccb9f8f8bf0f057bb7db7fe98bb94     0 Cache.Windows\B.Misc_pt.cache
          3272      1 21f0316ee043b7eab29d4dafc43e1bdfb30c191d     0 Cache.Windows\B.Misc_pt.toc
         23825      1 dbd611db9b6bf6e79aff3aa7f30ce0264b4970bc     0 Cache.Windows\B.Misc_ru.cache
          3272      1 e5c9f18f9e598089f0729938a6e09a4a8beda0f8     0 Cache.Windows\B.Misc_ru.toc
        210133      1 3d0b1081a70a1d4bcce9712115f316dcc63521a3     0 Cache.Windows\B.Misc_tc.cache
          2888      1 15c574e2020bfb984d41373ea154de2b2583d864     0 Cache.Windows\B.Misc_tc.toc
         22566      1 ad3b4b2da039366d2fbcad8ea080a9c9532fe0e1     0 Cache.Windows\B.Misc_th.cache
          3272      1 83ae8a9dbe9c6245a39cbe3b5fd60cc552117a67     0 Cache.Windows\B.Misc_th.toc
         22710      1 d35b33e445d7c0595243fa1b28fc76a514cf7853     0 Cache.Windows\B.Misc_tr.cache
          3272      1 78f596b4f2a8281ea460bc7fbca0e109ff3422d4     0 Cache.Windows\B.Misc_tr.toc
         24438      1 4add811b166880bc71ca21294f2d78a1f534f601     0 Cache.Windows\B.Misc_uk.cache
          3272      1 bf200c90742c2918a677968883aa88ecb21a06d2     0 Cache.Windows\B.Misc_uk.toc
      59210582     58 3a0a8d770de5437fc7fe62ed23d1de8ba7be2df0     0 Cache.Windows\B.Misc_xx.cache
       1699784      2 2011ce23c96c3ca14e52e423b74bf085bfbe0c07     0 Cache.Windows\B.Misc_xx.toc
        197527      1 ddf643bf8b19676d083ba33cf4ea4996a8f80407     0 Cache.Windows\B.Misc_zh.cache
