Content Manifest for Depot 230411 

Manifest ID / date     : 8040761247114336449 / 11/30/2018 00:21:31 
Total number of files  : 426 
Total number of chunks : 31385 
Total bytes on disk    : 30344655595 
Total bytes compressed : 24386411200 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     132427717    128 9d255148dc3b2c4a6bc346ac12a0b3bfe3009cfe     0 Cache.Windows\B.AnimRetarget.cache
        404936      1 0d8d3621d2a6d66e667c4c6aea014bd5ecfaaf2d     0 Cache.Windows\B.AnimRetarget.toc
         38498      1 0de51c1a58761219b2c7dfabf39a5807ec6ae384     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 f37347b214b634349535afbda0d5ba5faebf0d46     0 Cache.Windows\B.CharacterCodesCache.toc
       4778218      5 52a4b9cc8a14457483d61532fa28fd04459be26c     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          8744      1 1ee2b660fcbe9bdb069270561767746f20c61ed6     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       4785621      5 de5144a25f5890af311ba0a046ce8a4488b0413b     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          8744      1 388ce6f93244edbacda2c5b98c64e600ab9a7d24     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
       2774005      3 78362e6ec65a166d8354691f16a60849c1fe8220     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          8744      1 48cf3c3c89482b9c3d8d302dc7b1ee6dcb42db8d     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      13679607     14 9d8328f5dee94d343fd9437cf03bd8ea65516cfc     0 Cache.Windows\B.Font.cache
        239144      1 ab9f709a2acec4331b7704a7d2b225aad6f58365     0 Cache.Windows\B.Font.toc
    3615683178   3573 dbc8c4ba3144eb541a13f7f226c99145de13b1fc     0 Cache.Windows\B.Misc.cache
       6865640      7 d2bc2b30b10b71e6a862a32de5122bf1631f3ba4     0 Cache.Windows\B.Misc.toc
        125071      1 fb27409c08ce5918a51a07a03bab04623e68092b     0 Cache.Windows\B.Misc_de.cache
          9992      1 c95cdf7737c77344fea130b8015b75ebca5bca6e     0 Cache.Windows\B.Misc_de.toc
        121241      1 e7a05985861f9c539ceb2135b6bf365bdff7cd12     0 Cache.Windows\B.Misc_en.cache
          9992      1 43dc05bf17a7e7ff725080df48e613534a534b49     0 Cache.Windows\B.Misc_en.toc
        127265      1 2df364126efa5461f3efc2992dce1bcd3ec466c6     0 Cache.Windows\B.Misc_es.cache
         10088      1 c7f1070c17f6bdb304630fc981d53ce32a2f1ea1     0 Cache.Windows\B.Misc_es.toc
        126061      1 0fb563fe7af920d896c6bc6b086d0def5ec818a5     0 Cache.Windows\B.Misc_fr.cache
          9992      1 e46fa9c4a7beaa360368ab47621abd7beb83752e     0 Cache.Windows\B.Misc_fr.toc
        126494      1 f1cf8c14292caf6d3a02153a2a59eaf04bf7b87d     0 Cache.Windows\B.Misc_it.cache
          9992      1 a5c04a6530bd40084a347cb81cc34a9f9ac30ec4     0 Cache.Windows\B.Misc_it.toc
        546865      1 b14d9bc89d0aa04b4c4800625306b15d1c21e25d     0 Cache.Windows\B.Misc_ja.cache
          9416      1 3c0af4783e74f1c339397b7f343e70d1254b5626     0 Cache.Windows\B.Misc_ja.toc
        336874      1 beb997bf4caae1d705bf24c62d97c37bd6120c1f     0 Cache.Windows\B.Misc_ko.cache
          9416      1 b511f8de514e3afa0c5d944cf8d09f66adf114e6     0 Cache.Windows\B.Misc_ko.toc
        121678      1 a8d385eff1253424bf66bfeeac861d50f5f84b3e     0 Cache.Windows\B.Misc_pl.cache
          9992      1 ae107c4e9244b3368dd64698b8e698a44161c483     0 Cache.Windows\B.Misc_pl.toc
        127577      1 7b94772cdb19ce72c2c1ef05d06c0d3ee5060a65     0 Cache.Windows\B.Misc_pt.cache
          9992      1 cabe6d370abd9bbd2ad5051b1179f0b825884536     0 Cache.Windows\B.Misc_pt.toc
        126606      1 e79d8bb4954ced61b45bd93e9869e792abf899fb     0 Cache.Windows\B.Misc_ru.cache
          9992      1 5fe950aa417c32de4467b3e923a2c79c1144690a     0 Cache.Windows\B.Misc_ru.toc
        609790      1 2fe2ebb63aa2326b38f866ee2c0413f0fc8c686e     0 Cache.Windows\B.Misc_tc.cache
          9416      1 b577335be783a12e99821184f21ac4a85c7990ac     0 Cache.Windows\B.Misc_tc.toc
        124882      1 097533802f3d5a263661d3dd4afe2d1d789d83d3     0 Cache.Windows\B.Misc_tr.cache
          9992      1 1f1899b07dad8ec27b427224cf6fb983255f2768     0 Cache.Windows\B.Misc_tr.toc
        125490      1 08fd40817048f9a2c21d24233ccadbf69c1712b6     0 Cache.Windows\B.Misc_uk.cache
          9992      1 a9bb9334952cb0e4deaa09904dccf579929c9d6c     0 Cache.Windows\B.Misc_uk.toc
       9542701     10 4807133f888669be16b8ce4fe92806f7b4abba9a     0 Cache.Windows\B.Misc_xx.cache
       1050824      2 85f5c2a4629d9772225e0ef9ef3affe24705f17b     0 Cache.Windows\B.Misc_xx.toc
        606784      1 01ad87e9af7bb2c52073094ffdbcdb25a9013e6b     0 Cache.Windows\B.Misc_zh.cache
          9416      1 f3219e3c78ec1dac1ac78d57bf57e5c866a84549     0 Cache.Windows\B.Misc_zh.toc
     629179728    615 03ee59292f3848a3f539884a2c7ed876347456cb     0 Cache.Windows\B.ShaderPermutationDx10.cache
        552392      1 0a1d8e19a89e65de5764aa0a945cbab4890f808c     0 Cache.Windows\B.ShaderPermutationDx10.toc
     627386184    611 acec3e55be43ac6d2dcb4a115927cba538dd92b0     0 Cache.Windows\B.ShaderPermutationDx11.cache
        552392      1 4fd74404376c5e41d7a88419bc5a8cefff8a4741     0 Cache.Windows\B.ShaderPermutationDx11.toc
     371091162    360 2b06acf72ee04ead9b045f8359eb8324e5175276     0 Cache.Windows\B.ShaderPermutationDx9.cache
        552392      1 e622325a0f39f4d16ab24bacfce77b60106aee96     0 Cache.Windows\B.ShaderPermutationDx9.toc
    1245522805   1224 cd73aefb7c929c5dd2187b5c5776d4a509ef4eed     0 Cache.Windows\B.TextureDx9.cache
       4647848      5 19b5234a37355211eb4b3ebd8e1a0aa565afd76c     0 Cache.Windows\B.TextureDx9.toc
        594582      1 48934e820394e6b76f5ccbdc7bf2b6784885e017     0 Cache.Windows\B.TextureDx9_de.cache
          3368      1 c4f614f5da615c032047bec063bbf5b9252f8796     0 Cache.Windows\B.TextureDx9_de.toc
        578100      1 42a4acbaa405ad032b9f3f815d559004b9147372     0 Cache.Windows\B.TextureDx9_en.cache
          3368      1 07ff7476999dcc125ba4cf9a446f2be884250e80     0 Cache.Windows\B.TextureDx9_en.toc
        611464      1 afe002b19e00562fb56e56940a5c1dae4b7fe01a     0 Cache.Windows\B.TextureDx9_es.cache
          3368      1 7af2f641ee850459ffa5e09ab69cda1ed7970f59     0 Cache.Windows\B.TextureDx9_es.toc
        635480      1 11be8d7c7f122a7d97b43279f0d04f20f3055ba2     0 Cache.Windows\B.TextureDx9_fr.cache
          3368      1 4adf5ec132e9e241162cf797bbdd22fdd3d7392c     0 Cache.Windows\B.TextureDx9_fr.toc
        609780      1 efc367c85f7593e0b62948e17f16ba08e35225cc     0 Cache.Windows\B.TextureDx9_it.cache
          3368      1 4d77ff96df309ee3fb5abdd7662080a70481d014     0 Cache.Windows\B.TextureDx9_it.toc
      30701108     31 ac2ac2746e7de20eb0b726a288d986e808abe2e2     0 Cache.Windows\B.TextureDx9_ja.cache
          3368      1 fbb119b27f0cfdc2759b85a5e25a35da8850d541     0 Cache.Windows\B.TextureDx9_ja.toc
      12116440     13 bbbc812856790ee9de182aa61698fbfbe2cf43af     0 Cache.Windows\B.TextureDx9_ko.cache
          3368      1 a9fe913b424091d9c19ab01d5ca6db5fdc9dfe47     0 Cache.Windows\B.TextureDx9_ko.toc
        553570      1 c9aa0080aff8dd82bc0129404bcc3208816cd93a     0 Cache.Windows\B.TextureDx9_pl.cache
          3368      1 a12a7c570b83713459dc82a45117c1ddb173ee95     0 Cache.Windows\B.TextureDx9_pl.toc
        621330      1 3629f22b1a656ce080b2c3364421c63a74c9b96c     0 Cache.Windows\B.TextureDx9_pt.cache
          3368      1 f3b0e464a869386ad80e261860a448c8709a84db     0 Cache.Windows\B.TextureDx9_pt.toc
        718881      1 74c8fe651452dbc6fdc5cdc512c8201e7aea10bd     0 Cache.Windows\B.TextureDx9_ru.cache
          3368      1 8338c33c80613123a9a1997057607f48a47e087f     0 Cache.Windows\B.TextureDx9_ru.toc
      39741230     40 ec6048a4dd5a4361b209e28727c11175212dfe46     0 Cache.Windows\B.TextureDx9_tc.cache
          3368      1 2e65422527c9542d03894938c53857c951f199b1     0 Cache.Windows\B.TextureDx9_tc.toc
        623962      1 f24669e3c804365606dcc86ad71fff90b45c4377     0 Cache.Windows\B.TextureDx9_tr.cache
          3368      1 3c6a2dd16adbadca6f95d1fed731daa23c1b2050     0 Cache.Windows\B.TextureDx9_tr.toc
        721174      1 9bf2c9a72e06bfa8fb15beceecfb5f4c026ee0bb     0 Cache.Windows\B.TextureDx9_uk.cache
          3368      1 6809265558592e5b722337062e31a5f4586b8d97     0 Cache.Windows\B.TextureDx9_uk.toc
      40424662     40 d48b3dcde9387e314aeeab152f26a86aa816d44b     0 Cache.Windows\B.TextureDx9_zh.cache
          3368      1 5383150c9ca3ccf7123bde93736440c1ad074996     0 Cache.Windows\B.TextureDx9_zh.toc
    2321641037   2424 dd3b9a38579bab1ad5187ec8b453ac7ba69c9a3c     0 Cache.Windows\F.Misc.cache
        481160      1 3381295d322281175e92389fb2394c6d57b43db4     0 Cache.Windows\F.Misc.toc
       7549688      8 1e8efdc606f536cb3f1d4dda9e3326a8a196dd41     0 Cache.Windows\F.Misc_de.cache
          6344      1 8f451467b51f60ef1c6606997d75ae874ef53ce7     0 Cache.Windows\F.Misc_de.toc
       7549688      8 1e8efdc606f536cb3f1d4dda9e3326a8a196dd41     0 Cache.Windows\F.Misc_en.cache
          6344      1 b83896cd4492dd8a70222ff01ea842cc695c0825     0 Cache.Windows\F.Misc_en.toc
       7549688      8 1e8efdc606f536cb3f1d4dda9e3326a8a196dd41     0 Cache.Windows\F.Misc_es.cache
          6344      1 8f451467b51f60ef1c6606997d75ae874ef53ce7     0 Cache.Windows\F.Misc_es.toc
       7549688      8 1e8efdc606f536cb3f1d4dda9e3326a8a196dd41     0 Cache.Windows\F.Misc_fr.cache
          6344      1 8f451467b51f60ef1c6606997d75ae874ef53ce7     0 Cache.Windows\F.Misc_fr.toc
       7549688      8 1e8efdc606f536cb3f1d4dda9e3326a8a196dd41     0 Cache.Windows\F.Misc_it.cache
          6344      1 8f451467b51f60ef1c6606997d75ae874ef53ce7     0 Cache.Windows\F.Misc_it.toc
       7549688      8 1e8efdc606f536cb3f1d4dda9e3326a8a196dd41     0 Cache.Windows\F.Misc_ja.cache
          6344      1 8f451467b51f60ef1c6606997d75ae874ef53ce7     0 Cache.Windows\F.Misc_ja.toc
       7549688      8 1e8efdc606f536cb3f1d4dda9e3326a8a196dd41     0 Cache.Windows\F.Misc_ko.cache
          6344      1 8f451467b51f60ef1c6606997d75ae874ef53ce7     0 Cache.Windows\F.Misc_ko.toc
       7549688      8 1e8efdc606f536cb3f1d4dda9e3326a8a196dd41     0 Cache.Windows\F.Misc_pl.cache
          6344      1 8f451467b51f60ef1c6606997d75ae874ef53ce7     0 Cache.Windows\F.Misc_pl.toc
