Content Manifest for Depot 230411 

Manifest ID / date     : 8927238311553521114 / 03/28/2013 11:31:33 
Total number of files  : 241 
Total number of chunks : 1650 
Total bytes on disk    : 1570529639 
Total bytes compressed : 1223647520 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      19971718     20 9de70b41338f1fb54aa34f0daacbcd2d492a2d6e     0 Cache.Windows\B.AnimRetarget.cache
         34664      1 001f9ba8e50b90b6031b76a2f8398da845deadea     0 Cache.Windows\B.AnimRetarget.toc
       4239812      5 69958590a686fa295edbf1d1d5f7eca69e7904bf     0 Cache.Windows\B.Font.cache
         29576      1 824e1495a699b40126030cf6aaf19c4c12dcdb16     0 Cache.Windows\B.Font.toc
     289497029    282 a52ad1919de46e0b5ccc5aa15fd079b921df0eac     0 Cache.Windows\B.Misc.cache
        693608      1 6003373221981a252e30f4d109f3f817354fe670     0 Cache.Windows\B.Misc.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_de.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_de.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_en.cache
         25064      1 bb533e002ee93c970cb6b799cb66fe7c5d7b7ed0     0 Cache.Windows\B.Misc_en.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_es.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_es.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_fr.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_fr.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_it.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_it.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_ja.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_ja.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_ko.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_ko.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_pl.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_pl.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_pt.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_pt.toc
       6280085      8 3f26c32daec053bc30609ead30fb61a0a4f3ebfa     0 Cache.Windows\B.Misc_ru.cache
         25064      1 f33bf4935c90e2312e5a5407b30b6f4ef3734278     0 Cache.Windows\B.Misc_ru.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_uk.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_uk.toc
       6068989      7 093d295f5a5e37ca7ff5af942abf89d998c796d0     0 Cache.Windows\B.Misc_zh.cache
         25064      1 ba54fd3f454463ed18cccdb2a42b062722a9703a     0 Cache.Windows\B.Misc_zh.toc
       3428581      4 d336537c18ebfecf3e15e503315e60c751bfe95b     0 Cache.Windows\B.ShaderDx11.cache
         12104      1 6119dfdccb8f120dc019727b4baad19498a1a446     0 Cache.Windows\B.ShaderDx11.toc
       2588171      3 a14debae0e88096087d9747947f0af31bacc1b6f     0 Cache.Windows\B.ShaderDx9.cache
         12104      1 e422400de29b001b7290fb63bfceeeb8079bcb44     0 Cache.Windows\B.ShaderDx9.toc
      34086836     33 01ec05f8a1379d3a0bf3264c68794b7bf20167b7     0 Cache.Windows\B.ShaderPermutationDx11.cache
         64136      1 9d29fc7537a92c8a82dbb3d327e0f5f314312000     0 Cache.Windows\B.ShaderPermutationDx11.toc
       8643872      9 e3e10268811f82070313b1ef3c06b39ccf2aa5dd     0 Cache.Windows\B.ShaderPermutationDx9.cache
         64136      1 88cb49294f6331667406b57152b6121d3007f541     0 Cache.Windows\B.ShaderPermutationDx9.toc
     151350441    155 c9f82cf44a68ac777a7a9e711265d6ae3cc1f8a9     0 Cache.Windows\B.TextureDx9.cache
        404936      1 adae1a4c5047a12ee246ae49fcefee336b2affae     0 Cache.Windows\B.TextureDx9.toc
        405143      1 9d508a13adecb02a87d1148a8e22427cab79f356     0 Cache.Windows\B.TextureDx9_de.cache
         11432      1 b60dad4bba1e38508858439f72c4fbbd055d7088     0 Cache.Windows\B.TextureDx9_de.toc
        374998      1 443138e44dedd21d7f5dc8b8acb58fa0d70c91f6     0 Cache.Windows\B.TextureDx9_en.cache
         11432      1 1b423f869ce246547a302f3f7af9d030dbe36c82     0 Cache.Windows\B.TextureDx9_en.toc
        429452      1 42885f32e77451e0da0c21836385f1f9a2016e07     0 Cache.Windows\B.TextureDx9_es.cache
         11432      1 4e5a65a64c22e2b58965f8adf30b1b7880ce755a     0 Cache.Windows\B.TextureDx9_es.toc
        465592      1 9cd89563efc7795ce9f0d7c806d467983a7cc306     0 Cache.Windows\B.TextureDx9_fr.cache
         11432      1 fa9331ce1e783bb0601ef58c34955b365a1772a9     0 Cache.Windows\B.TextureDx9_fr.toc
        415175      1 2ef37b34cdd91e0aa50484613cbb780cdf2db1b6     0 Cache.Windows\B.TextureDx9_it.cache
         11432      1 84364755353eb101c23568fe63f287bc7fabc31e     0 Cache.Windows\B.TextureDx9_it.toc
       1963495      2 90d13bde6d6aeddd06b0e0b979842b3848935698     0 Cache.Windows\B.TextureDx9_ja.cache
         11432      1 55dceebb5ed5300822964da0e4740ed546776b40     0 Cache.Windows\B.TextureDx9_ja.toc
       2985641      3 845759ec07521f3013e11964206dbf4a22215655     0 Cache.Windows\B.TextureDx9_ko.cache
         11432      1 c7f50835e8239e2febe8eb5a140a68fa0ae2317b     0 Cache.Windows\B.TextureDx9_ko.toc
        444131      1 cf88091a3d39108d4ba23b31646011fc02eb30ac     0 Cache.Windows\B.TextureDx9_pl.cache
         11432      1 7bbe66ebd736c9b3260dd83e3b6a0778c6bf7e2a     0 Cache.Windows\B.TextureDx9_pl.toc
        479830      1 d817c416c7be70229aed58b6ab44dbe9fd74b221     0 Cache.Windows\B.TextureDx9_pt.cache
         11432      1 b08fa5b5a1929e78be0d0253a0ac1ed0d5c7b0b9     0 Cache.Windows\B.TextureDx9_pt.toc
        619243      1 8832e2fba7cb9f257fdd462aecefe9d3a87ba6c9     0 Cache.Windows\B.TextureDx9_ru.cache
         11432      1 32f9941473da52453381a62ccb925d81c1387f7c     0 Cache.Windows\B.TextureDx9_ru.toc
        612571      1 c444b233b78580539532713995546a830333cb60     0 Cache.Windows\B.TextureDx9_uk.cache
         11432      1 0169c39898ab71e9fb6dd5749d976819979fab35     0 Cache.Windows\B.TextureDx9_uk.toc
       7797725      8 2dd93132f67dd60c7e8e3c27ed9e2e5c34003044     0 Cache.Windows\B.TextureDx9_zh.cache
         11432      1 e61c8c78c7dddd5f47f2c93bd82c645bb3c69b2e     0 Cache.Windows\B.TextureDx9_zh.toc
     126930194    138 b871aa54b6c1d0254f81afe8278866bd4e98d32a     0 Cache.Windows\F.Misc.cache
         21800      1 62ae8edb70c3aae4ae3dec04534d6c727ac80785     0 Cache.Windows\F.Misc.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_de.cache
           680      1 d7e5acaa0ec24de8c2fd0793bb54e0fe565e666f     0 Cache.Windows\F.Misc_de.toc
