Content Manifest for Depot 230411 

Manifest ID / date     : 1958670258248515033 / 03/27/2013 14:28:59 
Total number of files  : 241 
Total number of chunks : 1684 
Total bytes on disk    : 1606847802 
Total bytes compressed : 1251588896 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      22457225     22 cc5453b6e6cf6d543b8080ddb438705d513d0cb4     0 Cache.Windows\B.AnimRetarget.cache
         35528      1 f02e496e637d1769f59c7156821e3446e613e918     0 Cache.Windows\B.AnimRetarget.toc
       4898295      5 a6a8a18dc6a4826ef8e3d5f4e5db35dd6d59edde     0 Cache.Windows\B.Font.cache
         31016      1 374141157e943b68d53835df08a4573a5d5df7e8     0 Cache.Windows\B.Font.toc
     289305660    285 cb4c28c4f3e93981a21aac065baf2afba871ce3e     0 Cache.Windows\B.Misc.cache
        695048      1 d242c7d1c00546ebc2b6aa3fdd63bb81fecacf53     0 Cache.Windows\B.Misc.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_de.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_de.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_en.cache
         25064      1 cc7048f2195d58eaebcdc43db7624fff7d28041f     0 Cache.Windows\B.Misc_en.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_es.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_es.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_fr.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_fr.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_it.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_it.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_ja.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_ja.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_ko.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_ko.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_pl.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_pl.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_pt.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_pt.toc
       6280085      7 8b065af9f2f7feae0c3a6d4d6e9fb6f2d52a94ff     0 Cache.Windows\B.Misc_ru.cache
         25064      1 9d2bdfeddfc05b0b63ee9399b14ba5d77ab13b81     0 Cache.Windows\B.Misc_ru.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_uk.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_uk.toc
       6068989      7 40acb2398d6abf0498ffeabca0fbb88f8a37ce77     0 Cache.Windows\B.Misc_zh.cache
         25064      1 0d67c615c29227f550aeaff2f448ba32aaafd713     0 Cache.Windows\B.Misc_zh.toc
       3428581      4 0b876f7db2003bc43d1d05b755f06253be7db326     0 Cache.Windows\B.ShaderDx11.cache
         12104      1 4d75bf3c7420c011769f16f04b57cb256cffb6d0     0 Cache.Windows\B.ShaderDx11.toc
       2588171      3 2f313d33f91a8ec842d20da8e165c4e74da2eace     0 Cache.Windows\B.ShaderDx9.cache
         12104      1 c6aa8f0c6060caf888fef42a105f667c45c02571     0 Cache.Windows\B.ShaderDx9.toc
      34066425     33 33cd2a9186d3a0dba072503230c8520c0bfffae6     0 Cache.Windows\B.ShaderPermutationDx11.cache
         64136      1 d6bcfed2af251939a8534f641108a66439c34de8     0 Cache.Windows\B.ShaderPermutationDx11.toc
       8625961      9 3d81575d3d021bcc1d200d3ff31df888e655ea8b     0 Cache.Windows\B.ShaderPermutationDx9.cache
         64136      1 2890ea6c49ab6c957d78a9e5b1a4555b3e26a00b     0 Cache.Windows\B.ShaderPermutationDx9.toc
     151411092    157 20108a46d2b529c7f512603889097b69af4375a4     0 Cache.Windows\B.TextureDx9.cache
        408200      1 46095bee63f6c3592e4d3a8754fba004f8c87591     0 Cache.Windows\B.TextureDx9.toc
        589755      1 9aee9bb882a99ea24e63b04dd2be45ea23b25618     0 Cache.Windows\B.TextureDx9_de.cache
         13352      1 1069934e7d11dd20429db927d0c2afbe46b34a2e     0 Cache.Windows\B.TextureDx9_de.toc
        374998      1 bcdd40d017c8f969ac988ba3901361500a497fbd     0 Cache.Windows\B.TextureDx9_en.cache
         11432      1 adbcafedd9ad6af158a58b9218b23c96cf839a38     0 Cache.Windows\B.TextureDx9_en.toc
        601031      1 84daeda374e01237dce5b8b80b8480b485b84433     0 Cache.Windows\B.TextureDx9_es.cache
         13064      1 8356c4a10c4cc0e22b32a2b56eca1a717dfbab80     0 Cache.Windows\B.TextureDx9_es.toc
        730757      1 7fbe83f478f1bcd2eb85fb84f0b1411bc3fddfca     0 Cache.Windows\B.TextureDx9_fr.cache
         13832      1 6acd7e76d4c7fbe643710c55f6d4bfa8e323dd8f     0 Cache.Windows\B.TextureDx9_fr.toc
        633261      1 c057b3b36f2f80082a161e1a3d0ada00a658a5c5     0 Cache.Windows\B.TextureDx9_it.cache
         13256      1 05e9c9e838a65c64116216f63d317b3f31bcad4d     0 Cache.Windows\B.TextureDx9_it.toc
       1984956      2 ca5df6104b58c3841c8e3611eb01b1db98ad7150     0 Cache.Windows\B.TextureDx9_ja.cache
         11432      1 390092fa036fba5b779aea3ec53ea24b6705e0f2     0 Cache.Windows\B.TextureDx9_ja.toc
       4641761      5 b0daf22fd0a8750404123163a880e48f65edb6e9     0 Cache.Windows\B.TextureDx9_ko.cache
         13544      1 c5afac3ead38dedcf8896cba66637aa1d8cf4fe1     0 Cache.Windows\B.TextureDx9_ko.toc
        444131      1 30b3fb6941be71261e173664856720230fa4ee54     0 Cache.Windows\B.TextureDx9_pl.cache
         11432      1 64bfe5d1b526ce823f4da9d76606b39315be7616     0 Cache.Windows\B.TextureDx9_pl.toc
        690694      1 4fb36d676be0e8ea34ea803389f0a63e27722984     0 Cache.Windows\B.TextureDx9_pt.cache
         13352      1 3de80d9bd33bb9aac6f0621a42b6089d5c69ac2f     0 Cache.Windows\B.TextureDx9_pt.toc
        964414      1 6d23801b13f0f970af64ab9cd0f03259d85bcf6f     0 Cache.Windows\B.TextureDx9_ru.cache
         13544      1 b74ee0fd61409ecb0ee3d724830c33b687d553a4     0 Cache.Windows\B.TextureDx9_ru.toc
        935689      1 dac230bf83c99ccfbe66e194737b2469bfae0c27     0 Cache.Windows\B.TextureDx9_uk.cache
         13160      1 ef10b27e0daa0257ab300a86f51beb983cf2c3cb     0 Cache.Windows\B.TextureDx9_uk.toc
