Content Manifest for Depot 230411 

Manifest ID / date     : 8243603931064121923 / 09/09/2021 14:09:03 
Total number of files  : 301 
Total number of chunks : 30265 
Total bytes on disk    : 29457526479 
Total bytes compressed : 28855747376 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      83663718     80 7060beb4bc3d54c2d61ec6a9800a0090a466b49e     0 Cache.Windows\B.AnimRetarget.cache
        635816      1 2ed346fa30980622064a2b4b0b593f9fefac0fc2     0 Cache.Windows\B.AnimRetarget.toc
         13237      1 79978e6f8e52f3b2a92420d6bad68de0a62ab53c     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 84343dff5cf8a563e5460a8f4961dc3891394a94     0 Cache.Windows\B.CharacterCodesCache.toc
      12823449     13 875a725c7185898b7a745464c0e4d4ca5e186471     0 Cache.Windows\B.Font.cache
        325736      1 508b6f0cb843621c2d8a8828329c20b5de11ca0f     0 Cache.Windows\B.Font.toc
    1141840925   1109 d422f5785ba1c2543afe87a66884927b142f237c     0 Cache.Windows\B.LightMap.cache
       3963752      4 6144bc9dd84b68f3eabd0c7788d81f593bd5bb01     0 Cache.Windows\B.LightMap.toc
    3668752957   3629 c56874806a712d0c65d9305788336d8bc2e037b8     0 Cache.Windows\B.Misc.cache
       9707624     10 f020ea8b061b6565568c7e385e2d8c3eb94fd85b     0 Cache.Windows\B.Misc.toc
         19661      1 99e80f316241bdd7bc135d4aa6fce6bf05c93b47     0 Cache.Windows\B.Misc_de.cache
          2888      1 ed25e89fe9bc5426a1a2eaf3b390abef7154a8bb     0 Cache.Windows\B.Misc_de.toc
         18306      1 3af7d59dd032a78121fe830352d13f5cf2f9bdf2     0 Cache.Windows\B.Misc_en.cache
          2888      1 0be92bcbd4eed3c7c40984b6345944e554a811a8     0 Cache.Windows\B.Misc_en.toc
         19887      1 3921c585af4ea1ea0d0c73d830a1518b058c6fc7     0 Cache.Windows\B.Misc_es.cache
          2888      1 74cd1e139be534f5333afec17067608a94832e6c     0 Cache.Windows\B.Misc_es.toc
         20266      1 a8e1db80847287b5caf076ea2fc1db1b93be4dff     0 Cache.Windows\B.Misc_fr.cache
          2888      1 715d6a5ef08215288879f43715fda6dbd24e277a     0 Cache.Windows\B.Misc_fr.toc
         19981      1 17399c75fe6ff099363d931ddc34b46ecc04357d     0 Cache.Windows\B.Misc_it.cache
          2888      1 7c75ded66af10796ac3e7f015cc0de03ccbe57bd     0 Cache.Windows\B.Misc_it.toc
        173940      1 64f02cacc9982edac2fb1c3b0d62ca7615c19764     0 Cache.Windows\B.Misc_ja.cache
          2888      1 e5fcc506f8176c080afe355a9f7c40bcd029d3e6     0 Cache.Windows\B.Misc_ja.toc
         96134      1 ec7cb54e1c273173355898343bf491ae090e66be     0 Cache.Windows\B.Misc_ko.cache
          2888      1 01cc1c7eba432883eea51333bbe71c9a2deed2d9     0 Cache.Windows\B.Misc_ko.toc
         17510      1 811afec90e77482f8c3a32dc9a9abf78260ba98e     0 Cache.Windows\B.Misc_pl.cache
          2888      1 ceccdc90cd8b01a94f6b722ad30569e911bb25a3     0 Cache.Windows\B.Misc_pl.toc
         20271      1 b39c158c163e14e2abb975b4618189cc4fa7aa45     0 Cache.Windows\B.Misc_pt.cache
          2888      1 e0d09d5db86bc57927c8695dacb58b41eca35bc6     0 Cache.Windows\B.Misc_pt.toc
         19919      1 eaf6ca1e19af6a76208fa3fd4373effa085a0b82     0 Cache.Windows\B.Misc_ru.cache
          2888      1 323c640587a6de9153e0ca1e59231ded9e95b7b0     0 Cache.Windows\B.Misc_ru.toc
        210137      1 69f16f48e1343ce2de68697cd16d5afae1d0a570     0 Cache.Windows\B.Misc_tc.cache
          2888      1 d8bb7f80b9381f234b380a8f4e17af9041c3e1bc     0 Cache.Windows\B.Misc_tc.toc
         16826      1 33365f3e682f81c4fcf977fc811d9fe5fd09d40a     0 Cache.Windows\B.Misc_th.cache
          2888      1 17f9b441af93b3d3f35cd5ccd075dcea5020af42     0 Cache.Windows\B.Misc_th.toc
         19735      1 c3b0312d5a8afa09feaa3fa914186ab60c4940be     0 Cache.Windows\B.Misc_tr.cache
          2888      1 8a453b8c1c0e7356bb06969a1cfe5e57b58884d8     0 Cache.Windows\B.Misc_tr.toc
