Content Manifest for Depot 230411 

Manifest ID / date     : 3406168191948447048 / 03/06/2014 06:30:27 
Total number of files  : 269 
Total number of chunks : 5631 
Total bytes on disk    : 6005586851 
Total bytes compressed : 4299660944 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      37428793     36 22f5dca652b9314001dd0c7529c1a8f8bad7fad1     0 Cache.Windows\B.AnimRetarget.cache
        112616      1 85fbf897a2c768e48bfc1c6ba8cd4d835bc8ba33     0 Cache.Windows\B.AnimRetarget.toc
       5177165      5 798426f43b40819abfa3eb3dfb23311d4f9243a3     0 Cache.Windows\B.Font.cache
         55016      1 3fc20a32f536e8632d056e2e76a7798355368688     0 Cache.Windows\B.Font.toc
    1099564771   1132 7c6853c5cb7e4834c79798333e0b1d5fe6d7f6d0     0 Cache.Windows\B.Misc.cache
       2145416      3 15ffe8c4b80a9b6612f38fef4f844828eb6e2af3     0 Cache.Windows\B.Misc.toc
      15643411     16 cf38f8ac3e6fa653fc3a0d39120294dbd2234f28     0 Cache.Windows\B.Misc_de.cache
        118280      1 fc7a11ecd6d602365164a46d38b45fb0c2e1d00a     0 Cache.Windows\B.Misc_de.toc
      15643411     16 cf38f8ac3e6fa653fc3a0d39120294dbd2234f28     0 Cache.Windows\B.Misc_en.cache
        118280      1 fc7a11ecd6d602365164a46d38b45fb0c2e1d00a     0 Cache.Windows\B.Misc_en.toc
      15643411     16 cf38f8ac3e6fa653fc3a0d39120294dbd2234f28     0 Cache.Windows\B.Misc_es.cache
        118280      1 fc7a11ecd6d602365164a46d38b45fb0c2e1d00a     0 Cache.Windows\B.Misc_es.toc
      15643411     16 cf38f8ac3e6fa653fc3a0d39120294dbd2234f28     0 Cache.Windows\B.Misc_fr.cache
        118280      1 fc7a11ecd6d602365164a46d38b45fb0c2e1d00a     0 Cache.Windows\B.Misc_fr.toc
      15643411     16 cf38f8ac3e6fa653fc3a0d39120294dbd2234f28     0 Cache.Windows\B.Misc_it.cache
