Content Manifest for Depot 230411 

Manifest ID / date     : 3099723078202393524 / 05/08/2017 15:52:04 
Total number of files  : 423 
Total number of chunks : 19586 
Total bytes on disk    : 22972056736 
Total bytes compressed : 15357453552 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     122609191    118 0f134bde6415354cb3ebe9faba68609bf4a06c48     0 Cache.Windows\B.AnimRetarget.cache
        308840      1 881263af358d49046ae870aab9bc472fc740ec29     0 Cache.Windows\B.AnimRetarget.toc
         36688      1 020cfe8255787db9633c977f595e2e53f7cf805a     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 5f56b65705651ac0cc87f9c3339ad424f11b0148     0 Cache.Windows\B.CharacterCodesCache.toc
       1252033      2 4183b24f5091989f70c017449af7159f7390a461     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7112      1 2dce20d1307902abf8749344ad5dac5723d28a0b     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       1238531      2 e2c45320d09de92a28aa103c96f5b76489ad9725     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7112      1 70491b6dcd63ee695e29ec46fafe5b684b54ab15     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
        668458      1 5b37d67a09088f66fcd78231053fc21cef38f109     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7112      1 434279a9244a61205619d02535d1a667d43296b7     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      10659762     11 4142ca7575b8dd91ac35b0af8cde5bbb0454ce55     0 Cache.Windows\B.Font.cache
        171368      1 4f69c7c796b82c2c1dda4b6d8ae2ce572a62a3d0     0 Cache.Windows\B.Font.toc
    2367947209   2354 4d83859ea122fb55e98ad5f6897a40aed1e8800e     0 Cache.Windows\B.Misc.cache
       5045768      5 53d98c7d62b1b01dcb4ac1ddf2b09a6e210e966f     0 Cache.Windows\B.Misc.toc
       7282620      9 6c608b8811f9fb2c888fed53af46d4da800610a9     0 Cache.Windows\B.Misc_de.cache
        707432      1 8d4d05d4405ad6ba99dee76b2e2312e39ee09aba     0 Cache.Windows\B.Misc_de.toc
       7279624      9 bb310b27635afac7e0fd3281264adc8f5dd1db16     0 Cache.Windows\B.Misc_en.cache
        707432      1 8b7ef4b4ad249ef8941bde103481aea186d2fd54     0 Cache.Windows\B.Misc_en.toc
       7283483      9 43fd73fff16f33e131d563dbd69eca726e902866     0 Cache.Windows\B.Misc_es.cache
        707432      1 169f06b48359cd4d66a0aa7f95fcc7331ddc8b5c     0 Cache.Windows\B.Misc_es.toc
       7284227      9 bc9f59e5d5b68e81af7faa79aed5e36790c599e7     0 Cache.Windows\B.Misc_fr.cache
        707432      1 52357eb14bf234bc49c558d8ff0bf9280f01fce5     0 Cache.Windows\B.Misc_fr.toc
       7284414      9 3c5093f3003ad50a8ec19e2cacf2be212f6107e7     0 Cache.Windows\B.Misc_it.cache
        707432      1 13201097539d2bdfa44ec3057dddba7a48b82bba     0 Cache.Windows\B.Misc_it.toc
       8705886     10 6ba775e1f176f50e7f864950dd60c4860630aa3c     0 Cache.Windows\B.Misc_ja.cache
        707432      1 e04960d1adfba7df400d7c90546e90e0dd7e1ad1     0 Cache.Windows\B.Misc_ja.toc
       7999263      9 ad2b45fe4bc99423a6ba5f1d9a2a85e7e175fa28     0 Cache.Windows\B.Misc_ko.cache
        707432      1 6180c533058c9ee1b5b239592e6e16a1729c0172     0 Cache.Windows\B.Misc_ko.toc
       7265216      8 2bab2c1e2d3a1ed21905b60cc01c49cc0a19b240     0 Cache.Windows\B.Misc_pl.cache
        707432      1 0b6cae03bad2b377a762e62adb4f9467eebfb803     0 Cache.Windows\B.Misc_pl.toc
       7285785      9 d9fd06f5f786524e5d9ef407df6a65f0155e7abc     0 Cache.Windows\B.Misc_pt.cache
        707432      1 d3514ba8ace4f7320aa4ef3484f043ef98104fc8     0 Cache.Windows\B.Misc_pt.toc
       7273728      8 f2523265efa479ea0edcc3e0d1e2dc6c3222c885     0 Cache.Windows\B.Misc_ru.cache
        707432      1 9f31ff932985f420eed8998c3325e795d63cb581     0 Cache.Windows\B.Misc_ru.toc
       8806534     10 d76a3269d3d86b299d0e1d68e1706aa9aecc3ea4     0 Cache.Windows\B.Misc_tc.cache
        707432      1 53bade57bd1782853508bee84d74d0ef77b18ff1     0 Cache.Windows\B.Misc_tc.toc
       7282408      9 e516f363d680db0c52302710cc2edc5cc092faee     0 Cache.Windows\B.Misc_tr.cache
        707432      1 e3782a03fbb824b704bf635be50c8a4937b4d01c     0 Cache.Windows\B.Misc_tr.toc
       7275549      8 fa11657272b44e17b77dc895ccbac5213c843649     0 Cache.Windows\B.Misc_uk.cache
        707432      1 fb64ab9c1d97a52876f323a3b24bb0fe302b8cb0     0 Cache.Windows\B.Misc_uk.toc
