Content Manifest for Depot 230411 

Manifest ID / date     : 8779732662024957928 / 08/28/2014 19:48:54 
Total number of files  : 224 
Total number of chunks : 11890 
Total bytes on disk    : 14302163589 
Total bytes compressed : 8934522992 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      61706650     60 5a23cc8d0de04f58dfabc19bbc9bd6f380d95370     0 Cache.Windows\B.AnimRetarget.cache
        171176      1 0eb3f2c2ea95acc9bf4a35bf5852fd8b3edf976b     0 Cache.Windows\B.AnimRetarget.toc
      11036813     11 141d1c2673ea2788d38fa4d91352c611b6f96c54     0 Cache.Windows\B.Font.cache
         90248      1 aedd2e91f59d392a2dabf6442939c8841c6ca659     0 Cache.Windows\B.Font.toc
    1512603660   1542 8fd6b8e06853deb73487cbb6b0ba6097209bf5e4     0 Cache.Windows\B.Misc.cache
       2846792      3 4971fbe58071483253b1f83056017015c3cce3c8     0 Cache.Windows\B.Misc.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_de.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_de.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_en.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_en.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_es.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_es.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_fr.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_fr.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_it.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_it.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_ja.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_ja.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_ko.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_ko.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_pl.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_pl.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_pt.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_pt.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_ru.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_ru.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_tc.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_tc.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_tr.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_tr.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_uk.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_uk.toc
        333408      1 791cccd065b367c3d5255152bb30b855d2282b2a     0 Cache.Windows\B.Misc_zh.cache
        175208      1 29c7fce75b6c4719578e7f7e20f03f79aa6b3b00     0 Cache.Windows\B.Misc_zh.toc
       1436966      2 4c0e6be467176e1ec0f49c34a39d17c58d283c6f     0 Cache.Windows\B.ShaderDx10.cache
          6344      1 bbabec9740eda963cc5b7254081fc1af2fdda4d7     0 Cache.Windows\B.ShaderDx10.toc
       5053733      5 262f4f9699ba7044d8f7a8f3ddeeaded556699ea     0 Cache.Windows\B.ShaderDx11.cache
          5864      1 1b8ee37f1d89b7b25a87dce429b14490de9bfe6f     0 Cache.Windows\B.ShaderDx11.toc
        526619      1 b139eb49fabffc88161eda068d6fb43aa30f5abe     0 Cache.Windows\B.ShaderDx9.cache
          5672      1 5278e6d8180474a5f42281270955b5563cda2b5f     0 Cache.Windows\B.ShaderDx9.toc
      58363383     56 5d12d40d7b0c914fb4e08682cce92a4009687b35     0 Cache.Windows\B.ShaderPermutationDx10.cache
        223112      1 3057e6aacd24f54cb350ebf0f67415db546d7387     0 Cache.Windows\B.ShaderPermutationDx10.toc
     110932875    107 e2d2fd97e5f0610e02bf4888ab175dc2acfe5290     0 Cache.Windows\B.ShaderPermutationDx11.cache
        234632      1 76bf08ddebe1be76a1edf4369bf4270799006f5c     0 Cache.Windows\B.ShaderPermutationDx11.toc
      33461748     32 43181ad030fd1e903750a7e9e2fe069b4edba804     0 Cache.Windows\B.ShaderPermutationDx9.cache
        239240      1 dcdde7d876fbc47711624b4a52abfefab9726510     0 Cache.Windows\B.ShaderPermutationDx9.toc
     711000038    738 be7e064cc533a328218f2d16dda11059cf403ea6     0 Cache.Windows\B.TextureDx9.cache
       2995400      3 7ac3ab9ef5fabb5d973b1edd5bcaf873a0ae241c     0 Cache.Windows\B.TextureDx9.toc
        441663      1 3291a7358c905881d92bed7e163681870b166326     0 Cache.Windows\B.TextureDx9_de.cache
          6536      1 bba578b941594b4ab228b48fb1e0245c96a33203     0 Cache.Windows\B.TextureDx9_de.toc
        424116      1 def4070f32ff5b27a227ca8c76b9b62e01fc2583     0 Cache.Windows\B.TextureDx9_en.cache
          6632      1 e74babfc65cfb3d22d3f14077052b7ca5a6cc08d     0 Cache.Windows\B.TextureDx9_en.toc
        647824      1 ed0f3033cb5697304927311662c8815e0f37272a     0 Cache.Windows\B.TextureDx9_es.cache
          7496      1 3b0dc97f60f5ea80b41fbf4d8d03a88e81a7fbaf     0 Cache.Windows\B.TextureDx9_es.toc
        614221      1 89e713f5f7fff7e0aaf3c126e2b8b9ccb9057b0f     0 Cache.Windows\B.TextureDx9_fr.cache
          7016      1 bd9530cc3dfb24298ca9a30ee9c04b62341a2892     0 Cache.Windows\B.TextureDx9_fr.toc
        459830      1 0e0618330d138fccd4ae4e76e4bee046ad7ee80a     0 Cache.Windows\B.TextureDx9_it.cache
          6440      1 72aa3dfb44ca22fa896cd504af89fa389e09c61d     0 Cache.Windows\B.TextureDx9_it.toc
      34353315     34 681ffe48fbcd34f8cdbaf38faa0d4ae9588a7768     0 Cache.Windows\B.TextureDx9_ja.cache
          8072      1 5bd4d17bea2bdd9cacbdcaee071c8e310ab345ef     0 Cache.Windows\B.TextureDx9_ja.toc
      11274429     11 3b409fd5bbbc9c6861f8cbf53b87230264a8c43b     0 Cache.Windows\B.TextureDx9_ko.cache
          8936      1 0cc6dc6ed52f68751b53e7c028f9bef0b638689d     0 Cache.Windows\B.TextureDx9_ko.toc
        692102      1 09fc7e874728ecb91b134b3c03e0064e6dae72c0     0 Cache.Windows\B.TextureDx9_pl.cache
          7496      1 8a6850a176174a501b9e3f00f73a96b4f8c8f830     0 Cache.Windows\B.TextureDx9_pl.toc
        592448      1 4181351a48b6821d285a65b42979eb92f357b2e4     0 Cache.Windows\B.TextureDx9_pt.cache
          6824      1 d51e2c4b40cbbb90e382ac709945f2bd352ad7c9     0 Cache.Windows\B.TextureDx9_pt.toc
        763925      1 6dd4a26e4b5bb9fe886ae171f7038797ce48e747     0 Cache.Windows\B.TextureDx9_ru.cache
          6824      1 88f89eedd44b09d51a57ef7b898e29ff7e65a118     0 Cache.Windows\B.TextureDx9_ru.toc
      43162433     43 cab7f05b6e6d9a32fe02f20f46aa8818158b20f2     0 Cache.Windows\B.TextureDx9_tc.cache
          9224      1 4cec5091845745cb6469e3b858667e0f3e5faaa6     0 Cache.Windows\B.TextureDx9_tc.toc
        465037      1 a1394d2ff07cd86985b377b51a6248817a924f69     0 Cache.Windows\B.TextureDx9_tr.cache
          6632      1 28bc93505935e9b060794f573b5911db3f794bdc     0 Cache.Windows\B.TextureDx9_tr.toc
        949406      1 b85fde97cf59d348bbf78690ce6c2808a364f11d     0 Cache.Windows\B.TextureDx9_uk.cache
          7496      1 a7e8da86c8d80b68bdffe0dcb2782a8e2adf633f     0 Cache.Windows\B.TextureDx9_uk.toc
      42046227     41 7b01d149abfee55281c176ac21be7fe160ccc32b     0 Cache.Windows\B.TextureDx9_zh.cache
          9032      1 47a6ec1194120691b1670a797787fe31be31d6b4     0 Cache.Windows\B.TextureDx9_zh.toc
     463458789    471 e5c918f262abee52d38cbdb95c471c7db47166e0     0 Cache.Windows\F.Misc.cache
        162920      1 011e6539e7d8348e471a50f30177a697db04c88c     0 Cache.Windows\F.Misc.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_de.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_de.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_en.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_en.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_es.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_es.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_fr.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_fr.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_it.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_it.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_ja.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_ja.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_ko.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_ko.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_pl.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_pl.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_pt.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_pt.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_ru.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_ru.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_tc.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_tc.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_tr.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_tr.toc
      56541839     58 05e9b3df1df126596846d572baeb20fa2c72bf4a     0 Cache.Windows\F.Misc_uk.cache
        175592      1 aa58dad6cddac4b2c3e9e79d6d9cb536955fac7a     0 Cache.Windows\F.Misc_uk.toc
