Content Manifest for Depot 230411 

Manifest ID / date     : 8725083537193522917 / 06/09/2022 15:22:45 
Total number of files  : 306 
Total number of chunks : 34849 
Total bytes on disk    : 34082622394 
Total bytes compressed : 33343535808 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      96070016     92 3c37e69d93e2f8fb356dcc746a16b9e5f56b80b8     0 Cache.Windows\B.AnimRetarget.cache
        703016      1 100957bd1aff8eb44821ce52ea496d9b3f36e5c4     0 Cache.Windows\B.AnimRetarget.toc
         13719      1 34b7dc867cdd30a9fe24533a15704efddd718d77     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 f5d477d61728deba2429070366b3b82783f35c06     0 Cache.Windows\B.CharacterCodesCache.toc
      14327245     14 9337302d8f4f07aac56ce898bd819689b508776b     0 Cache.Windows\B.Font.cache
        359816      1 4dd8b73498b1d42711da6a3cca253f9c4ea0befc     0 Cache.Windows\B.Font.toc
    1443817870   1397 916633ffd22055f48583b100f37de150275ca8f1     0 Cache.Windows\B.LightMap.cache
       4589192      5 16230f45a8f9eef9232eaa98ebbc3fc1364eb28a     0 Cache.Windows\B.LightMap.toc
    4300506470   4194 e02ccf7448dcc05e703fe70e206e571e955dcf5c     0 Cache.Windows\B.Misc.cache
      10982312     11 1c1d23fbec8896fe5638c43de536d5c87b3edbae     0 Cache.Windows\B.Misc.toc
         19315      1 6222aac1acc4aed631c823e1cbd3ddc5222d3040     0 Cache.Windows\B.Misc_de.cache
          2888      1 f7c99d37eed4d3655ba6c0fa5925e38d3c2f4197     0 Cache.Windows\B.Misc_de.toc
         18271      1 62140a39d3f3d5ab1d9d0b721f121dff952a8632     0 Cache.Windows\B.Misc_en.cache
          2888      1 0dc069c4360a0caadc5c7d7e507c69389cb6334f     0 Cache.Windows\B.Misc_en.toc
         19895      1 f83f0d7427b03561afe3b40f69a88b9f17dcdc02     0 Cache.Windows\B.Misc_es.cache
          2888      1 096ffd42e46efc6278f41b9c7b63be67dbe5a28c     0 Cache.Windows\B.Misc_es.toc
         20392      1 b7aa6d8dd0698f6ab6c127d6421093833e924418     0 Cache.Windows\B.Misc_fr.cache
          2888      1 9de662c2b6a041342ea87762d4ac2483cc8f5bbe     0 Cache.Windows\B.Misc_fr.toc
         20023      1 858dd0aabd73f5ab993df63d513a00c3364b8ec7     0 Cache.Windows\B.Misc_it.cache
          2888      1 b801acfa438ffd99fbc498689e14540431502692     0 Cache.Windows\B.Misc_it.toc
        174271      1 38aba7b01d77d728cb841b58c3389382614002e0     0 Cache.Windows\B.Misc_ja.cache
          2888      1 ac946d6c354747641f0b6eff8b76219248c36349     0 Cache.Windows\B.Misc_ja.toc
         95879      1 1122dd0b23e93cd24a6bf756bc246054591a39ef     0 Cache.Windows\B.Misc_ko.cache
          2888      1 4cd2a919a6b6d34f22a4b3cdd7937cd7bd1ca014     0 Cache.Windows\B.Misc_ko.toc
         17501      1 85e571cbc8316b0b54019f138035eb3b86906876     0 Cache.Windows\B.Misc_pl.cache
          2888      1 415893ffae6acf873074c2d20df10bab06b3bc00     0 Cache.Windows\B.Misc_pl.toc
         20308      1 49fdae7949ec96606d352bfae746b41e8ecc4034     0 Cache.Windows\B.Misc_pt.cache
          2888      1 43989b649b48f3d41ea6e789749e02245949f40e     0 Cache.Windows\B.Misc_pt.toc
         19803      1 e1fac8eb5ff12780be02672e5dcea5aec66d92d5     0 Cache.Windows\B.Misc_ru.cache
          2888      1 d0ec7658d4b50d06edf660c36f198eadd47b8763     0 Cache.Windows\B.Misc_ru.toc
        210981      1 238dd5cdfe43200bc5e5e6e65b7feda31e18fd32     0 Cache.Windows\B.Misc_tc.cache
          2888      1 fe88118652cee06a051757b9baa7e95f0018acd1     0 Cache.Windows\B.Misc_tc.toc
         16786      1 cccd65c09f4aa714c306e9552c8142f70e411960     0 Cache.Windows\B.Misc_th.cache
          2888      1 d10249643480d1113994c4c71e0624ea86bbba86     0 Cache.Windows\B.Misc_th.toc
         19637      1 6921bc4ed2656944e6d18c18d34b229f9ee0428e     0 Cache.Windows\B.Misc_tr.cache
          2888      1 5e87124a987e826ebec757cc0ac31a2a3ba18f9e     0 Cache.Windows\B.Misc_tr.toc
         20308      1 f9747977f61cec62903cbc8d471689ee7eb5b3d8     0 Cache.Windows\B.Misc_uk.cache
          2888      1 9c7e10a8c052d31a6cd031d597fd9e1e55ab37a6     0 Cache.Windows\B.Misc_uk.toc
      69736308     67 4eb8a05719fa49c065b44084f44026ccdbd8024d     0 Cache.Windows\B.Misc_xx.cache
       2118152      3 77b9b5eeeb035bfc7f2a147212c633d5c91fcf9b     0 Cache.Windows\B.Misc_xx.toc
        200029      1 3138ea07441ef4d018e15070ca34264c57da24cb     0 Cache.Windows\B.Misc_zh.cache
          2888      1 18c340d90fc92e5e4b0cf671afba7fb0c32c1a1d     0 Cache.Windows\B.Misc_zh.toc
       1287530      2 be2839f79115370ac33a34803f87254dc98fad44     0 Cache.Windows\B.ShaderDx11.cache
         10856      1 fcddeb51df0470779bb0eea733524447a686035b     0 Cache.Windows\B.ShaderDx11.toc
     491238552    469 5590260a0536f7497aff90de4c08abf8cc4c9919     0 Cache.Windows\B.ShaderPermutationDx11.cache
       1107944      2 bd751839340e7517092c04e518f146e829aa54ff     0 Cache.Windows\B.ShaderPermutationDx11.toc
     549027933    543 d2dc3ac6b65850a114360b62340933c9cd1d6cef     0 Cache.Windows\B.Texture.cache
       3811016      4 9162b609d0125b9f27796ff6083542896a1099f4     0 Cache.Windows\B.Texture.toc
        302444      1 bf4f0b0448f305e0da8e52dfc220118e602849e1     0 Cache.Windows\B.Texture_de.cache
          2984      1 5e2e6e0e2e5712eac39218243615e8b9f8b6dde5     0 Cache.Windows\B.Texture_de.toc
        301366      1 a049655b9b6eb2ae2bf630fdea5ef6a3d9883d53     0 Cache.Windows\B.Texture_en.cache
          2984      1 d44e9c5b2be85feebe2b913457936a9ee76b9fc1     0 Cache.Windows\B.Texture_en.toc
        315006      1 9db28a5c62dc72da4f896452eee35fc1eb589fe6     0 Cache.Windows\B.Texture_es.cache
          2984      1 f5b8d051d38b86b13480b4bc28292eeff72288ec     0 Cache.Windows\B.Texture_es.toc
        325661      1 47fa1ce1fb9b9ddc73805930995ccd5f235dc370     0 Cache.Windows\B.Texture_fr.cache
          2984      1 e9ea035a913646eea8f7106fbb15b99325a437ba     0 Cache.Windows\B.Texture_fr.toc
        311440      1 908864f147eb1d5c733f517722f755b9cdfb354f     0 Cache.Windows\B.Texture_it.cache
          2984      1 a9499f2b5de97c7e9c2cc0e4ab25f3728f50149d     0 Cache.Windows\B.Texture_it.toc
      18878248     19 b200fc4e00724953ae8e5a53c16260caf8bf085d     0 Cache.Windows\B.Texture_ja.cache
          2984      1 01c0b94bc0d7b4ba47c6806138c0e8e1c1349367     0 Cache.Windows\B.Texture_ja.toc
       6819846      7 a23ceac1c500aafbc585b054798dc4c63f830155     0 Cache.Windows\B.Texture_ko.cache
          2984      1 ee0425784919f8cac607131b2e21bb3804eeaa90     0 Cache.Windows\B.Texture_ko.toc
        263708      1 3e852713bd111617c1a1506714f78d6a6f4ebc01     0 Cache.Windows\B.Texture_pl.cache
          2984      1 93cc2ec21c20953da6c50f91a548f09e7897232e     0 Cache.Windows\B.Texture_pl.toc
        320409      1 f9f7849427fad6f63d488bae8c733dab37d2a669     0 Cache.Windows\B.Texture_pt.cache
          2984      1 468b64345d8fb5fb9b7fe1bde54d77d23b6d9753     0 Cache.Windows\B.Texture_pt.toc
        321851      1 6c0ffc8420b3c4c68911613a92243f89a738c928     0 Cache.Windows\B.Texture_ru.cache
          2984      1 6338d81fdf51620ed1c03e0bca02c5c6976b3347     0 Cache.Windows\B.Texture_ru.toc
      24760100     25 b921b2798784c1de86eeda75144e2def14b06878     0 Cache.Windows\B.Texture_tc.cache
          2984      1 c2d7eaedd59e7c14f19d28136f41a9bdbefd2d27     0 Cache.Windows\B.Texture_tc.toc
        293364      1 7648d9a26a446f96ef42a75b0006149b360dbb03     0 Cache.Windows\B.Texture_th.cache
