Content Manifest for Depot 230411 

Manifest ID / date     : 1198361709927223847 / 02/09/2022 17:32:55 
Total number of files  : 307 
Total number of chunks : 33286 
Total bytes on disk    : 32683332950 
Total bytes compressed : 31989538320 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      92858552     89 89e2e5f7c57a500704dc323cd82cd4514825ce2f     0 Cache.Windows\B.AnimRetarget.cache
        677768      1 07cbea23c61bf2520eb8b648b0d2ddd981df5a7d     0 Cache.Windows\B.AnimRetarget.toc
         13719      1 e1c55250840d63a8ec1e814d82982d974ab2fa43     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 fbbe674394ff2b21a7a1175ba01c8343e9eaacd6     0 Cache.Windows\B.CharacterCodesCache.toc
      13665848     14 e6b584d2d3f1ee546ae236c90a95b99cf5457ebd     0 Cache.Windows\B.Font.cache
        344552      1 871af4fe92adf9f80ecb1d37e5bebfe2c86fd32f     0 Cache.Windows\B.Font.toc
    1367308593   1304 02de4265a9f220735d50baea6324f53970620991     0 Cache.Windows\B.LightMap.cache
       4345448      5 96f4ce78777320f588ea9ded12850a6758b110e8     0 Cache.Windows\B.LightMap.toc
    4111288898   3951 070c21972366857c6c11889f61fb4fcdc146b93b     0 Cache.Windows\B.Misc.cache
      10449800     10 f38c4a1345da5d09bd9f7ad6677db724cda2cd1c     0 Cache.Windows\B.Misc.toc
         19690      1 b510496bae458c060860b3cc56da6b441f1c6614     0 Cache.Windows\B.Misc_de.cache
          2888      1 c7dc961d38aad8258d8a3931d62d5288fb843a68     0 Cache.Windows\B.Misc_de.toc
         18322      1 8361e621e61d8b6021c9c938ed1b271a110953d9     0 Cache.Windows\B.Misc_en.cache
          2888      1 001d86926829e5a194d31bef51ad4a08fe747d6a     0 Cache.Windows\B.Misc_en.toc
         19938      1 2139c6b3d4bdb98cbc620f9af0cf0570122996d2     0 Cache.Windows\B.Misc_es.cache
          2888      1 0ec25f06d52b85bc6c806b215f1fa23c81b74813     0 Cache.Windows\B.Misc_es.toc
         20397      1 627be5b7332be98dd10efb30e55c25348c47fe43     0 Cache.Windows\B.Misc_fr.cache
          2888      1 284fac6d46cb80af01b57842f66a962e9f0c15e8     0 Cache.Windows\B.Misc_fr.toc
