Content Manifest for Depot 230411 

Manifest ID / date     : 8621631773919294851 / 01/29/2018 15:54:46 
Total number of files  : 431 
Total number of chunks : 24437 
Total bytes on disk    : 23562244358 
Total bytes compressed : 19199550864 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     127026989    122 40057ee2a07c44c2d4446593e9be31528e2b70ac     0 Cache.Windows\B.AnimRetarget.cache
        354056      1 84777724367a592c953f7fef46a38dfbd774610b     0 Cache.Windows\B.AnimRetarget.toc
         37747      1 3dc85cb3c423f2d2a0f9f2482394bacfcdd649d8     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 63051d7071d7d62195809bd3ebb916aa4872caae     0 Cache.Windows\B.CharacterCodesCache.toc
       1773979      2 9be18aa46e7e7c70a190e5c7337a4d54f62c526f     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7688      1 2f1afe2b602b9d11daeefb8b1cf060fd28e57f90     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       1784900      2 647a532a0f538efabe5b86f2a1e0c36a0b91abd3     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7688      1 5697498fd6f42121d711863d61c0711136973976     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
        964235      1 1a1e51a1e9b1dfb8db71ffd75f4f3d144b655319     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7688      1 1ea5fe398d5ee287d81d1b9e42829d2bd528e14d     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      12693750     13 240109d2baec0d4bf6a844b1158b341e8c178dcc     0 Cache.Windows\B.Font.cache
        204392      1 5ebf9dbe8e36da41c1b45b0ed12047583186168f     0 Cache.Windows\B.Font.toc
    2868407132   2871 40f58ee9aa579c68f68ec8ed32f02bd30d10afc1     0 Cache.Windows\B.Misc.cache
       5889416      6 7571067007267f5eb4e65849fa3d598d4d3d0ffa     0 Cache.Windows\B.Misc.toc
        117771      1 352057722a7ebfa2e04c8ccda86732f236787536     0 Cache.Windows\B.Misc_de.cache
          9128      1 8c88e8f56cdb84c20f22118d587ec3cacd443792     0 Cache.Windows\B.Misc_de.toc
        113220      1 c9c6d469f97ce28cbe69af593f76c87fce9be2e9     0 Cache.Windows\B.Misc_en.cache
          9128      1 be478390dde5c0767cb0a5ad0d84fe089a6b1b3e     0 Cache.Windows\B.Misc_en.toc
        118774      1 5595d73c5960c38db0705b48c4a8443d80363c6d     0 Cache.Windows\B.Misc_es.cache
          9128      1 1c16a506b4d33ba3498e5cab9b946c0ec86896cd     0 Cache.Windows\B.Misc_es.toc
        120332      1 cc7aab86627b288e4f7e963bd7cc2832ed2409ee     0 Cache.Windows\B.Misc_fr.cache
          9128      1 bb45874eccb179b49f81f3cc927520ae2d3cd173     0 Cache.Windows\B.Misc_fr.toc
        120145      1 112b3d3d0dfcb7f01693faf098e88c8a1a5232b1     0 Cache.Windows\B.Misc_it.cache
          9128      1 e2cc3605d509d15fe4bbf4dfb79791f1d2de1ad7     0 Cache.Windows\B.Misc_it.toc
       1594783      2 32cecd7d15c8be1e345dfb094a1662502b8ce5ab     0 Cache.Windows\B.Misc_ja.cache
          9128      1 d296849c8d4e9de1617523965e7474be239c989b     0 Cache.Windows\B.Misc_ja.toc
        862750      1 f7d019cdcaa8acedda243e523cf3b3924e4007c3     0 Cache.Windows\B.Misc_ko.cache
          9128      1 4b0e75a31ea47796eb90f2707c486cbde96bced4     0 Cache.Windows\B.Misc_ko.toc
        101071      1 f4105aec64ee9b427460ee430f5d4406fcbb9370     0 Cache.Windows\B.Misc_pl.cache
          9128      1 55701939a20a2f196eaad25caf344e6889ee4056     0 Cache.Windows\B.Misc_pl.toc
        121388      1 2c5fb20db034601d0520402452913ababab54848     0 Cache.Windows\B.Misc_pt.cache
          9128      1 bcb614598b1dde5c09189a0adb5eb5d18baa0f00     0 Cache.Windows\B.Misc_pt.toc
