Content Manifest for Depot 230411 

Manifest ID / date     : 7585839495921050946 / 09/30/2016 22:20:55 
Total number of files  : 321 
Total number of chunks : 16203 
Total bytes on disk    : 18737913899 
Total bytes compressed : 12762724480 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     111507869    107 c0908f0b86e0caf64c79c325a60957f5f9e45b30     0 Cache.Windows\B.AnimRetarget.cache
        282728      1 28ac9b324fdd7fde6b48c65302edd8cb9255e291     0 Cache.Windows\B.AnimRetarget.toc
       9298552      9 d1c4e67921bcd85264fe25bbf4bbab752748755b     0 Cache.Windows\B.Font.cache
        152936      1 8d27cdc275400fa447ed7328bf9eb473bf41eae2     0 Cache.Windows\B.Font.toc
    2067264465   2018 3b6e95d58555b2be313f5bbf5a9193801cdf4714     0 Cache.Windows\B.Misc.cache
       4615400      5 861cb7c0fe767e71a413f32a04dbcff8bf51cb77     0 Cache.Windows\B.Misc.toc
       6296965      7 a65259a352858dd45963ccf76d0ec87a1fb8af3e     0 Cache.Windows\B.Misc_de.cache
        521768      1 3bd55819f067b1caa580ba8ba7c0e8dac729f96a     0 Cache.Windows\B.Misc_de.toc
       6294160      7 0c10ad9d84f2a5225351b22e865834deb33b806b     0 Cache.Windows\B.Misc_en.cache
        521768      1 93034c75582e65e8c9fd53ebe1326e8a32b135cb     0 Cache.Windows\B.Misc_en.toc
       6297751      8 07dc2221da632b08099b4b15fa5ce6d446eeab18     0 Cache.Windows\B.Misc_es.cache
        521768      1 e20ecfbd705646ca7b63026f26888b6c78e707f9     0 Cache.Windows\B.Misc_es.toc
       6298475      7 faebad2b1d4c41092d6998f9cce8be4c33f9aa41     0 Cache.Windows\B.Misc_fr.cache
        521768      1 44e55928c1a36fc1f849c9c4c453d200dc2ea63f     0 Cache.Windows\B.Misc_fr.toc
       6298531      8 bd1be78bfdbea538240f41831d5894ee28726a3a     0 Cache.Windows\B.Misc_it.cache
        521768      1 f50b58ca239aa56661ccf9d73cef6da4cdf924e2     0 Cache.Windows\B.Misc_it.toc
       7721863      9 20449b9d20bb93e981be6b79aa0debc5d17f8f0c     0 Cache.Windows\B.Misc_ja.cache
        521768      1 cd0458a44f9a34250d65a0f21a80ecc3aa2a0266     0 Cache.Windows\B.Misc_ja.toc
       7016013      8 5428794c43bf28ae30c10bd777edab0534feb2fa     0 Cache.Windows\B.Misc_ko.cache
        521768      1 352691d682bfb93b0695ad68fbca06f5cd6e6f5e     0 Cache.Windows\B.Misc_ko.toc
       6279473      8 578e44f39f1f9495b6bc60deeac5da8b10efa5aa     0 Cache.Windows\B.Misc_pl.cache
        521768      1 a75b639d789bac550a689863c6b8ff7f7ca1c507     0 Cache.Windows\B.Misc_pl.toc
       6299907      8 09facfd42616871f4848a7d05132bf5d73dd105f     0 Cache.Windows\B.Misc_pt.cache
        521768      1 e7c0805120a3f00b67dd1bbbb399c43c79ab7032     0 Cache.Windows\B.Misc_pt.toc
       6287777      8 fd078c6ac35f387ed3b732fa26103f64a0672582     0 Cache.Windows\B.Misc_ru.cache
        521768      1 3dba3d31bf2def88f153af3e95d4e90667920641     0 Cache.Windows\B.Misc_ru.toc
       7819266      9 086e0a5df197039af60b4e34a47c8f5235b247e9     0 Cache.Windows\B.Misc_tc.cache
        521768      1 13a6e81a1b1d1b1a2407b44e31c7796156d30b0b     0 Cache.Windows\B.Misc_tc.toc
       6295878      7 7a7e3edc6fd921530e8f0c7c3c93c07c9053b04d     0 Cache.Windows\B.Misc_tr.cache
        521768      1 321757efefd26db67eb9a08e7b1dbbf04620e58f     0 Cache.Windows\B.Misc_tr.toc
       6289619      7 f70b5a5f54635c76db8f0bb008819305e788a9d7     0 Cache.Windows\B.Misc_uk.cache
        521768      1 ce51656e7bdcbbb76fc29880deb081dad53bd022     0 Cache.Windows\B.Misc_uk.toc
       7796399      9 54afc752fb78861207a83f71b99a0dc78478bbc9     0 Cache.Windows\B.Misc_zh.cache
        521768      1 cb68f582028672852e1b3047ba0fe98d883142cb     0 Cache.Windows\B.Misc_zh.toc
        596465      1 f74f810fefb66b8c7f5b1b30116c706a153fc4c3     0 Cache.Windows\B.ShaderDx10.cache
          6824      1 90d334d4de898151d2ffd090a460644a73f18443     0 Cache.Windows\B.ShaderDx10.toc
        587880      1 1cc78b355541666e850063f50990991297cefc7c     0 Cache.Windows\B.ShaderDx11.cache
          6824      1 768f521a8a76827be7c76e0b4c13e69dac5aa1da     0 Cache.Windows\B.ShaderDx11.toc
        324788      1 e754eda30068494a09427c5ad62eed4575d8dee9     0 Cache.Windows\B.ShaderDx9.cache
          6824      1 29c427660f74ed750cac796b1c8b993cf16b646b     0 Cache.Windows\B.ShaderDx9.toc
      87284028     84 3627a4b181dcbc52916e89b5313ffd19e7c5e16f     0 Cache.Windows\B.ShaderPermutationDx10.cache
        293288      1 a0c330a00b459ceb0b13a5f20b48b33a8977e25c     0 Cache.Windows\B.ShaderPermutationDx10.toc
      90590697     87 02540d3bf9a3d46909d4f00da24f3aa3416651b5     0 Cache.Windows\B.ShaderPermutationDx11.cache
        293288      1 3f36bb4a27b872411f3684b2e2f19cb88884faa2     0 Cache.Windows\B.ShaderPermutationDx11.toc
      45752866     45 9fe8e33d9702a03e181a2e11305041e3685e8ac9     0 Cache.Windows\B.ShaderPermutationDx9.cache
        293288      1 f654c99b4f0aaaacc79445593ab1233ae155947b     0 Cache.Windows\B.ShaderPermutationDx9.toc
     902419094    880 f72f097425ded5b782fd797d5ddca197ed141fff     0 Cache.Windows\B.TextureDx9.cache
       3336968      4 3c85b1bd682e3d3981e2f9bed156273f0f87747e     0 Cache.Windows\B.TextureDx9.toc
        561390      1 99042ffb61663410740f250827456ba477a049ed     0 Cache.Windows\B.TextureDx9_de.cache
          5960      1 1390b53da27e32341eadf33c5562c429ed40cba4     0 Cache.Windows\B.TextureDx9_de.toc
        546000      1 10d6289b8d7f56b53e0bc1898e359358d968b9b8     0 Cache.Windows\B.TextureDx9_en.cache
          5960      1 f7ddde1d17d0de1cb8430adb3f29dac3753cb955     0 Cache.Windows\B.TextureDx9_en.toc
        575143      1 54ddd9c5fd0fb1b82d3d8867c90d32521e147f9f     0 Cache.Windows\B.TextureDx9_es.cache
          5960      1 1f80bf8eaa8280bb4c6f9294836fd4f72cd1885f     0 Cache.Windows\B.TextureDx9_es.toc
        595829      1 0da01ac382cc7364ccc7bd97ff7decbe1fa7641e     0 Cache.Windows\B.TextureDx9_fr.cache
          5960      1 5e4136dc0ac46cb73059238d71abc66e371f3f04     0 Cache.Windows\B.TextureDx9_fr.toc
        576492      1 55fea94b47f7b43cf628525d07aeff85f3b408f5     0 Cache.Windows\B.TextureDx9_it.cache
          5960      1 23bbb512e7385ba1e647eaa78627f900971790a9     0 Cache.Windows\B.TextureDx9_it.toc
      32292428     31 e529d8878ac5b50ad7b370549578df35a3aed3bc     0 Cache.Windows\B.TextureDx9_ja.cache
          5960      1 ff08ab1d6caec02da06a34dd50646eb94184fe83     0 Cache.Windows\B.TextureDx9_ja.toc
      12769468     13 7384db654dd54a4b130483f329ae5c2075ff18f8     0 Cache.Windows\B.TextureDx9_ko.cache
          5960      1 7466d0f4ccb8cc4359ee452ad1cb80c1422e5d73     0 Cache.Windows\B.TextureDx9_ko.toc
        459713      1 4457a9d4a92b4262a6c0f1c3d61644ef4b0ad8f4     0 Cache.Windows\B.TextureDx9_pl.cache
          5960      1 39fe5b18149c90252b9ff7bcd1507fa58d8b680c     0 Cache.Windows\B.TextureDx9_pl.toc
        594484      1 a5800d1ced8da5338085aba75d61f97bf431f866     0 Cache.Windows\B.TextureDx9_pt.cache
          5960      1 0c3e9c5179abcdcd6520efdc3d22c4312015b7af     0 Cache.Windows\B.TextureDx9_pt.toc
        598737      1 faeeeb428b886feed8bb6ffdb82aecf1900edc15     0 Cache.Windows\B.TextureDx9_ru.cache
          5960      1 e4f1fc1b2bd805644436ed5c628695b50a11a21d     0 Cache.Windows\B.TextureDx9_ru.toc
      34677063     34 cf93d7dbf58edc2a14611ad1c4e2097b7b8781ee     0 Cache.Windows\B.TextureDx9_tc.cache
          5960      1 b61573356d07cd0c8550bf5d450ae28071488fa7     0 Cache.Windows\B.TextureDx9_tc.toc
