Content Manifest for Depot 230411 

Manifest ID / date     : 8278491043607750104 / 04/15/2013 20:19:23 
Total number of files  : 241 
Total number of chunks : 1884 
Total bytes on disk    : 1785203344 
Total bytes compressed : 1403687664 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      27952248     27 89b04116d2d98b5a35472db151fedd0ed073c6b7     0 Cache.Windows\B.AnimRetarget.cache
         38408      1 b2e0e0f3446f67002c03962e553fea4b0e381a5e     0 Cache.Windows\B.AnimRetarget.toc
       4534581      5 8959935d96e7e3f4d74567a830412b43f54dcb1a     0 Cache.Windows\B.Font.cache
         30824      1 d11be0c6514225fa53fbbd15c86dd70c188cbba3     0 Cache.Windows\B.Font.toc
     338658174    335 3fd891afe0753883b49f17f30a51b7f3341a819d     0 Cache.Windows\B.Misc.cache
        788168      1 16a979a04e24ee381e7adabaeda2f1d283bc56ad     0 Cache.Windows\B.Misc.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_de.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_de.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_en.cache
         25064      1 79eff43877a35648111dac0f24b28e7b83fc998f     0 Cache.Windows\B.Misc_en.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_es.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_es.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_fr.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_fr.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_it.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_it.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_ja.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_ja.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_ko.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_ko.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_pl.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_pl.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_pt.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_pt.toc
       6280085      7 8c63a1c1a61882214c089748df031959136e31cc     0 Cache.Windows\B.Misc_ru.cache
         25064      1 0a83716da8284e31bbe38c7409eab39ce5979f2b     0 Cache.Windows\B.Misc_ru.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_uk.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_uk.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_zh.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_zh.toc
       3440521      4 fee8b4976889f40157ae5ac96a12cd9210e5422a     0 Cache.Windows\B.ShaderDx11.cache
         12200      1 1d7d111c4a1071ccc7fa8bc19589f3059d341e13     0 Cache.Windows\B.ShaderDx11.toc
       2597685      3 8ad28cd349786466594dbed5e21be0f1a95d0c44     0 Cache.Windows\B.ShaderDx9.cache
         12200      1 2471231f25b1cff46e9295a1c825966c09fab3a7     0 Cache.Windows\B.ShaderDx9.toc
      35750521     35 b00b4554e6ed181b38bd9be16784b9f3f5fb219f     0 Cache.Windows\B.ShaderPermutationDx11.cache
         69032      1 e6e86f36374179958c11c7a847d2459873fb55d7     0 Cache.Windows\B.ShaderPermutationDx11.toc
       8590746      9 83d225dda403fe3dd3a5df541cf926bc2994481a     0 Cache.Windows\B.ShaderPermutationDx9.cache
         69032      1 5f0311424c5880d22010b67c9a7109064610b410     0 Cache.Windows\B.ShaderPermutationDx9.toc
     116847820    120 7cbe30927aade3e5ebb97a143c610cdbbe131db2     0 Cache.Windows\B.TextureDx9.cache
        464360      1 ea87f79f4085b049bc18bb8817b1063f13fda0d8     0 Cache.Windows\B.TextureDx9.toc
        425537      1 5c07fc919d3af1414065d8e172a344ee02d71231     0 Cache.Windows\B.TextureDx9_de.cache
         12488      1 66b2ee2a87f64538fb2d14df2f1015632f470ced     0 Cache.Windows\B.TextureDx9_de.toc
        394502      1 e69268107279f010a4b039c725be09c24fb61607     0 Cache.Windows\B.TextureDx9_en.cache
         12488      1 2a2ca1edd13d4a9be51133465becabe5fb9becd9     0 Cache.Windows\B.TextureDx9_en.toc
        449509      1 7c46a450e96b6eeffdf21f4902ad644ee882d4d9     0 Cache.Windows\B.TextureDx9_es.cache
         12488      1 36555c4e47c4e000b484eb3ffe630a80f0a13d31     0 Cache.Windows\B.TextureDx9_es.toc
        494342      1 7e767661c9bb37c6d6199dc2e80f69f3b15b0030     0 Cache.Windows\B.TextureDx9_fr.cache
         12488      1 addfdea84fbd05e0c3122748ff05e62e33dfde5f     0 Cache.Windows\B.TextureDx9_fr.toc
        435156      1 4590dd08ca14092903648c381782f677787fbd24     0 Cache.Windows\B.TextureDx9_it.cache
         12488      1 aae4c73c270e40558f21b9702e4e6d3ed55a8c42     0 Cache.Windows\B.TextureDx9_it.toc
       2676999      3 df690aa206afc59c7f3b0596c95b0c2871a3a0ac     0 Cache.Windows\B.TextureDx9_ja.cache
         12488      1 01b769bac777f9edf6c435722acadb374c2cf98b     0 Cache.Windows\B.TextureDx9_ja.toc
       3693439      4 a40871edb0cc3af64fc871d6a3c6a6f1ea5be234     0 Cache.Windows\B.TextureDx9_ko.cache
         12488      1 52b2e1be8e60ec88058c9d8f32544c3de94fed7b     0 Cache.Windows\B.TextureDx9_ko.toc
        467024      1 8cc72d0436efbf619adce2abdd9beaa62611da24     0 Cache.Windows\B.TextureDx9_pl.cache
         12488      1 4c0f4286f3b077585b0613f80416eeb99c1b6141     0 Cache.Windows\B.TextureDx9_pl.toc
        501590      1 5061babeb23e0b09d0e1af46e29851e90f86ae76     0 Cache.Windows\B.TextureDx9_pt.cache
         12488      1 343aa7b6e09f68fd35d92380a5c854505025dc60     0 Cache.Windows\B.TextureDx9_pt.toc
        649609      1 17dc22e4ee27b11d95abcf5e739183694357c252     0 Cache.Windows\B.TextureDx9_ru.cache
         12488      1 2c2183b7183965c7a37466611d8b965df7ec582c     0 Cache.Windows\B.TextureDx9_ru.toc
        637773      1 74890e8dfa4fc32b302cbf09ba06232c847731e9     0 Cache.Windows\B.TextureDx9_uk.cache
         12488      1 7158a418eeb9ebdf7de7770e8dd93db67d94dac7     0 Cache.Windows\B.TextureDx9_uk.toc
       9846497     10 9f1df41e24bb0cbe2bbe26659ee40983d8fa36f0     0 Cache.Windows\B.TextureDx9_zh.cache
         12488      1 4b13c68908f9f98b8db51235e74c9415e12aea0f     0 Cache.Windows\B.TextureDx9_zh.toc
     162553474    175 2a6f7b739e1047cfd9da94ba19ce4bb216784b65     0 Cache.Windows\F.Misc.cache
         25736      1 0b843ea4bd916eee25d1335d52bad820f8e46a05     0 Cache.Windows\F.Misc.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_de.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_de.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_en.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_en.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_es.cache
