Content Manifest for Depot 230411 

Manifest ID / date     : 232461576962714068 / 05/15/2015 05:39:38 
Total number of files  : 211 
Total number of chunks : 9104 
Total bytes on disk    : 10445485690 
Total bytes compressed : 6945287696 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      70617236     68 c1a6b48e252598c6f874ca3e70f5ba79f41067b6     0 Cache.Windows\B.AnimRetarget.cache
        198344      1 b265d68fa2ea2cae916c119cb095c28c9bd31a22     0 Cache.Windows\B.AnimRetarget.toc
      15037510     15 b183a980ee10facd1b5434d84503785024586d3f     0 Cache.Windows\B.Font.cache
        109832      1 a55e70414f8f2d4d353fd5b05038129d8ed5c9d3     0 Cache.Windows\B.Font.toc
    1458711565   1411 1f03d7e0154ac6f9ff1f4c5e66a395fa1268fadc     0 Cache.Windows\B.Misc.cache
       3463880      4 290134663e057050169e63d5b91bfc0d1c6a16c5     0 Cache.Windows\B.Misc.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_de.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_de.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_en.cache
        298856      1 b2203a8b9d1b3caeef1b841e49f8d1772ba5a329     0 Cache.Windows\B.Misc_en.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_es.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_es.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_fr.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_fr.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_it.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_it.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_ja.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_ja.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_ko.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_ko.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_pl.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_pl.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_pt.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_pt.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_ru.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_ru.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_tc.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_tc.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_tr.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_tr.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_uk.cache
        298856      1 775a5bbf27e7692ab257c4f7f0043d7636886495     0 Cache.Windows\B.Misc_uk.toc
       2511241      3 fe63a29c21272eea281e6a8b69945bed75c97e50     0 Cache.Windows\B.Misc_zh.cache
        298856      1 b2203a8b9d1b3caeef1b841e49f8d1772ba5a329     0 Cache.Windows\B.Misc_zh.toc
        725072      1 abf866d75a780a9025ba42f2c2b17ade876824e6     0 Cache.Windows\B.ShaderDx10.cache
          6248      1 a00f88e049905885fd82929a4dfc5d6c0429879d     0 Cache.Windows\B.ShaderDx10.toc
       3556981      5 cf29666fa0bd8edd91c7a4c82601ccc491917648     0 Cache.Windows\B.ShaderDx11.cache
          6248      1 48721eda23739fb56cf1de9fe791e9d88217c70e     0 Cache.Windows\B.ShaderDx11.toc
        312175      1 ed2f9e50eb6d11bebf79640195708ff5f047f8ef     0 Cache.Windows\B.ShaderDx9.cache
          6248      1 b94eac89adafd73e426d59b88148d38a9a1e4bb8     0 Cache.Windows\B.ShaderDx9.toc
