Content Manifest for Depot 230411 

Manifest ID / date     : 1234607834806579897 / 09/29/2018 13:20:15 
Total number of files  : 450 
Total number of chunks : 26270 
Total bytes on disk    : 25308932207 
Total bytes compressed : 20547945616 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     126421465    121 22031618c7dce7049377901c1e366708b75cf199     0 Cache.Windows\B.AnimRetarget.cache
        378152      1 96e8543076b0be50998841a90e3d2685d3caa0f7     0 Cache.Windows\B.AnimRetarget.toc
         37802      1 4c671f8d650b8653a6f9fdda066e22f0b602dabb     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 5bc007abc9efe76cb30bfb36d11d083bc84e6d2d     0 Cache.Windows\B.CharacterCodesCache.toc
       4268526      5 994c880991f4d0ca73dd5e17b27ae2e7b1e2022d     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          8360      1 840b73ad32fbc68869300c54f83db914e487c507     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       4284266      5 fbb76d4e89e7e3a3a84db4f504202f93e7055501     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          8360      1 20ce6f7dda719d42b35d33c57102358c9b9ef63a     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
       2443608      3 a8a9d65011269ea3da394003cf59705b28d515ce     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          8360      1 e553e31e792de1852f5492085197cd3dc99157ce     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      12676853     13 ee0dba21e0a88904e8776f4d0c7cea54ba923742     0 Cache.Windows\B.Font.cache
        216488      1 473f6c0dfba997fd8d64be31e5d06a725b14cd1f     0 Cache.Windows\B.Font.toc
    3052596971   3026 1a3e363a0ca69f89982ed98fcab03574456d44c5     0 Cache.Windows\B.Misc.cache
       6107144      6 eea734b008a930ee703a9f7bbaf042197b65c9b9     0 Cache.Windows\B.Misc.toc
         61405      1 d309f505743301196a282806c76180192a0cbd34     0 Cache.Windows\B.Misc_de.cache
          6728      1 406692b536499a4dc763c62011d45016393fb936     0 Cache.Windows\B.Misc_de.toc
         57586      1 4b74a078a9213ee24bad4c0074d2254685819b88     0 Cache.Windows\B.Misc_en.cache
          6728      1 4bc44ab135f52000769ba817918d588b62d6a661     0 Cache.Windows\B.Misc_en.toc
         61979      1 2b2ae039cb7dd8dfd955053da58fcba5f93630b1     0 Cache.Windows\B.Misc_es.cache
          6728      1 640fb0f32938b9381c3bc722b8c60a15c25d42ce     0 Cache.Windows\B.Misc_es.toc
         62327      1 f781c0b55cd5f86379b0c8e8371fe61c3cc2aa44     0 Cache.Windows\B.Misc_fr.cache
          6728      1 d2429dc4189c69060fd2898673e6f7f0ae4a7486     0 Cache.Windows\B.Misc_fr.toc
         62841      1 166c1bd126fa9ed4bb6bf3398c90443e57e28746     0 Cache.Windows\B.Misc_it.cache
          6728      1 f6bef9fda13ffb41bcd2d01092672ef1dd104d1f     0 Cache.Windows\B.Misc_it.toc
        491676      1 384b20cd51b1e4cd40139f3848a53f6be8098d9f     0 Cache.Windows\B.Misc_ja.cache
          6728      1 a1a34936762a6f73be7edec47d6e5aae430ed7ac     0 Cache.Windows\B.Misc_ja.toc
        282486      1 c1d1af15cd7fa10e827e5f0d7e53cc1d2ed1df0e     0 Cache.Windows\B.Misc_ko.cache
          6728      1 cfeab2bafc76aea3d0f2869f414399620b8b06cc     0 Cache.Windows\B.Misc_ko.toc
         57976      1 2c7ae78b7d9f038ed736b9b073e2372e7ffe65ba     0 Cache.Windows\B.Misc_pl.cache
          6728      1 e5593c12097b7654ebba2e83a3c415d7e9aff7ae     0 Cache.Windows\B.Misc_pl.toc
         63926      1 a65328c6c75f42d5e7c18987e524a767035e3d85     0 Cache.Windows\B.Misc_pt.cache
          6728      1 939fb8c046d238d6dcf96def955c5e22baadcf26     0 Cache.Windows\B.Misc_pt.toc
         62951      1 f6a427eb9cf9a1b2d8f0e88f6f5173e2232aa4fb     0 Cache.Windows\B.Misc_ru.cache
          6728      1 92aff904d960df99283f69d08bae436e4c0fe51b     0 Cache.Windows\B.Misc_ru.toc
        551144      1 893fcacd03bd673140af97561f8c173448f836c2     0 Cache.Windows\B.Misc_tc.cache
          6728      1 35f3cff7a20778e20ad1bd67b38a1f2945fb8bdf     0 Cache.Windows\B.Misc_tc.toc
         61191      1 283e50bc4f2ae54b8250ff3e516542a03e56e224     0 Cache.Windows\B.Misc_tr.cache
          6728      1 8436d6ae85ad838c21d3f1f18f0b7b2d2dee6f53     0 Cache.Windows\B.Misc_tr.toc
         61967      1 2b713cd84c31d5aa4616a2bc2bec77b1d91e550d     0 Cache.Windows\B.Misc_uk.cache
          6728      1 2cf549712a4cf2bff2f884f31d4cac0682a7e092     0 Cache.Windows\B.Misc_uk.toc
       8273838      9 5524adb93b86014f6d6ea82cc7a58028ef121a1c     0 Cache.Windows\B.Misc_xx.cache
        892328      1 fc2e42dbee179fb836edd5a83c1599a2d0ad36ad     0 Cache.Windows\B.Misc_xx.toc
        547152      1 63a469e97b31bbb193889d7ee43375b100b6382f     0 Cache.Windows\B.Misc_zh.cache
          6728      1 9e9a2b592c3b46f55b6208fb4a85e1ba70a4a5b8     0 Cache.Windows\B.Misc_zh.toc
        999665      1 baebd56211a0ab9642aaaf211c3b4204901719e0     0 Cache.Windows\B.ShaderDx10.cache
