Content Manifest for Depot 230411 

Manifest ID / date     : 8448828347811631025 / 04/20/2018 15:47:57 
Total number of files  : 435 
Total number of chunks : 25270 
Total bytes on disk    : 24333187549 
Total bytes compressed : 19738176496 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     128131706    123 5a0bcbc3e5455c253adbac93514d7cb89644c646     0 Cache.Windows\B.AnimRetarget.cache
        361832      1 534c4799f62b0431886dd96a6e03bd5b94a15d83     0 Cache.Windows\B.AnimRetarget.toc
         37747      1 cd0200e7af28676ce6fffadc17df411323c3272f     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 3b0a659fe9574006fc50a8b521acbb51cea0bab0     0 Cache.Windows\B.CharacterCodesCache.toc
       3888471      4 b715658ce956ac913fcdccfd45142c916f2c50cc     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7688      1 23febf7d6adcbc9f4d81d3b9849117b7194fa0d0     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       3907629      4 37fd8fa836a966f3c5f6d8dcb40c9aac9956bbd7     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7688      1 ab6de0488e123a7f632557008587e785db509107     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
       2232887      3 276b2b4445deccbb97ffb388698757def13d8429     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7688      1 03d90cf1c5a4407cbc7b61f1a3a931901dc537d1     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      13097886     13 00c5e4cd94192b85db1e398e607b801700433f3e     0 Cache.Windows\B.Font.cache
        207944      1 1dc48770c0e5b9cc9b3db91fab2c9fe37777621a     0 Cache.Windows\B.Font.toc
    2909511306   2909 493e273d830dea594737104449ce9dd0327a4734     0 Cache.Windows\B.Misc.cache
       6029480      6 d537ca514ee3b8d0568eba6f080fd8ca6ff5c839     0 Cache.Windows\B.Misc.toc
        138494      1 aa90587b8fd6b0fb2c7a33b36ce8d167df1b9d56     0 Cache.Windows\B.Misc_de.cache
         10568      1 d840a1c42c6c905f1a8e7efbb00b5bf7ebd424a3     0 Cache.Windows\B.Misc_de.toc
        133601      1 ba32f0093c5205023228d8ddbc72cad6a89a3bc9     0 Cache.Windows\B.Misc_en.cache
         10568      1 8840dd4da59f9bd4fad608a72e76bf0d6164d8b3     0 Cache.Windows\B.Misc_en.toc
        139718      1 e4de8329090b408d64d42307f512891c4ec83257     0 Cache.Windows\B.Misc_es.cache
         10568      1 68595e1622d16d705a36f59fdc11b174394124cd     0 Cache.Windows\B.Misc_es.toc
        141779      1 e36c7d57ef6d1383a83ce0ddf24e4fc2c096ee98     0 Cache.Windows\B.Misc_fr.cache
         10568      1 3820fea005513f940e4cef5d8c8bfd240acdc6b6     0 Cache.Windows\B.Misc_fr.toc
        141195      1 51531dfcec717b67a5f75b95b5d27e8f14b77a39     0 Cache.Windows\B.Misc_it.cache
         10568      1 b34d8a37511f45947363548ab1a4787630eb8160     0 Cache.Windows\B.Misc_it.toc
       1988814      2 ffa7c05df8dc0a173441a676f04777cd927513ad     0 Cache.Windows\B.Misc_ja.cache
         10568      1 bb9afa10a5238d0880871bdb6b5fcecf3c71f655     0 Cache.Windows\B.Misc_ja.toc
       1073201      2 21d9529a26e27fb0f0b6db0c5cc3fdc75b334b10     0 Cache.Windows\B.Misc_ko.cache
         10568      1 1aaf7e15d78306908045e867f2a019ffb85c3000     0 Cache.Windows\B.Misc_ko.toc
        117339      1 3c2894ee378448d5d0bf0820eccf7b42682137fd     0 Cache.Windows\B.Misc_pl.cache
         10568      1 93946b9515406b44b2340c89778efa478969d080     0 Cache.Windows\B.Misc_pl.toc
        142632      1 2cfff5b13b9995473486aa32bee9dcf432fc7d2f     0 Cache.Windows\B.Misc_pt.cache
         10568      1 1e5448329206814f545dba257ce78ffbff2d4a17     0 Cache.Windows\B.Misc_pt.toc
        130593      1 5882523c8ea8bcc3e36523a0ebb7de7377c5053f     0 Cache.Windows\B.Misc_ru.cache
         10568      1 771c565efecd2e3cc3b87b7d3bbd2bddce955df9     0 Cache.Windows\B.Misc_ru.toc
       2142693      4 471f81b8255b4c8bb1e0aefb5da9e4ee883552bb     0 Cache.Windows\B.Misc_tc.cache
         10568      1 b97647ae16489e2433d4c4637e7df55299ee245c     0 Cache.Windows\B.Misc_tc.toc
        139447      1 9d1a17defa6a1f8c659b4e292c41b0dff9212204     0 Cache.Windows\B.Misc_tr.cache
         10568      1 c9cc06d9c7dd1f840f3f3511f7c1f499c29db8fd     0 Cache.Windows\B.Misc_tr.toc
        132865      1 56c951718595bb5460de5fcea8047de3b3c5ca07     0 Cache.Windows\B.Misc_uk.cache
         10568      1 df9e881210660a31acb733faf6ebe8cbc19cf988     0 Cache.Windows\B.Misc_uk.toc
       8129400     10 ca19262abf83be7d3c010428264873d6be55ec6b     0 Cache.Windows\B.Misc_xx.cache
        843752      1 0a352f0dd6c3634f1b373445019b255c84334c21     0 Cache.Windows\B.Misc_xx.toc
       2098978      3 a97be5012c97fc9361b6782a5d7863ac1c67e094     0 Cache.Windows\B.Misc_zh.cache
         10568      1 f8f3c99b182e0b2cea0f55801efe38e6f43e8a25     0 Cache.Windows\B.Misc_zh.toc
        999665      1 baebd56211a0ab9642aaaf211c3b4204901719e0     0 Cache.Windows\B.ShaderDx10.cache
          7112      1 50714652f947f5ba86aa4b9ea6e2ecca296f48f1     0 Cache.Windows\B.ShaderDx10.toc
        989119      1 88025238f562534c502a9e20611e31c69c26f556     0 Cache.Windows\B.ShaderDx11.cache
          7112      1 9264018e941c761cd575ff2a25d46d825c779939     0 Cache.Windows\B.ShaderDx11.toc
        541224      1 8002544824d49c479fe0d4eceb3508ac23eb4ea8     0 Cache.Windows\B.ShaderDx9.cache
          7112      1 5d110d3bcf4386a6d5f480aae1402af277d7d085     0 Cache.Windows\B.ShaderDx9.toc
     399605055    388 2d7aabe9012a60a2fc7e246563f45930e9de1b9c     0 Cache.Windows\B.ShaderPermutationDx10.cache
        455720      1 659ae51b96778fce0bf03fb89890411c864621a5     0 Cache.Windows\B.ShaderPermutationDx10.toc
     396545955    383 2c7640e44372b5e4099671837ea3046c04b93290     0 Cache.Windows\B.ShaderPermutationDx11.cache
        455720      1 f1e02b695f1040135c111f930eaf2982d416140a     0 Cache.Windows\B.ShaderPermutationDx11.toc
     228751932    221 ed5431ab46786d30369b3039033849fb383b7d79     0 Cache.Windows\B.ShaderPermutationDx9.cache
        455720      1 8d5dff3db6dc933b5c360f769eaef782dfc5ba17     0 Cache.Windows\B.ShaderPermutationDx9.toc
    1190631121   1180 15b738057aff9bd6bcbf8d437c2d604144917323     0 Cache.Windows\B.TextureDx9.cache
       4298312      5 a74e7d5fd2cd54a4aa5a49e12e9bc816d2d2e611     0 Cache.Windows\B.TextureDx9.toc
       1164049      2 13fc62d03f50a45746aabc413375accad21448b9     0 Cache.Windows\B.TextureDx9_de.cache
          7112      1 0a2ad371712f3bed8e43f303f431cbeabe599277     0 Cache.Windows\B.TextureDx9_de.toc
