Content Manifest for Depot 230411 

Manifest ID / date     : 5922375304465722812 / 03/16/2018 14:05:35 
Total number of files  : 435 
Total number of chunks : 25072 
Total bytes on disk    : 24175206089 
Total bytes compressed : 19607187568 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     127134096    122 2ea4072cea8c162169a457e9e7f1c18d7fa856c3     0 Cache.Windows\B.AnimRetarget.cache
        359336      1 1da1b86b9ee23ad5d125de2417404f1b20f3e4ab     0 Cache.Windows\B.AnimRetarget.toc
         37747      1 7d4926f6efc4e28746f967dcc740118c973516cc     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 55a160382697333653642aeef335119acbf6d8d0     0 Cache.Windows\B.CharacterCodesCache.toc
       2281516      3 122a79fec42bbbfefbf12f9805360e4b1119c766     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7688      1 5d57f36c3e4c3469832833086508b071bbda7276     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       2294617      3 dfa24844110380d9baf10e9b89182dba67d11f54     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7688      1 905eadf97ea4c9b322abc40332854b18f21a5a36     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
       1282016      2 0b8a10727007704b667d7a7f2bf70a439a146a3b     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7688      1 169a9aede7cad1f1ca80118cb074bad9609c7530     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      12995773     13 abc0e4db0f75ac6c89219c5893371b5693fb455a     0 Cache.Windows\B.Font.cache
        206792      1 d9ecfddc87292dd57efc3780916b08446163e775     0 Cache.Windows\B.Font.toc
    2895030336   2895 3cbbd87025158b10abf67a98da8da4c0babe50cd     0 Cache.Windows\B.Misc.cache
       5990216      6 744fe35ec1e9149819fc0bec282cb112ed7ab7a9     0 Cache.Windows\B.Misc.toc
        138754      1 fb821a9fdb50a7e8e493ba15bed4593cd355fc4f     0 Cache.Windows\B.Misc_de.cache
         10568      1 70c921ee1f370cd96b4c117dd94c8b15720a5f41     0 Cache.Windows\B.Misc_de.toc
        133859      1 4fab5fc1cbc887d181965a303e8cac25f6a5b351     0 Cache.Windows\B.Misc_en.cache
         10568      1 22dfeafc87aee62a12c7bb871e5f844355208573     0 Cache.Windows\B.Misc_en.toc
        139976      1 c375091c26c9cc3fa6ef433a34fb961f36b4c6a9     0 Cache.Windows\B.Misc_es.cache
         10568      1 5b40e3a5dae7a8ca1cc5061d6f265851b9ef12bc     0 Cache.Windows\B.Misc_es.toc
        142035      1 a099d431f0680888c644e3a22841d079ca579406     0 Cache.Windows\B.Misc_fr.cache
         10568      1 758e33de9374a8fb0f57f8c1b0541cac1e23f8a5     0 Cache.Windows\B.Misc_fr.toc
        141452      1 08a2bdf64c03bc131720a031d4e2818c04e2f402     0 Cache.Windows\B.Misc_it.cache
         10568      1 df5d64a485b6c6b68f8bc4bec135c05bdaecbf0e     0 Cache.Windows\B.Misc_it.toc
       1988756      2 cdaeb638a53934ce25891102f58499f3a8477227     0 Cache.Windows\B.Misc_ja.cache
         10568      1 4d38e2ccc12c1edecd7d979684d0909804baca5d     0 Cache.Windows\B.Misc_ja.toc
       1073700      2 207249e0cbbcf66eda63c58c28fd1ac47b1ff6fb     0 Cache.Windows\B.Misc_ko.cache
         10568      1 61c396da151504324bf812db73103a003f26e868     0 Cache.Windows\B.Misc_ko.toc
        117571      1 4f59386568c3894cbfa1c6007bed36986ea47977     0 Cache.Windows\B.Misc_pl.cache
         10568      1 2070533d2d5c6f7cd71f5fc7472816b54a7252bc     0 Cache.Windows\B.Misc_pl.toc
        142892      1 fb7cff19c51df7445b1b4f43874f698e9c0f9591     0 Cache.Windows\B.Misc_pt.cache
         10568      1 d70feb0324e376d6e2d95f73b789bf4a26a856cf     0 Cache.Windows\B.Misc_pt.toc
        130847      1 11dedca8d832e0909b49be9151568872b2fe0d4f     0 Cache.Windows\B.Misc_ru.cache
         10568      1 e6ae43dd80fbe0c280383cbb94b4c8c71c0a99a2     0 Cache.Windows\B.Misc_ru.toc
       2142693      4 af90f6157d25d33801df7285c6963b2ce904b4a8     0 Cache.Windows\B.Misc_tc.cache
         10568      1 75b29aa6099b831588b3b826a84a8836fffbce6f     0 Cache.Windows\B.Misc_tc.toc
