Content Manifest for Depot 230411 

Manifest ID / date     : 2970877824413815022 / 06/29/2017 14:38:53 
Total number of files  : 427 
Total number of chunks : 20651 
Total bytes on disk    : 20113268008 
Total bytes compressed : 16280862096 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     137286306    133 12346e1f25f3a0064b7bf20d9177422eeacdbe53     0 Cache.Windows\B.AnimRetarget.cache
        320552      1 697414ff18fd8c07829de770958daca1caa5e405     0 Cache.Windows\B.AnimRetarget.toc
         38315      1 b6c3670974c31107de2085ec6f64f432001b5063     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 421ae1101ab02712e9d2b162a0b7d0d2aa5e6f59     0 Cache.Windows\B.CharacterCodesCache.toc
       1516658      2 a91088b8ac38003d09635599d7be1398029cf9de     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7208      1 d89205381fa46da8a15a212d73c322aa0a135929     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       1517608      2 4715c7f2d9c8bb83aad20d7d0c5972ef8788d3a8     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7208      1 acf7b35c7f8aa42d318abd047ed2c1e4166192fb     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
        843575      1 36bd423b361a4087288508f266274dc417956d72     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7208      1 8e21a0444e35562912fa9250acfcc4f2d58a740a     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      11320627     11 7f014db6604d68da43c2d8b2f6bafc8160112699     0 Cache.Windows\B.Font.cache
        179528      1 f0669e214526a94cad2f822894332254e5a38210     0 Cache.Windows\B.Font.toc
    2406901209   2356 a72ffb93a83e9d66e9819f63bfda422400aedc35     0 Cache.Windows\B.Misc.cache
       5237672      5 4c2da336153f534a30d9c1811047eb84a5637537     0 Cache.Windows\B.Misc.toc
        112855      1 2e299987ce24035ff5b8a10ef4ad2f5b01b1b12d     0 Cache.Windows\B.Misc_de.cache
          8744      1 d9abba8af7405518bbb604fe21a922aef9b1253f     0 Cache.Windows\B.Misc_de.toc
        109876      1 af815c6e926a611429b048b82e904f209437f944     0 Cache.Windows\B.Misc_en.cache
          8744      1 1acc85cd548ee3266995aca8d6038d4edd3c8284     0 Cache.Windows\B.Misc_en.toc
        113761      1 53de5fbf26ef0c5af034df432720c605b8259b43     0 Cache.Windows\B.Misc_es.cache
          8744      1 7dd88bd745c8e84589214d7751d24cfc0b459753     0 Cache.Windows\B.Misc_es.toc
        114570      1 86094029835c79a5e6364c6683fca671a331bedf     0 Cache.Windows\B.Misc_fr.cache
          8744      1 be2f63bc9abf975b3a99fe5576b8bcbc0db94fb6     0 Cache.Windows\B.Misc_fr.toc
        114619      1 91dd97c3fd48975cf3fd5c4ea0c23570ee451c73     0 Cache.Windows\B.Misc_it.cache
          8744      1 9f64181832bf0917e89d4785a277e613d3b6836f     0 Cache.Windows\B.Misc_it.toc
       1538589      2 0dbfe3348bc269e1a85367513432e7f527822475     0 Cache.Windows\B.Misc_ja.cache
          8744      1 2b4a46f27b5089fe4fd5748ce44b23636e016da2     0 Cache.Windows\B.Misc_ja.toc
        830502      1 2923a3fd1e8a612b3679a146abdeb67d571c983f     0 Cache.Windows\B.Misc_ko.cache
          8744      1 38c79d24dddaf55e9fb948959f51a7a33303dff8     0 Cache.Windows\B.Misc_ko.toc
         95531      1 2e563fc09fb2391a36a0ae45a36bac392275c0b2     0 Cache.Windows\B.Misc_pl.cache
          8744      1 e07ec5f071a4e7db9bc31e1b33c9211a4929facf     0 Cache.Windows\B.Misc_pl.toc
        116223      1 c74b2139f29b228047958524f09bf26b841ddd4a     0 Cache.Windows\B.Misc_pt.cache
          8744      1 2cd0ee209f974f73308719e833690933dc4462c7     0 Cache.Windows\B.Misc_pt.toc
        103924      1 d38d1df17bb77d8b6f123d7ff614abae3bd72715     0 Cache.Windows\B.Misc_ru.cache
          8744      1 32e15e1ec563a9d3c7e872dffa959cd12d7b8ce6     0 Cache.Windows\B.Misc_ru.toc
       1638416      2 28df9dad43c94507b0562dbfd8e8782b6d20d5f3     0 Cache.Windows\B.Misc_tc.cache
          8744      1 310c74ef69d535c383c54bc35c3eea4939590403     0 Cache.Windows\B.Misc_tc.toc
        112503      1 f0f2482ac3010dd78cb9c7add72be8d110008a9c     0 Cache.Windows\B.Misc_tr.cache
          8744      1 c51482a84eb5a37fdc9cb8a1a72076c2592deff7     0 Cache.Windows\B.Misc_tr.toc
        105725      1 02394594a60bf852d13b8bc640b16cb771457a66     0 Cache.Windows\B.Misc_uk.cache
          8744      1 6475f33e21310a9219bad5c7d61551283eba3ae3     0 Cache.Windows\B.Misc_uk.toc
       7033796      7 7bf76842e704425b7b3aff3b57427bf90f2db459     0 Cache.Windows\B.Misc_xx.cache
        723080      1 cd0eeae44ca563052bfb68380534be9cb9885f85     0 Cache.Windows\B.Misc_xx.toc
       1604195      2 d818644f7d5d98b40959fa4a246c8c32693a17a8     0 Cache.Windows\B.Misc_zh.cache
          8744      1 aa18bb66e6e61c2cac5b2d11c4895fa3a80c6d37     0 Cache.Windows\B.Misc_zh.toc
        999665      1 baebd56211a0ab9642aaaf211c3b4204901719e0     0 Cache.Windows\B.ShaderDx10.cache
          7112      1 50714652f947f5ba86aa4b9ea6e2ecca296f48f1     0 Cache.Windows\B.ShaderDx10.toc
        989119      1 88025238f562534c502a9e20611e31c69c26f556     0 Cache.Windows\B.ShaderDx11.cache
          7112      1 9264018e941c761cd575ff2a25d46d825c779939     0 Cache.Windows\B.ShaderDx11.toc
        541224      1 8002544824d49c479fe0d4eceb3508ac23eb4ea8     0 Cache.Windows\B.ShaderDx9.cache
          7112      1 5d110d3bcf4386a6d5f480aae1402af277d7d085     0 Cache.Windows\B.ShaderDx9.toc
     187058809    180 3a1357973644f660c792b12b9a4438109d54d8cd     0 Cache.Windows\B.ShaderPermutationDx10.cache
        342824      1 dbb5d6d88cace74ffe9d3f06bcfe41800d7c2123     0 Cache.Windows\B.ShaderPermutationDx10.toc
     192930176    185 83c40b2dfa5b8eba8651a377b53364acf8587809     0 Cache.Windows\B.ShaderPermutationDx11.cache
        342824      1 4d707298fdfe49bcf413d91d3390629693c87d77     0 Cache.Windows\B.ShaderPermutationDx11.toc
     102203356     99 187ed3ab24c3c748ae3ab7cdec62395794fe25c7     0 Cache.Windows\B.ShaderPermutationDx9.cache
        342824      1 ab784f9ebe39d0808a7b6f7afc679086cc48bd27     0 Cache.Windows\B.ShaderPermutationDx9.toc
    1053741106   1014 08b140e4efefa5fc53b698f576561edcf48ad886     0 Cache.Windows\B.TextureDx9.cache
       3744680      4 706460769c080d7766ea918588f8d17ac65d8981     0 Cache.Windows\B.TextureDx9.toc
        531481      1 553cfbd05bf4cf4f30bffe2f0956e8f36e46ffb6     0 Cache.Windows\B.TextureDx9_de.cache
          4904      1 97f6cb911cb47aefbe2b6d139c86cc088ef2d955     0 Cache.Windows\B.TextureDx9_de.toc
        516788      1 48aad1115a47847ca20e9631a7cd320847dc6629     0 Cache.Windows\B.TextureDx9_en.cache
          4904      1 b1d98a2b2a594faab1726b13d7445c950b718579     0 Cache.Windows\B.TextureDx9_en.toc
        544257      1 8a7f8e2b2efec0f1c3af71cb5ca91be8b7d7ae63     0 Cache.Windows\B.TextureDx9_es.cache
          4904      1 1c20a038abddeea05c956489cde388d0f1cc00ed     0 Cache.Windows\B.TextureDx9_es.toc
        563412      1 b42cbbd5275988549b23943ec19db2873cc692dc     0 Cache.Windows\B.TextureDx9_fr.cache
          4904      1 1d3a8c828de646b31781dc5f47d79fa7ff6b58ac     0 Cache.Windows\B.TextureDx9_fr.toc
        546749      1 9286f163c3fde79699c4e2ecd88c68d84daeec80     0 Cache.Windows\B.TextureDx9_it.cache
          4904      1 2cfa8e050f477cf6fe598fa6c081b7ef0d8c1660     0 Cache.Windows\B.TextureDx9_it.toc
      32155594     36 88def9b0a6f20cb566fbf6e71169d3040675cba4     0 Cache.Windows\B.TextureDx9_ja.cache
          4904      1 0dab10405f8c43593db93f02e9b91122a99af78a     0 Cache.Windows\B.TextureDx9_ja.toc
      12396685     13 dc7ea16460f122862f862a1f4bd780b377da0089     0 Cache.Windows\B.TextureDx9_ko.cache
          4904      1 c9d6c357224f8e7499dbe0def01cd53532dc17ee     0 Cache.Windows\B.TextureDx9_ko.toc
        426529      1 57a10a859fa53bfe45f0e505deeb2da80d4009d1     0 Cache.Windows\B.TextureDx9_pl.cache
          4904      1 acb7954a9f2c8289e324dd1ef75baff911034dd2     0 Cache.Windows\B.TextureDx9_pl.toc
        561823      1 25df7e2306c31358517dd2d55c433db78d0a9140     0 Cache.Windows\B.TextureDx9_pt.cache
          4904      1 fa9dcb7658426b10dbf9407b17a5efb04d109ed5     0 Cache.Windows\B.TextureDx9_pt.toc
        561405      1 59214e61858823e111e6d6e9dc9693d11f92a2dd     0 Cache.Windows\B.TextureDx9_ru.cache
          4904      1 a4e3d4c1e57aec5fc2e2209effc3ba0cc3e5d8b9     0 Cache.Windows\B.TextureDx9_ru.toc
      34588461     37 355cd00154388f074647fc309dbc975cb4d083a5     0 Cache.Windows\B.TextureDx9_tc.cache
          4904      1 b0a62aeb4f02cfc4221e07dd9b62ecab28df66e9     0 Cache.Windows\B.TextureDx9_tc.toc
        541739      1 93d8ebd43c2d58175bb9e09cbebec1f00689f0d1     0 Cache.Windows\B.TextureDx9_tr.cache
          4904      1 7d1f560814dbf2453aa5a8d0a87083870ab7bfe0     0 Cache.Windows\B.TextureDx9_tr.toc
        570809      1 3d682e43c50e2da73818fe4b128767d21abf16fd     0 Cache.Windows\B.TextureDx9_uk.cache
          4904      1 bdbb0698ac1ebb27c13002f227b5cce297ed809d     0 Cache.Windows\B.TextureDx9_uk.toc
      36544295     39 ca9fc9fcf198305457043e7faeae5c4addf7fc50     0 Cache.Windows\B.TextureDx9_zh.cache
          4904      1 974bd0f5059f464be5dd67d56779aec808bb101d     0 Cache.Windows\B.TextureDx9_zh.toc
    1878638632   1939 c906269349c12f1eccbdcc455e096ec34fb137ba     0 Cache.Windows\F.Misc.cache
        346664      1 554291555543a2f766238a21636474f045424eb0     0 Cache.Windows\F.Misc.toc
       4026288      4 b72d6aa87384b914f6e7f77ed682eb6aa16e11d2     0 Cache.Windows\F.Misc_de.cache
          3560      1 1acd80d1a57fe592c183553ca0c2a9a30848be89     0 Cache.Windows\F.Misc_de.toc
       4026288      4 b72d6aa87384b914f6e7f77ed682eb6aa16e11d2     0 Cache.Windows\F.Misc_en.cache
          3560      1 c438e959321a67d6d3a95b0531554ace4857c982     0 Cache.Windows\F.Misc_en.toc
       4026288      4 b72d6aa87384b914f6e7f77ed682eb6aa16e11d2     0 Cache.Windows\F.Misc_es.cache
