Content Manifest for Depot 230411 

Manifest ID / date     : 7377933404197762308 / 11/27/2014 22:44:11 
Total number of files  : 238 
Total number of chunks : 8039 
Total bytes on disk    : 8873584241 
Total bytes compressed : 6467043008 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      60777696     58 e655548b36a0d203b5d6edcf0db752bfbb25913b     0 Cache.Windows\B.AnimRetarget.cache
        174440      1 6dd702c6453b55288bc1b514698572410e5d2501     0 Cache.Windows\B.AnimRetarget.toc
       9384691      9 bfadf48f02df903871db49d3919b21acabcf24cf     0 Cache.Windows\B.Font.cache
         91784      1 e9d927a65d901088096252dd2c6acf6f73116842     0 Cache.Windows\B.Font.toc
    1351519915   1295 122516e22b2aa8190d0e3fbf50ced87dc7aaeb6c     0 Cache.Windows\B.Misc.cache
       3115496      3 d464d1bb982ff32c2fc58fe2496da0e8362c3563     0 Cache.Windows\B.Misc.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_de.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_de.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_en.cache
        213992      1 75be6466c2426a5e6f16ed36d77774d4009653a1     0 Cache.Windows\B.Misc_en.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_es.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_es.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_fr.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_fr.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_it.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_it.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_ja.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_ja.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_ko.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_ko.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_pl.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_pl.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_pt.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_pt.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_ru.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_ru.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_tc.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_tc.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_tr.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_tr.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_uk.cache
        213992      1 7d350c72e551de0a8c6862214215601802055028     0 Cache.Windows\B.Misc_uk.toc
       1583885      2 f8c338be21aaff93feaa36db78aa58cf43a2c183     0 Cache.Windows\B.Misc_zh.cache
        213992      1 75be6466c2426a5e6f16ed36d77774d4009653a1     0 Cache.Windows\B.Misc_zh.toc
       1320921      2 1e51e02ca3a9b70ea0395f2dc3d242568606a018     0 Cache.Windows\B.ShaderDx10.cache
          5768      1 6ded6806457e733e12e9ddd54bce08384404e944     0 Cache.Windows\B.ShaderDx10.toc
       4226177      5 65f6b29bbe3703448b9d035a244d790d5e35fd2c     0 Cache.Windows\B.ShaderDx11.cache
          5768      1 a3ca2092ed2866d823a63842ef5fda39350b4d49     0 Cache.Windows\B.ShaderDx11.toc
        578037      1 ec7ae704bd4d7ba65b21e651b34cab49fc286084     0 Cache.Windows\B.ShaderDx9.cache
          5768      1 35ad7700cb3101aa9de066bf0ad1858247cf2fe2     0 Cache.Windows\B.ShaderDx9.toc
      50047420     48 bda7df2dc1ce2d2db71fcd141ac591a6ecb3f0cf     0 Cache.Windows\B.ShaderPermutationDx10.cache
        229544      1 ef4689c2042545e80979658fa372b4e4a0a42735     0 Cache.Windows\B.ShaderPermutationDx10.toc
      96573833     93 990c81df2106b2feb5c9b319e5eaa5db54bc60fc     0 Cache.Windows\B.ShaderPermutationDx11.cache
        229544      1 eb75ff8a79ed9c781278b7f6baeb38354357324b     0 Cache.Windows\B.ShaderPermutationDx11.toc
      25569477     25 39c3bf8b5dddc271f411e8f45a16dc1a17cb23b6     0 Cache.Windows\B.ShaderPermutationDx9.cache
        229544      1 b10ceeac88c928247823a73bdd33b738d7fd6dc7     0 Cache.Windows\B.ShaderPermutationDx9.toc
     585573021    589 ce78ce3fcd486b7016c631898f1eb50adc6cefb5     0 Cache.Windows\B.TextureDx9.cache
       3450824      4 0b72d53d85d2e529b863c2ca7a3acfefd8623459     0 Cache.Windows\B.TextureDx9.toc
        423675      1 0aa72cf4adf16e36723bee4a66970bbda53c3b64     0 Cache.Windows\B.TextureDx9_de.cache
          5864      1 e38ae404c8f7c7ba87f86b9a4dfba3e899250e8f     0 Cache.Windows\B.TextureDx9_de.toc
        388168      1 daca5695dbd711b9110e2833b03bcfb8628e046b     0 Cache.Windows\B.TextureDx9_en.cache
          5864      1 59de161f7c12297ab2ec5d6dcdcccf1cf3872a00     0 Cache.Windows\B.TextureDx9_en.toc
        436279      1 b5d30f9724afdd400bcfa87c266edbbad519660c     0 Cache.Windows\B.TextureDx9_es.cache
          5864      1 a2a3d60f3fb54d6eee44df11f39ebcf1b7f90ac8     0 Cache.Windows\B.TextureDx9_es.toc
        480883      1 f909717e7deb6471cf811b5b6977e8101e623616     0 Cache.Windows\B.TextureDx9_fr.cache
          5864      1 624da8c671739bd2724e53cfe034cfc94a50d027     0 Cache.Windows\B.TextureDx9_fr.toc
        433780      1 b44587383d9ef57db4b5103c577395042748b596     0 Cache.Windows\B.TextureDx9_it.cache
          5864      1 1b5b5b9628f8eb26d9cac9e9057872f1265dffb3     0 Cache.Windows\B.TextureDx9_it.toc
      19147333     19 32976966670903fcc05bbd22fe1b038620bb0837     0 Cache.Windows\B.TextureDx9_ja.cache
          5864      1 5d8e9949b0a255daba953aa833816449bf8e9ca5     0 Cache.Windows\B.TextureDx9_ja.toc
       6084876      6 338cb60e7fa3914963505ecfc1bd15ee507029ac     0 Cache.Windows\B.TextureDx9_ko.cache
          5864      1 51c95ef815f11b138f5457ac02ff2d803c708670     0 Cache.Windows\B.TextureDx9_ko.toc
