Content Manifest for Depot 230411 

Manifest ID / date     : 5695018007407901588 / 01/25/2021 17:51:33 
Total number of files  : 289 
Total number of chunks : 26318 
Total bytes on disk    : 26546191365 
Total bytes compressed : 25995837696 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      78255919     75 1f09c2fef52bce26f134d6c3194381b770d7a4b2     0 Cache.Windows\B.AnimRetarget.cache
        574280      1 73428affcabb5f297403a92c77e4222ebb8b15d8     0 Cache.Windows\B.AnimRetarget.toc
         13070      1 90f7b84d2ba6d499a37036a0a3f4ddc86771acba     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 cb98b5ea6e6c7615bec979dfcec1cd794d882dfd     0 Cache.Windows\B.CharacterCodesCache.toc
      12055822     12 bda8af7e78b50ca8213acfd1679d32893de68d54     0 Cache.Windows\B.Font.cache
        311432      1 f22949df80dc79997d1e861a160f66c662a8f671     0 Cache.Windows\B.Font.toc
    1048221768   1005 f30e1aaf1ac719b1bd3b0e61e33569772ffd504a     0 Cache.Windows\B.LightMap.cache
       3653384      4 8323370f6085b6065f6eb177a7de2ca9057b9427     0 Cache.Windows\B.LightMap.toc
    3417074707   3260 90401b5ae3645d374bd1bec1bae63e3cdcb36905     0 Cache.Windows\B.Misc.cache
       9054632      9 16665156d5521c18d938e0053fd804c41892defd     0 Cache.Windows\B.Misc.toc
         23109      1 fada1baabb1e5dbc460af39e0a177e23a5c01299     0 Cache.Windows\B.Misc_de.cache
          3272      1 1d7077dc0f4bcdcadc2b6ad873dd15442efabc38     0 Cache.Windows\B.Misc_de.toc
         21633      1 adc89a5cad6da84e4f2a8841eec04b2188b94aa8     0 Cache.Windows\B.Misc_en.cache
          3272      1 f3f05e514b9c9c098a208e55ce14bbe118060143     0 Cache.Windows\B.Misc_en.toc
         23406      1 fad119b1488607e679a647efd66153e4492af575     0 Cache.Windows\B.Misc_es.cache
          3272      1 afc05ea99add89781ead44aa2121f0bd194430f0     0 Cache.Windows\B.Misc_es.toc
         24045      1 7405a5755ab49b8c6eba083982995dccff700e87     0 Cache.Windows\B.Misc_fr.cache
          3272      1 6c67cb7746a7000998f144f3176d4073ba9b30e6     0 Cache.Windows\B.Misc_fr.toc
         23671      1 48f2491dd316ff7becb54cd73c0b3e8e7eb18151     0 Cache.Windows\B.Misc_it.cache
          3272      1 224fd9c562381a1e2eaa30882ca519a85ce96cce     0 Cache.Windows\B.Misc_it.toc
        174353      1 78aef8a5c2f79ea24f6abd33728069a669a30a0b     0 Cache.Windows\B.Misc_ja.cache
          2888      1 4ea81e5678e60b50e6ca80978511c7bcb7e1120e     0 Cache.Windows\B.Misc_ja.toc
         95571      1 7d4592ea17a57789e32f937ddfcdebffdf547c12     0 Cache.Windows\B.Misc_ko.cache
          2888      1 443c6dac34b9d2212d90cf913f92c9afae19ed29     0 Cache.Windows\B.Misc_ko.toc
         20836      1 8de33d2df0ac0905453751ed64dd0fd9a18ef1df     0 Cache.Windows\B.Misc_pl.cache
          3272      1 dddacf2deabbbf74f1ccd127840e28539462b670     0 Cache.Windows\B.Misc_pl.toc
         23964      1 bfcaef4598ec14394f9aa59102aa4233e187a36d     0 Cache.Windows\B.Misc_pt.cache
          3272      1 e1e84bdc3339ca20b19db4b3a3ac1c4799af7f37     0 Cache.Windows\B.Misc_pt.toc
         24625      1 2ebdad8270ba055d78fdcff83763b79a7795c76c     0 Cache.Windows\B.Misc_ru.cache
          3272      1 5b88b05da78f4245c922f2e960af2a740a9ee569     0 Cache.Windows\B.Misc_ru.toc
        199977      1 cb669b81c9c1445ffa990b3b3d40b4b2d15ebc4c     0 Cache.Windows\B.Misc_tc.cache
          2888      1 54869cefe40fb12d4734fab277720e33cbb9eddb     0 Cache.Windows\B.Misc_tc.toc
         23253      1 a0d61769080c8674978cf52582bdc415fd873d4b     0 Cache.Windows\B.Misc_tr.cache
          3272      1 4af77299fb4816b3e9bc045f2b6d5f852ab9e9ed     0 Cache.Windows\B.Misc_tr.toc
         25208      1 bf0d495052890fb8fa847c39ee7f1a3935298483     0 Cache.Windows\B.Misc_uk.cache
          3272      1 fedd40a765b261c42f8dd328fb629f04b88736a0     0 Cache.Windows\B.Misc_uk.toc
