Content Manifest for Depot 230411 

Manifest ID / date     : 5301169201249491747 / 12/12/2017 20:34:53 
Total number of files  : 431 
Total number of chunks : 23657 
Total bytes on disk    : 23034406406 
Total bytes compressed : 18776670896 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     125921169    122 8880b5e1bf14589f8f5c060de9c93a32a304aa9e     0 Cache.Windows\B.AnimRetarget.cache
        344936      1 f274e9ffc8eeab8ee8236700cf2972bc4f47c195     0 Cache.Windows\B.AnimRetarget.toc
         37747      1 ab53f502a4ce733e1187ae3f07c1250686c12c04     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 6764fe1cefefb84cd660b2574ddc8542001d92a0     0 Cache.Windows\B.CharacterCodesCache.toc
       1773708      2 2909a6e51b5f9bc3770c42be9a417ae5d3337aa2     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7688      1 1a46d368b492ec059821bdc5fd0060401e26dac0     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       1784643      2 e9ef5e71cf76919e0e136f9adeb1ba96f019b2af     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7688      1 7a2826d401020f707221f75f507c23964b5b445c     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
        963947      1 ed65a76a2dfc0f1055dbed1fd5696486788e92f8     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7688      1 b7e21b113a035b0cda39bf249873c3e94f9a982f     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      12397849     12 440d9dd6d99a6563d714725e62f7c418d664b424     0 Cache.Windows\B.Font.cache
        199688      1 02394f7e59a2ca589c90d0572debecba2a253dd8     0 Cache.Windows\B.Font.toc
    2789563202   2767 ce8ba01a60a95db3f5c3068d48576e026105c735     0 Cache.Windows\B.Misc.cache
       5754440      6 08d42eab34cc9b55138ce9e8b6da5bc28e40962e     0 Cache.Windows\B.Misc.toc
