Content Manifest for Depot 230411 

Manifest ID / date     : 6484357939617346090 / 09/09/2019 21:57:36 
Total number of files  : 327 
Total number of chunks : 35813 
Total bytes on disk    : 35204261574 
Total bytes compressed : 28636093440 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     147574502    142 e220915364ed5e5cb172845f0c3545392b8ee3c5     0 Cache.Windows\B.AnimRetarget.cache
        464552      1 5cea4a9860350f6e863eaee121b7a6542b17e0f0     0 Cache.Windows\B.AnimRetarget.toc
         38757      1 b5020c32edfbbfbf15a0a90ff6b5d2d8755758cf     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 9a14de5f550f893950d664e4b548ba384bc598bb     0 Cache.Windows\B.CharacterCodesCache.toc
      15376332     15 a2c8604fc855bd7a6c0bebf4be268dd2654fc813     0 Cache.Windows\B.Font.cache
        281000      1 24cfd7435311be0db7bed5b43410614ed66fe2c2     0 Cache.Windows\B.Font.toc
    4146385011   4118 11c31c55da97a392627a28aece5d7181ec733baa     0 Cache.Windows\B.Misc.cache
       7872872      8 4ac3283ccfc0a6c46f6fe4045d9f67c82d64bd47     0 Cache.Windows\B.Misc.toc
         39657      1 5a828aeca7fb2271b1cdd6f948ec1190863a1508     0 Cache.Windows\B.Misc_de.cache
          3272      1 80ebcb5b3d7396ce53581fdd16e9c9abe076e5ab     0 Cache.Windows\B.Misc_de.toc
         35370      1 39109ebbdd363ce6739d89b93506b852c4cecfcd     0 Cache.Windows\B.Misc_en.cache
          3272      1 8bf024d62609b46a58b60435a186686a8fa7b9e6     0 Cache.Windows\B.Misc_en.toc
         40291      1 e5db2eaacef1a24fd695991786255dc0c6919025     0 Cache.Windows\B.Misc_es.cache
          3272      1 da1eda8ef0730baa4dbf174fabf58f8c6f04d272     0 Cache.Windows\B.Misc_es.toc
         40736      1 09bc2851d883a11ce231c814c10bc47390486559     0 Cache.Windows\B.Misc_fr.cache
          3272      1 bf5f9761790f3619a42b49abf902548dd467dc3c     0 Cache.Windows\B.Misc_fr.toc
         41156      1 e86e4b5cf12a3864b43bfadf67cf5f3afbaa5f5f     0 Cache.Windows\B.Misc_it.cache
          3272      1 e9d95b1b4c56360ea204137faa0b13e6e4e82a28     0 Cache.Windows\B.Misc_it.toc
        432448      1 387a56efc7788af7503ec956fb3b5770ef30cd90     0 Cache.Windows\B.Misc_ja.cache
          2888      1 40cff5ac6ef850a83a0b00c1b138408b404a6dcc     0 Cache.Windows\B.Misc_ja.toc
        238289      1 125cd712dd794d7e4a91a1baacae10d5b8f9f5d5     0 Cache.Windows\B.Misc_ko.cache
          2888      1 e6e44483a4f17dca3eef576f42d906f9514decb8     0 Cache.Windows\B.Misc_ko.toc
         36328      1 7488cc08da90c832601910919d5fbab56f616319     0 Cache.Windows\B.Misc_pl.cache
          3272      1 6f11d5882fcee691495ad1cfe1c54220c3dc1064     0 Cache.Windows\B.Misc_pl.toc
         42081      1 3b6567cfb83de5281ab7dd9330d6aee2138fd0cf     0 Cache.Windows\B.Misc_pt.cache
