Content Manifest for Depot 230411 

Manifest ID / date     : 1305013661316056540 / 04/19/2013 22:17:07 
Total number of files  : 241 
Total number of chunks : 2138 
Total bytes on disk    : 2061740615 
Total bytes compressed : 1617777264 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      37597757     36 bb5274d96e64826c0b3ae78cc68111b9d192b18b     0 Cache.Windows\B.AnimRetarget.cache
         43880      1 abfcc2dc17a5e42772c50d72de8a1e3fb96a0751     0 Cache.Windows\B.AnimRetarget.toc
       6255387      6 4daff36feac65fd8e4286ac27283360ffd60f086     0 Cache.Windows\B.Font.cache
         36584      1 8240abd97980d0d1deda81fb2633e0f88743130e     0 Cache.Windows\B.Font.toc
     362843508    358 69dbffc6e883f927652283be7d75836b2a71b47d     0 Cache.Windows\B.Misc.cache
        823112      1 2690e1f7a2179b350a84ef4e4efc8cb62b809834     0 Cache.Windows\B.Misc.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_de.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_de.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_en.cache
         25064      1 79eff43877a35648111dac0f24b28e7b83fc998f     0 Cache.Windows\B.Misc_en.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_es.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_es.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_fr.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_fr.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_it.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_it.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_ja.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_ja.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_ko.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_ko.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_pl.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_pl.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_pt.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_pt.toc
       6280085      7 8c63a1c1a61882214c089748df031959136e31cc     0 Cache.Windows\B.Misc_ru.cache
         25064      1 0a83716da8284e31bbe38c7409eab39ce5979f2b     0 Cache.Windows\B.Misc_ru.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_uk.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_uk.toc
       6068989      7 776c32184f620f108b52a18963fe06b4839583b2     0 Cache.Windows\B.Misc_zh.cache
         25064      1 6cd44bc71ee73ff0b2fa464907d7e6dc25543a24     0 Cache.Windows\B.Misc_zh.toc
       3530284      4 9df696f0efc3464ef4a1f8a5f8587b86aa28bd83     0 Cache.Windows\B.ShaderDx11.cache
         12488      1 91d8dbb897933a698d65ab5ac0e2fbfbe2d310e6     0 Cache.Windows\B.ShaderDx11.toc
       2687448      3 067e33dd6acd7dfd5065b77993bb2ef0c80d0d48     0 Cache.Windows\B.ShaderDx9.cache
         12488      1 26a773f11d3f2b648f56e82e7a81f802726e9c9e     0 Cache.Windows\B.ShaderDx9.toc
      37790224     37 e0e88013c4314c743c1dbabb7a7a3b48b38aeb79     0 Cache.Windows\B.ShaderPermutationDx11.cache
         72488      1 4667d3f24542d6e40c21487384cd84da75cc3725     0 Cache.Windows\B.ShaderPermutationDx11.toc
       9096919      9 ac743d413aaee510d86f59b5a16b7f132a50b8f4     0 Cache.Windows\B.ShaderPermutationDx9.cache
         72584      1 b5d9cf0b4ac63337cafc650630aecc53dde79282     0 Cache.Windows\B.ShaderPermutationDx9.toc
     122736622    126 5f5f0fad98f1e76fcf2be452ab17e9e1336acdc1     0 Cache.Windows\B.TextureDx9.cache
        489032      1 3e89f56d02f6edf60d3ef458fbd523f04ce6862b     0 Cache.Windows\B.TextureDx9.toc
        425537      1 5c07fc919d3af1414065d8e172a344ee02d71231     0 Cache.Windows\B.TextureDx9_de.cache
         12488      1 66b2ee2a87f64538fb2d14df2f1015632f470ced     0 Cache.Windows\B.TextureDx9_de.toc
        394502      1 e69268107279f010a4b039c725be09c24fb61607     0 Cache.Windows\B.TextureDx9_en.cache
         12488      1 5662eeb1abbecbeb6e3823bd946ec2401697b3d8     0 Cache.Windows\B.TextureDx9_en.toc
        449509      1 4684cf8ff88e72a58f2da77bed627f58d204246b     0 Cache.Windows\B.TextureDx9_es.cache
         12488      1 7617c6c10a905fcc3eddd378461998226796ffdc     0 Cache.Windows\B.TextureDx9_es.toc
        494342      1 7e767661c9bb37c6d6199dc2e80f69f3b15b0030     0 Cache.Windows\B.TextureDx9_fr.cache
         12488      1 addfdea84fbd05e0c3122748ff05e62e33dfde5f     0 Cache.Windows\B.TextureDx9_fr.toc
        703779      1 ec2fea014a6c7d4ede5dbaa52f37ad174d48bbc2     0 Cache.Windows\B.TextureDx9_it.cache
         15176      1 9ee48481cfa490e1794e9df793f6db9219e579d2     0 Cache.Windows\B.TextureDx9_it.toc
       5717784      6 3bd0a1a5101816d5120f6bc1a85b1dc8ec54d9a2     0 Cache.Windows\B.TextureDx9_ja.cache
         13352      1 70852f3fd3ebc9f57b95310ba015ae395866e931     0 Cache.Windows\B.TextureDx9_ja.toc
       6421745      7 03737b19acefae927b05cdb9950aebc450fb2035     0 Cache.Windows\B.TextureDx9_ko.cache
         15752      1 e6024e075870d25c192f6ed855d870fc3cd44a44     0 Cache.Windows\B.TextureDx9_ko.toc
        467024      1 8cc72d0436efbf619adce2abdd9beaa62611da24     0 Cache.Windows\B.TextureDx9_pl.cache
         12488      1 4c0f4286f3b077585b0613f80416eeb99c1b6141     0 Cache.Windows\B.TextureDx9_pl.toc
        501590      1 5061babeb23e0b09d0e1af46e29851e90f86ae76     0 Cache.Windows\B.TextureDx9_pt.cache
         12488      1 343aa7b6e09f68fd35d92380a5c854505025dc60     0 Cache.Windows\B.TextureDx9_pt.toc
        649609      1 17dc22e4ee27b11d95abcf5e739183694357c252     0 Cache.Windows\B.TextureDx9_ru.cache
         12488      1 2c2183b7183965c7a37466611d8b965df7ec582c     0 Cache.Windows\B.TextureDx9_ru.toc
        637773      1 6e2884b5e657ae73349d520c32c7a09c8277a3a0     0 Cache.Windows\B.TextureDx9_uk.cache
         12488      1 7242b553efc6e678f35d048770dbcf8992d2b35d     0 Cache.Windows\B.TextureDx9_uk.toc
      19958307     20 03ccff6e269d59f412b9e6d0e670bc263e032a83     0 Cache.Windows\B.TextureDx9_zh.cache
         16040      1 6ed597dd50559640c238250d5b2606060478360b     0 Cache.Windows\B.TextureDx9_zh.toc
     167295906    175 1dedcddd444261daa96b4103dff1486f0391f24d     0 Cache.Windows\F.Misc.cache
         26120      1 dfa3c5572f5be352347e70453dd4bdd6c5a4e9bb     0 Cache.Windows\F.Misc.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_de.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_de.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_en.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_en.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_es.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_es.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_fr.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_fr.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_it.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_it.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_ja.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_ja.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_ko.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_ko.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_pl.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_pl.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_pt.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_pt.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_ru.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_ru.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_uk.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_uk.toc
        355810      1 22523cf6023587bc240e46cc67279ae2fdab5e18     0 Cache.Windows\F.Misc_zh.cache
           680      1 753bd865ceaa83234b374d8e1806ce4cf50bae4e     0 Cache.Windows\F.Misc_zh.toc
     949069842    979 9c2765e0704407160f7024b60951b91a047a56d9     0 Cache.Windows\F.TextureDx9.cache
        314600      1 16fe80107bb139f2e31d77a249f8e677a1a4e515     0 Cache.Windows\F.TextureDx9.toc
      14983574     15 276d4bf5c6364e2caf424a2160bb318dbbc83570     0 Cache.Windows\H.AnimRetarget.cache
         48392      1 c96e3e6d0fe08bdd35b905d86e9cb36f1bd4d1c0     0 Cache.Windows\H.AnimRetarget.toc
        111057      1 8622004d22faba5ba4dfe1a20bab6325457eb287     0 Cache.Windows\H.Font.cache
         31784      1 6891579e64affa1654a542035a4d6401df8a7679     0 Cache.Windows\H.Font.toc
     132617649    127 e3097bf1202e4cccda8610bafb25e33f4f26a74e     0 Cache.Windows\H.Misc.cache
       1117832      2 0c0aed32abcfe50571685c460c75ad501c79c245     0 Cache.Windows\H.Misc.toc
       1327434      2 cb8635df2a303f04f82f944374820a37fb6dc9be     0 Cache.Windows\H.Misc_de.cache
         25736      1 8b8d29bdf67fe769db6bd131438e057872cd9aa9     0 Cache.Windows\H.Misc_de.toc
         62202      1 f1bc2c4495104281942fead3162b9a34ebf4be75     0 Cache.Windows\H.Misc_en.cache
         25064      1 6ae2502e15ff0e332f100e7cd78ad32b0ef09835     0 Cache.Windows\H.Misc_en.toc
       1493403      2 456026695ea63d46cfb3b735a9e84b7175fcca69     0 Cache.Windows\H.Misc_es.cache
         25832      1 aa37d3b5f7de05343764f7ec5c3737c32f89e1df     0 Cache.Windows\H.Misc_es.toc
       1513854      2 41cda3a664452316ea2a97331ec69aeb733bce63     0 Cache.Windows\H.Misc_fr.cache
         25832      1 cd74a3253d1704e29914be1e2de27922440ab62b     0 Cache.Windows\H.Misc_fr.toc
       1484079      2 7a5358943031def91ca7580b283bf00e5ac9aef2     0 Cache.Windows\H.Misc_it.cache
         25832      1 ffe438541db83f52b131a15e98464c65e2352afc     0 Cache.Windows\H.Misc_it.toc
       1378413      2 9a82513537edcd692828ec365eeca7843a2dbce6     0 Cache.Windows\H.Misc_ja.cache
         25736      1 7d1f3cc923fb21e50c2c343a4c290c220db5be67     0 Cache.Windows\H.Misc_ja.toc
       1288858      2 8e5dc660e65b622858c1779548b48c8f16e9f30c     0 Cache.Windows\H.Misc_ko.cache
         25736      1 0a44d0145da1911b492a4c24965542395da80218     0 Cache.Windows\H.Misc_ko.toc
       1504553      2 b43219d24cc61b4de0f477319b73e30f91ce1906     0 Cache.Windows\H.Misc_pl.cache
         25832      1 c504283ddc8cdca9d6b4919fdd503a81e33b19d1     0 Cache.Windows\H.Misc_pl.toc
       1304951      2 c8912c84ea8b035dd248c0b9b000bde30378f7d7     0 Cache.Windows\H.Misc_pt.cache
         25736      1 ee41591b5bf61a6a17cb1cd2f1fda48b155109db     0 Cache.Windows\H.Misc_pt.toc
       1573959      2 b54206cb0bb9fb0f74b23f3e7825cec125fc55dc     0 Cache.Windows\H.Misc_ru.cache
         25736      1 872069c9b0e88415ef924feb611eec9aaef4faec     0 Cache.Windows\H.Misc_ru.toc
       1492658      2 0c2680fa451060e95f88fbf0f2c83fefd480edd4     0 Cache.Windows\H.Misc_uk.cache
         25736      1 87a28e35110a0f699bd1319818de7c300bce808f     0 Cache.Windows\H.Misc_uk.toc
       1062534      2 2c475f2830501bdf18725d6187675363b22d3e64     0 Cache.Windows\H.Misc_zh.cache
         25640      1 4b762feb10cf9551e72486070a4e256e6a2616cd     0 Cache.Windows\H.Misc_zh.toc
        212989      1 1a2438af93fe322acfa63f1d4d0806ccbeb93c17     0 Cache.Windows\H.ShaderDx11.cache
         12680      1 41e4f680af10194f6ae4fad16bd4f48cef733f25     0 Cache.Windows\H.ShaderDx11.toc
        212820      1 68139198d9cf6cf59eb1f0c36c8890b41bcc649b     0 Cache.Windows\H.ShaderDx9.cache
         12680      1 03f26d46a4c4daab4b4c94d54dd3c8c8beb1e24c     0 Cache.Windows\H.ShaderDx9.toc
        216236      1 a0ecfa6f10005247523f219152b2e8714b2debbb     0 Cache.Windows\H.ShaderPermutationDx11.cache
         74888      1 5b46b46a8286dd2b54695008c5a089d4a69234f1     0 Cache.Windows\H.ShaderPermutationDx11.toc
        215927      1 92e7c904966006f3930e2e3d7b2678e33593ff48     0 Cache.Windows\H.ShaderPermutationDx9.cache
         74888      1 ef1019ce17b8d32b49c645b71b603270250441d8     0 Cache.Windows\H.ShaderPermutationDx9.toc
       1332166      2 2ed6e35c3fabc544a43104ae48e1f4e89f9f0927     0 Cache.Windows\H.TextureDx9.cache
        481064      1 c3d309bb3e5a33188f461581d15f52aeadc6f22f     0 Cache.Windows\H.TextureDx9.toc
          9571      1 65c97c5d1cd0bfcdd80e0dc8538636d5fcd5b258     0 Cache.Windows\H.TextureDx9_de.cache
         12488      1 feb34ac64a9709a7a08964cd974054fc29fb2823     0 Cache.Windows\H.TextureDx9_de.toc
         13598      1 0c3ba1e2b57a645929dc372e050efd633ddc7f1a     0 Cache.Windows\H.TextureDx9_en.cache
         12488      1 38ac37dc647b0fe8723deee4f516c132250fcef8     0 Cache.Windows\H.TextureDx9_en.toc
          9568      1 6622df0acfa74be2efe2eda1866077c5497fa74f     0 Cache.Windows\H.TextureDx9_es.cache
         12488      1 f68f999d5c5383c2dab23da3a73dc1d8bfa3f455     0 Cache.Windows\H.TextureDx9_es.toc
          9568      1 74910428879cb8ec56788ffdb1fb0e2d83f09d1e     0 Cache.Windows\H.TextureDx9_fr.cache
         12488      1 48ebef5ca7421ad6c251a016e6b5d70ab93a9b9f     0 Cache.Windows\H.TextureDx9_fr.toc
          9881      1 bc2eccded125d365226783b0fadf8a680836be31     0 Cache.Windows\H.TextureDx9_it.cache
         12680      1 7a7572ddd806885149b16777f75d7bdf4c0fc41c     0 Cache.Windows\H.TextureDx9_it.toc
          9038      1 75367a4ac85bcae540247e6404b158d382ab27a3     0 Cache.Windows\H.TextureDx9_ja.cache
         12488      1 91b5f205ac0b678561ac845ac4d0593985f47987     0 Cache.Windows\H.TextureDx9_ja.toc
          9657      1 2cb488d269f4294ee9550e628852bb4dfc65908e     0 Cache.Windows\H.TextureDx9_ko.cache
         12584      1 b81f4c0dafeb60fc2b607a568797b84051b71ad8     0 Cache.Windows\H.TextureDx9_ko.toc
          9570      1 4cdd2d5caa46f512805668ce090913d001ad5076     0 Cache.Windows\H.TextureDx9_pl.cache
         12488      1 bd93fb2b4b8ba0dc7c6260d594402b65e66540f0     0 Cache.Windows\H.TextureDx9_pl.toc
          9566      1 36bf83ed4b4aca3b226184ebd138c26c95b1bbd2     0 Cache.Windows\H.TextureDx9_pt.cache
         12488      1 28a6a2942625335d8ab9355036efd42aad18476f     0 Cache.Windows\H.TextureDx9_pt.toc
          9559      1 4dc48fbfd9f1b3da885174ce17c7bf0c25acd2d6     0 Cache.Windows\H.TextureDx9_ru.cache
         12488      1 616a0b98caac51bf72efc19864f6ed904ee6108e     0 Cache.Windows\H.TextureDx9_ru.toc
          9862      1 6ba5dadcb5ab61907e4e7513744790ca1d9721a2     0 Cache.Windows\H.TextureDx9_uk.cache
         12680      1 e48cbfc66a3bbce7e21cbbd34b866fdb3b41810b     0 Cache.Windows\H.TextureDx9_uk.toc
          9494      1 595fbca2ddfb22601736c00c7bc1beb2d1685465     0 Cache.Windows\H.TextureDx9_zh.cache
         12488      1 4d29844382c2cd0b3223d3a3c4c3b02654e307d4     0 Cache.Windows\H.TextureDx9_zh.toc
             0      0 0000000000000000000000000000000000000000    40 Drivers
             0      0 0000000000000000000000000000000000000000    40 Drivers\DirectX9
         96817      1 26b3616d7321978bd45656391a75ee231196a4a2     0 Drivers\DirectX9\APR2007_xinput_x64.cab
         53302      1 92f32e74944e5166db72d3bfe8e6401d9f7521dd     0 Drivers\DirectX9\APR2007_xinput_x86.cab
         89944      1 2bea53988bd35c5df5c9edcef0bc234c37289477     0 Drivers\DirectX9\DSETUP.dll
       1801048      2 ba804292580be6186774e7f92e6dfb104e46bf25     0 Drivers\DirectX9\dsetup32.dll
        537432      1 50e51f7c8802559dd9787b0aebc85f192b7e2563     0 Drivers\DirectX9\DXSETUP.exe
         94011      1 b52be74c4489159bd343d3c647f28da1fd13d9b9     0 Drivers\DirectX9\dxupdate.cab
        277338      1 358e429ac3b125cc7fe4f9ea46cdca4583cbb1a9     0 Drivers\DirectX9\Jun2010_XAudio_x64.cab
        278060      1 2df40d48c69d7cfb4e0c19f07a019f5f123303fa     0 Drivers\DirectX9\Jun2010_XAudio_x86.cab
           487      1 7d85b792f85c8a1e4cc3ff240434e58e20a47774   100 installscript.vdf
             0      0 0000000000000000000000000000000000000000    40 Lotus
             0      0 0000000000000000000000000000000000000000    40 Lotus\Language
         48530      1 4b5e0d67ab7d95ebc74ab910e57ebe3ea989f9a8     0 Lotus\Language\CBA_de.rtf
         43396      1 d4444c7af6dbba33901fd1869e43a98d8da6602d     0 Lotus\Language\CBA_en.rtf
          5625      1 f95d7d1461a11fedaeadd1b5a8a92b1f1bf91886     0 Lotus\Language\CBA_es.rtf
          5625      1 f95d7d1461a11fedaeadd1b5a8a92b1f1bf91886     0 Lotus\Language\CBA_fr.rtf
          5625      1 f95d7d1461a11fedaeadd1b5a8a92b1f1bf91886     0 Lotus\Language\CBA_it.rtf
