Content Manifest for Depot 230411 

Manifest ID / date     : 7706746084885057576 / 06/22/2023 21:18:14 
Total number of files  : 330 
Total number of chunks : 40003 
Total bytes on disk    : 39048954047 
Total bytes compressed : 38030677872 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     106078809    102 d02be84c929a5c4026ae916bb14d7c399c75563b     0 Cache.Windows\B.AnimRetarget.cache
        778088      1 216f05a93080810c10c5d2b6b7fbbf0986d843ac     0 Cache.Windows\B.AnimRetarget.toc
         13355      1 74e0f3deca7bd5e73f26c4692f6fdbd2d591963d     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 0b21ff55ac57d5a72b739eea0a9b566d9f4ac5a5     0 Cache.Windows\B.CharacterCodesCache.toc
      16262642     16 f74deb8e1e1f4824ae2614743d3765628e06736f     0 Cache.Windows\B.Font.cache
        405128      1 57a8ecf9d3039570c5ec32cf76ff601f40d49373     0 Cache.Windows\B.Font.toc
    1559472787   1498 dee878fccc689659b4845114b298a6da9250e57d     0 Cache.Windows\B.LightMap.cache
       5045864      5 95d3cd8bc3f51bfc1f3dae56fbdb8f86da01bb70     0 Cache.Windows\B.LightMap.toc
    4905179020   4790 6928256a1350454752e44ab97238ce114c144eeb     0 Cache.Windows\B.Misc.cache
      12133544     12 c9c31551ce9e64706b61b5fb64d498f76a4a0809     0 Cache.Windows\B.Misc.toc
         20444      1 09fff077389faaf9eaffe966ae26cc778a63a9b0     0 Cache.Windows\B.Misc_de.cache
          3080      1 f504f77038255f5ab6d644f136bf2d84942d0896     0 Cache.Windows\B.Misc_de.toc
         19317      1 ab6b8c3807dca4aa6dfb36b532189bb9b34c80b9     0 Cache.Windows\B.Misc_en.cache
          3080      1 7e6642a14eccb919d92e81f30a09a3ead6a2c06d     0 Cache.Windows\B.Misc_en.toc
         20976      1 0e85ca830d0fc7f6bd26ef7862df763f9c99c975     0 Cache.Windows\B.Misc_es.cache
          3080      1 1d8d1a86d80b8d74c803fa7f7f14fdb0d70eca61     0 Cache.Windows\B.Misc_es.toc
         21271      1 7bf683afcc65f8596372581ee039227ba9a9fa9d     0 Cache.Windows\B.Misc_fr.cache
          3080      1 c9c0030fdc30315fa021891979bc21badf27ff91     0 Cache.Windows\B.Misc_fr.toc
         20966      1 d8ef57d577023902d1e91653683db2ddb7c82567     0 Cache.Windows\B.Misc_it.cache
          3080      1 f4300d5d7d44cd69d3c5d81d42a4b7e6dcd840cc     0 Cache.Windows\B.Misc_it.toc
        178487      1 56cf2d5bec1b7319487212a9d79f8e1bcc52eafe     0 Cache.Windows\B.Misc_ja.cache
          3080      1 830cacb3598abb88349c613e40666f15401c8548     0 Cache.Windows\B.Misc_ja.toc
         98359      1 de1884dea2de280310c9f28ceb5b8872a023b9f6     0 Cache.Windows\B.Misc_ko.cache
          3080      1 e250c5f3ba3d65ec683356e9420a36d262e4108b     0 Cache.Windows\B.Misc_ko.toc
         18606      1 75a2eea754e49688c2e5cbef78333908224c4f2b     0 Cache.Windows\B.Misc_pl.cache
          3080      1 52d31032b752aa83506f1daeeacd3ceb6d39755f     0 Cache.Windows\B.Misc_pl.toc
         21266      1 7007cfa852f1dabaec227ea73882aca23384f3b2     0 Cache.Windows\B.Misc_pt.cache
          3080      1 34ac90998c3cf5b80b2d6b040e60a1eb9d36ff2f     0 Cache.Windows\B.Misc_pt.toc
         21143      1 4430b804aa24d8e258e04c53ef8fa75aad7b4e8d     0 Cache.Windows\B.Misc_ru.cache
          3080      1 79fdac2a812195a84c61357e63eaf17783f8e667     0 Cache.Windows\B.Misc_ru.toc
        214196      1 83aa62f46e81d125abd5657f0f1cd3d93b4fbbeb     0 Cache.Windows\B.Misc_tc.cache
          3080      1 6a84b0bbfd069d778779b88cc6c8121f4510a4a0     0 Cache.Windows\B.Misc_tc.toc
         17946      1 9c6ec62f0cbbc1a7293c208455cf9bf2be7043c7     0 Cache.Windows\B.Misc_th.cache
          3080      1 fcb487ff351d655963e019667689baeeb9bc746b     0 Cache.Windows\B.Misc_th.toc
         20424      1 8403650013cd14a7c903dd3496a262a526a9c016     0 Cache.Windows\B.Misc_tr.cache
          3080      1 15d2835cc195be2e7b13c97cfa29f9ad0c599308     0 Cache.Windows\B.Misc_tr.toc
         20639      1 30467a807bd58e88c3e35f717a2241f67fac7510     0 Cache.Windows\B.Misc_uk.cache
          3080      1 11ed28ab3e94e9e48fd5281130e0bc687515c401     0 Cache.Windows\B.Misc_uk.toc
      78296861     76 9e5bfb37bc9e91ccf93287ad545a0a68f3e3699a     0 Cache.Windows\B.Misc_xx.cache
       2449448      3 d71fe35be1d3186383dfadf2c61f66587fd5a5a6     0 Cache.Windows\B.Misc_xx.toc
        210753      1 aa508dabd18d84c36f970dc127e1f3b616baddd8     0 Cache.Windows\B.Misc_zh.cache
          3080      1 60dd9e55c9726895761c9b9621a6dd0a804ac875     0 Cache.Windows\B.Misc_zh.toc
       1874831      2 90016095246c005ed8505847205c5e935f8b3cf8     0 Cache.Windows\B.ShaderDx11.cache
         11528      1 6deebf46da9959582a111d8ef0cf7599f344d54e     0 Cache.Windows\B.ShaderDx11.toc
     558597236    533 d6ab875b11d8f71ea86fb6f5b8d94e5e9cfdc58c     0 Cache.Windows\B.ShaderPermutationDx11.cache
       1224968      2 716b164c9d41a1ce755fb621d30bc5f5e1e0db40     0 Cache.Windows\B.ShaderPermutationDx11.toc
     603216858    586 393be203fd93cf89fea23b211d11db080a751f57     0 Cache.Windows\B.Texture.cache
       4248008      5 4b67266820a2ea940d4634ba4940d4a8cf2dac8e     0 Cache.Windows\B.Texture.toc
        323104      1 7740ee1ffa1c9ce328c69bd3b1235295790c89a2     0 Cache.Windows\B.Texture_de.cache
