Content Manifest for Depot 230411 

Manifest ID / date     : 5378301586494814297 / 12/10/2015 14:42:16 
Total number of files  : 326 
Total number of chunks : 13134 
Total bytes on disk    : 15856379160 
Total bytes compressed : 9963833680 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      90215718     87 528f775c471702fccc876e068f3c67e86722364a     0 Cache.Windows\B.AnimRetarget.cache
        242504      1 abdac7e369759067442f69247ec5cd43cc2389bd     0 Cache.Windows\B.AnimRetarget.toc
      22880121     22 c8d534e38fb7b7e781450f7c1e66e134f7c3bfa4     0 Cache.Windows\B.Font.cache
        141224      1 6395ffd0c080802b218ef1f24387dc49087eae95     0 Cache.Windows\B.Font.toc
    1773479129   1734 cbf29f594bacb84776534ee8690b170e55a328fc     0 Cache.Windows\B.Misc.cache
       4031720      4 12c81bfef67a3dbd99d4db064e375712ec3a9b1d     0 Cache.Windows\B.Misc.toc
       3118249      3 ac303ce5122587f8c78057e44483bedc831537fe     0 Cache.Windows\B.Misc_de.cache
        421064      1 df4cddf17bfad55e740360b22d69eb2a7464fd92     0 Cache.Windows\B.Misc_de.toc
       3118249      3 ac303ce5122587f8c78057e44483bedc831537fe     0 Cache.Windows\B.Misc_en.cache
        421064      1 df4cddf17bfad55e740360b22d69eb2a7464fd92     0 Cache.Windows\B.Misc_en.toc
       3118249      3 ac303ce5122587f8c78057e44483bedc831537fe     0 Cache.Windows\B.Misc_es.cache
        421064      1 df4cddf17bfad55e740360b22d69eb2a7464fd92     0 Cache.Windows\B.Misc_es.toc
       3118249      3 ac303ce5122587f8c78057e44483bedc831537fe     0 Cache.Windows\B.Misc_fr.cache
        421064      1 df4cddf17bfad55e740360b22d69eb2a7464fd92     0 Cache.Windows\B.Misc_fr.toc
       3118249      3 ac303ce5122587f8c78057e44483bedc831537fe     0 Cache.Windows\B.Misc_it.cache
        421064      1 df4cddf17bfad55e740360b22d69eb2a7464fd92     0 Cache.Windows\B.Misc_it.toc
       3118249      3 ac303ce5122587f8c78057e44483bedc831537fe     0 Cache.Windows\B.Misc_ja.cache
