Content Manifest for Depot 230411 

Manifest ID / date     : 2655930801276651913 / 10/01/2024 15:06:06 
Total number of files  : 321 
Total number of chunks : 47349 
Total bytes on disk    : 45951308935 
Total bytes compressed : 44907660208 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     113671951    109 012e09da7c738af64676c3718bac8fc33a9f87ec     0 Cache.Windows\B.AnimRetarget.cache
        890312      1 7b9cd0da032b303074409f3af5633f274bb8c58a     0 Cache.Windows\B.AnimRetarget.toc
         13336      1 b3a1f64b7a8fd65557fc77d72034e9bfb0a844ef     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 b731ade1187022152dedc5cc721dd9c2a1b0fd38     0 Cache.Windows\B.CharacterCodesCache.toc
      18659645     18 00410cc80a468c3bf6f2c7397cb4bc56801a7914     0 Cache.Windows\B.Font.cache
        468392      1 e625b8c8e01040da1a3b5ace01935f1f083f5684     0 Cache.Windows\B.Font.toc
    1702597492   1636 cfaa11cb2fcf40f05380a65b1f2c6776e5fcaef1     0 Cache.Windows\B.LightMap.cache
       5282984      6 c3320d9c1d1dd94a0f3464cb9c3dec0ae1ec3662     0 Cache.Windows\B.LightMap.toc
    5580029894   5457 822113edb392c6739970467ae88a6f7fee75d86f     0 Cache.Windows\B.Misc.cache
      13733576     14 480309afdf369fa7988ca954c470cd3c304b1a7a     0 Cache.Windows\B.Misc.toc
         23357      1 ceee465a9c84a747b3a44d786aee22027bc1c2b9     0 Cache.Windows\B.Misc_de.cache
          3752      1 6ea9f61b67ab9f35af2757bdc4a815f68b7318e3     0 Cache.Windows\B.Misc_de.toc
         22230      1 cfec009c83c0597cfedfe3c701472c1b2f4b41a9     0 Cache.Windows\B.Misc_en.cache
          3752      1 5ca8e2a0a449f4d879fe329c96dec57f9ddbac7b     0 Cache.Windows\B.Misc_en.toc
         23540      1 151c8497bad4d81fbcfc3f69ef365701ef673d8d     0 Cache.Windows\B.Misc_es.cache
          3752      1 14bd13f26eaf69bc6f9137d111a71c6c28de35c7     0 Cache.Windows\B.Misc_es.toc
         24213      1 bd14e03de07aa05eb1bd52cfd4cfca17527fc567     0 Cache.Windows\B.Misc_fr.cache
          3752      1 bc82e3e22eb93865def7b790e5abe439086f05c6     0 Cache.Windows\B.Misc_fr.toc
         23916      1 200da6a9f0e4a466536999b1218236d000386d20     0 Cache.Windows\B.Misc_it.cache
          3752      1 c94a6d994df50630c3c392dff8e560675ba305bb     0 Cache.Windows\B.Misc_it.toc
        187099      1 9e0d9503edf5b80ebcf23d79e0b8b30886380a86     0 Cache.Windows\B.Misc_ja.cache
          3752      1 3c48ecfd964bce0bf99b9ff798cbf8bf5d1531e2     0 Cache.Windows\B.Misc_ja.toc
        105003      1 3adaf6a0b66c48e0d2cb52520eca0985cf3bd328     0 Cache.Windows\B.Misc_ko.cache
          3752      1 ef4da105f0e47c71f78c907739fcbba9b208bf61     0 Cache.Windows\B.Misc_ko.toc
         21564      1 c7bc8422e33f864dcf8388e2590ad68c681b5e81     0 Cache.Windows\B.Misc_pl.cache
          3752      1 5c8eb7eb596fb73ca98e18ece15f7fdd536ea4e9     0 Cache.Windows\B.Misc_pl.toc
         24050      1 23dc1e67976362390c9f6faae740b79453d57f3c     0 Cache.Windows\B.Misc_pt.cache
          3752      1 2d40ca3692aaf5952a2714e958c9cfb82ed33909     0 Cache.Windows\B.Misc_pt.toc
         24756      1 f482f201d7508e032d55e6456bf171dc1a9033ca     0 Cache.Windows\B.Misc_ru.cache
          3752      1 47f2822da7624293585c44551ae122349702e126     0 Cache.Windows\B.Misc_ru.toc
        227274      1 587222847b96f14af8117863485d2489cb53049c     0 Cache.Windows\B.Misc_tc.cache
          3752      1 135e19a7558d149b06c07b64d13f6431077e5117     0 Cache.Windows\B.Misc_tc.toc
         20861      1 8bcc77037b29c631620cd4da7225928d90fc2cba     0 Cache.Windows\B.Misc_th.cache
          3752      1 bca4e515a621c08aa057c7c6443192d27185db5c     0 Cache.Windows\B.Misc_th.toc
