Content Manifest for Depot 230411 

Manifest ID / date     : 7280281005656793707 / 07/26/2022 13:03:30 
Total number of files  : 306 
Total number of chunks : 35251 
Total bytes on disk    : 34460916584 
Total bytes compressed : 33712463184 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      95850866     92 490c88991bbae21bc6f0c1d1a4f4b0e0bb17086e     0 Cache.Windows\B.AnimRetarget.cache
        710600      1 7b7f5d5fbd274e4990907d57e425b42be56e6e0a     0 Cache.Windows\B.AnimRetarget.toc
         13719      1 06461ffef7a4b5dead0761f8e209e4a5f97d6fb4     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 379471516b0412f3836ed0de9148fcd28e055d74     0 Cache.Windows\B.CharacterCodesCache.toc
      14350167     14 89d04af68b08ae57ba9a9f1388154182c439196e     0 Cache.Windows\B.Font.cache
        360104      1 fad727c5cfd31d724ff2af7bbe53c3b9a1b685fb     0 Cache.Windows\B.Font.toc
    1444977239   1391 f70f5173e63cb2b8b9109ec45b8dd83db6841757     0 Cache.Windows\B.LightMap.cache
       4595336      5 d8a7e2cee28d91b4c51b94ba5970585af3e187fd     0 Cache.Windows\B.LightMap.toc
    4345308912   4228 283dc696b55bab24268f42db1e4ae70bd1f9c651     0 Cache.Windows\B.Misc.cache
      11042984     11 c87801d28b502931dc289a1885e5fac5146fb459     0 Cache.Windows\B.Misc.toc
         19315      1 6222aac1acc4aed631c823e1cbd3ddc5222d3040     0 Cache.Windows\B.Misc_de.cache
          2888      1 f7c99d37eed4d3655ba6c0fa5925e38d3c2f4197     0 Cache.Windows\B.Misc_de.toc
         18271      1 62140a39d3f3d5ab1d9d0b721f121dff952a8632     0 Cache.Windows\B.Misc_en.cache
          2888      1 faee1cbf9c366614ae5ff5126dca892c4a0812d6     0 Cache.Windows\B.Misc_en.toc
         19895      1 f83f0d7427b03561afe3b40f69a88b9f17dcdc02     0 Cache.Windows\B.Misc_es.cache
          2888      1 096ffd42e46efc6278f41b9c7b63be67dbe5a28c     0 Cache.Windows\B.Misc_es.toc
         20392      1 b7aa6d8dd0698f6ab6c127d6421093833e924418     0 Cache.Windows\B.Misc_fr.cache
          2888      1 9de662c2b6a041342ea87762d4ac2483cc8f5bbe     0 Cache.Windows\B.Misc_fr.toc
         20023      1 858dd0aabd73f5ab993df63d513a00c3364b8ec7     0 Cache.Windows\B.Misc_it.cache
          2888      1 b801acfa438ffd99fbc498689e14540431502692     0 Cache.Windows\B.Misc_it.toc
        174227      1 ff275f3c28cab510cad3c4019741c4c61f2dcd5e     0 Cache.Windows\B.Misc_ja.cache
          2888      1 13748f4495b79ae9ca6fed45afb69f5ca66a2454     0 Cache.Windows\B.Misc_ja.toc
         94901      1 aeeb318a84bd9189a646c167da8398d9c6b32eef     0 Cache.Windows\B.Misc_ko.cache
          2888      1 a07367a7bf43135184d4bf12b5cf40157adc1b5b     0 Cache.Windows\B.Misc_ko.toc
         17501      1 85e571cbc8316b0b54019f138035eb3b86906876     0 Cache.Windows\B.Misc_pl.cache
          2888      1 415893ffae6acf873074c2d20df10bab06b3bc00     0 Cache.Windows\B.Misc_pl.toc
         20308      1 49fdae7949ec96606d352bfae746b41e8ecc4034     0 Cache.Windows\B.Misc_pt.cache
          2888      1 43989b649b48f3d41ea6e789749e02245949f40e     0 Cache.Windows\B.Misc_pt.toc
         19803      1 e1fac8eb5ff12780be02672e5dcea5aec66d92d5     0 Cache.Windows\B.Misc_ru.cache
          2888      1 d0ec7658d4b50d06edf660c36f198eadd47b8763     0 Cache.Windows\B.Misc_ru.toc
        211069      1 d7d8a05cf9db9766754b243cdf2d830d81b6de8c     0 Cache.Windows\B.Misc_tc.cache
          2888      1 abcecfbb9dc3dc30dd584bb1b506f7ef5d9f9bf0     0 Cache.Windows\B.Misc_tc.toc
         16786      1 cccd65c09f4aa714c306e9552c8142f70e411960     0 Cache.Windows\B.Misc_th.cache
          2888      1 d10249643480d1113994c4c71e0624ea86bbba86     0 Cache.Windows\B.Misc_th.toc
         19637      1 6921bc4ed2656944e6d18c18d34b229f9ee0428e     0 Cache.Windows\B.Misc_tr.cache
          2888      1 5e87124a987e826ebec757cc0ac31a2a3ba18f9e     0 Cache.Windows\B.Misc_tr.toc
         20439      1 8700e2b51b2020a801ff1a11eafa1039e71069c5     0 Cache.Windows\B.Misc_uk.cache
          2888      1 90d0d5baaf55a4a01ed5e788e25758214ffee010     0 Cache.Windows\B.Misc_uk.toc
      70157799     68 557a25ac295efc03146598e288f1e7298a8d4e62     0 Cache.Windows\B.Misc_xx.cache
       2127176      3 d6295b1c22a26035ee6c14953b18b1493a38b79a     0 Cache.Windows\B.Misc_xx.toc
        200199      1 3e13b2a3d3f97d5146a19a97ff0657ccb4effa69     0 Cache.Windows\B.Misc_zh.cache
          2888      1 62b0d064cdaa4865ac0d21b8d344200f8129000f     0 Cache.Windows\B.Misc_zh.toc
       1287530      2 be2839f79115370ac33a34803f87254dc98fad44     0 Cache.Windows\B.ShaderDx11.cache
