Content Manifest for Depot 230411 

Manifest ID / date     : 1659398175797234554 / 07/06/2021 17:46:55 
Total number of files  : 299 
Total number of chunks : 29586 
Total bytes on disk    : 29070834580 
Total bytes compressed : 28490671360 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      83662323     80 ca173c150449e423f1f2a7a93e5dee19dbc76aa1     0 Cache.Windows\B.AnimRetarget.cache
        631304      1 5e6378dad0c4886d02a45bf3bfb5c0f792fc3f67     0 Cache.Windows\B.AnimRetarget.toc
         13237      1 5acd0d423cbbc4ce43c66e7f3bd87597e60963cb     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 0ed34404f0b40b87634d575d64770efa3ab2ce94     0 Cache.Windows\B.CharacterCodesCache.toc
      12858209     13 2f2497dd788dedd82a913ef3a7d124a8c9771012     0 Cache.Windows\B.Font.cache
        326504      1 85d2046d9276994fdf2a5ff94c07e1aaa70f756b     0 Cache.Windows\B.Font.toc
    1139529493   1091 2f100bcca1ed078974ad60243858a32b04bd986f     0 Cache.Windows\B.LightMap.cache
       3955016      4 b9eeb2505ccd3b8a9ed55b5dd76048f166a1c1f9     0 Cache.Windows\B.LightMap.toc
    3635111769   3549 ed1092f118c8f1c4e54e59d334abe7bb580e8fe9     0 Cache.Windows\B.Misc.cache
       9636968     10 1f6a1096c29f7f3a5d909526a3663eeabd992b70     0 Cache.Windows\B.Misc.toc
         22523      1 35db3e3ce30813616f286d3b661b8522677bc45c     0 Cache.Windows\B.Misc_de.cache
          3272      1 2c6c866507e86ace8e3f513ff53696f9f1068055     0 Cache.Windows\B.Misc_de.toc
         21027      1 65341ef42489317a1183b61247f7c95e2106fd01     0 Cache.Windows\B.Misc_en.cache
          3272      1 cc64c8b6e04688adff9adf949e17e6285a26331b     0 Cache.Windows\B.Misc_en.toc
         22682      1 5a7478f317ae529ee017d389126e45898cd3abd1     0 Cache.Windows\B.Misc_es.cache
          3272      1 6c03b33e9fb8618853afe88f403f11e59357ef75     0 Cache.Windows\B.Misc_es.toc
         23293      1 f266fceae51466f85aa2e28b12cf1dcf9f643d32     0 Cache.Windows\B.Misc_fr.cache
          3272      1 1df92c92f4ba9db3bccf27d1775e710d0945a523     0 Cache.Windows\B.Misc_fr.toc
         22789      1 763c62feaac04f5ad97d864068a8de1e1e704cff     0 Cache.Windows\B.Misc_it.cache
          3272      1 09f817a802c780acbbae4468033cb256887f963a     0 Cache.Windows\B.Misc_it.toc
        174743      1 d25c6997568f506b5313641b2836c49065d67026     0 Cache.Windows\B.Misc_ja.cache
          2888      1 e3bc3f49947cf4c01132d07c7edf951bb7545283     0 Cache.Windows\B.Misc_ja.toc
         95791      1 a468096574d89acaa94f4896bb52716ed8a74a4d     0 Cache.Windows\B.Misc_ko.cache
          2888      1 8bf057c74daedc08fd281e1dca1efd8b299b672a     0 Cache.Windows\B.Misc_ko.toc
         20227      1 1745107778cbbcf34bbfd56cc00b2669f44bfe1d     0 Cache.Windows\B.Misc_pl.cache
          3272      1 a745f57aaf977f6596039ab6e8324e1730c1b9f3     0 Cache.Windows\B.Misc_pl.toc
         23097      1 20a42d727f870ef6e6e277a380884e821b0d0975     0 Cache.Windows\B.Misc_pt.cache
          3272      1 60e41219f9e6ea09cd87e73dc7c633ad4ce0bbef     0 Cache.Windows\B.Misc_pt.toc
         23404      1 bd1e67c6ee988fb21af668886e5b9fe90326cc04     0 Cache.Windows\B.Misc_ru.cache
          3272      1 e5fe49ec4af531552751c08d67cd93374551439b     0 Cache.Windows\B.Misc_ru.toc
        210632      1 c109f7363f815132966e1e8dccbe8371aa0e9f6b     0 Cache.Windows\B.Misc_tc.cache
          2888      1 0ebfe279b0cf274cf3a7548f8344d8618a2ba762     0 Cache.Windows\B.Misc_tc.toc
         18335      1 df21e636e8ecea8840f41eab0aa8e80f3bbc61e1     0 Cache.Windows\B.Misc_th.cache
          3080      1 8b0109bd5586a2dedbdd2bf56d18fe03257dcb73     0 Cache.Windows\B.Misc_th.toc
         22519      1 10142ed0e9d02fe3afc02ebfed4f4a5cceb92c1b     0 Cache.Windows\B.Misc_tr.cache
          3272      1 6c08491cad6f8a2db39c43cb2f6119d4a2642c33     0 Cache.Windows\B.Misc_tr.toc
         24131      1 48909f546309301761a8a1d4ebe847a8dd68dc85     0 Cache.Windows\B.Misc_uk.cache
