Content Manifest for Depot 230411 

Manifest ID / date     : 4946799727072561536 / 01/05/2018 15:11:03 
Total number of files  : 431 
Total number of chunks : 24232 
Total bytes on disk    : 23410709190 
Total bytes compressed : 19075452016 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     126302916    121 3c45852ca99ac042a3b9f34a94d5834d82d72416     0 Cache.Windows\B.AnimRetarget.cache
        351080      1 30e02d24cebfb6a6487e1967299c9e6e73035fc9     0 Cache.Windows\B.AnimRetarget.toc
         37747      1 5c4c5650f9a18f2e8b66873644a48ea7ba56284f     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 d6b83a34be5fb0adf80f291ddf9a2edd049c9bc3     0 Cache.Windows\B.CharacterCodesCache.toc
       1773708      2 2909a6e51b5f9bc3770c42be9a417ae5d3337aa2     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7688      1 1a46d368b492ec059821bdc5fd0060401e26dac0     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       1784643      2 e9ef5e71cf76919e0e136f9adeb1ba96f019b2af     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7688      1 7a2826d401020f707221f75f507c23964b5b445c     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
        963947      1 ed65a76a2dfc0f1055dbed1fd5696486788e92f8     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7688      1 b7e21b113a035b0cda39bf249873c3e94f9a982f     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      12570387     12 476c78626b3c1206875515fa3b85d240e5ff4d2d     0 Cache.Windows\B.Font.cache
        201512      1 98473058ca699fc5939e75d43432bf56a113b06d     0 Cache.Windows\B.Font.toc
    2850070369   2847 3b8842bfc5bcc0c3672920cd5da32fc4d0e7098c     0 Cache.Windows\B.Misc.cache
       5852264      6 bf0a7992f378c0f22ab539d17838e45a88ef67b8     0 Cache.Windows\B.Misc.toc
        117797      1 9839eeb4270f3c92527b3f6922f791cbda612858     0 Cache.Windows\B.Misc_de.cache
          9128      1 6b90fd4129af4578a33cbb5b64636a0f94061faf     0 Cache.Windows\B.Misc_de.toc
        114624      1 500ddbeca1e6013f8f3365e03d7b4df55968f88c     0 Cache.Windows\B.Misc_en.cache
