Content Manifest for Depot 230411 

Manifest ID / date     : 567734397704178704 / 03/21/2015 14:38:02 
Total number of files  : 244 
Total number of chunks : 8681 
Total bytes on disk    : 9925648174 
Total bytes compressed : 6588459312 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      66312496     64 d91ac91d27545c5efce876243738d4bd2c7e133c     0 Cache.Windows\B.AnimRetarget.cache
        191048      1 22a3ae2cb842d126b7484c61b4bb9ce0cdf89be1     0 Cache.Windows\B.AnimRetarget.toc
       9818049     10 435f38fe980af576453400ba7385c8029d714203     0 Cache.Windows\B.Font.cache
        103976      1 30e60a71341caf142cdec9d6a9c16e18d57dee82     0 Cache.Windows\B.Font.toc
    1405575845   1356 439169aac130d4da3196e9edf7d2c3afad2319ee     0 Cache.Windows\B.Misc.cache
       3283304      4 edba83439b302c8802ed8cfb64026e2c7d724100     0 Cache.Windows\B.Misc.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_de.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_de.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_en.cache
        283688      1 cba11b5c611526836f2cc77411daeded3d353395     0 Cache.Windows\B.Misc_en.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_es.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_es.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_fr.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_fr.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_it.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_it.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_ja.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_ja.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_ko.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_ko.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_pl.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_pl.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_pt.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_pt.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_ru.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_ru.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_tc.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_tc.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_tr.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_tr.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_uk.cache
        283688      1 ce5a7dd4b235cd568b46f6516867e0ebe8367d8c     0 Cache.Windows\B.Misc_uk.toc
       2782931      3 23f321eb3490d5b07676e4374f56db668a88afb5     0 Cache.Windows\B.Misc_zh.cache
        283688      1 cba11b5c611526836f2cc77411daeded3d353395     0 Cache.Windows\B.Misc_zh.toc
        725072      1 6939d2b91de434c73c1a9e85cb36671670cac77b     0 Cache.Windows\B.ShaderDx10.cache
          6248      1 469951e2e15da47da9c1e12df60b284f888f51e1     0 Cache.Windows\B.ShaderDx10.toc
       3556981      5 21486c7e28021d684009247a868a9da2a950b5ef     0 Cache.Windows\B.ShaderDx11.cache
          6248      1 433fa054b99f44c2820792c01291da15238cae0f     0 Cache.Windows\B.ShaderDx11.toc
        312175      1 c31f0d18dc0f604dde7a6db0a81cf09896c4462d     0 Cache.Windows\B.ShaderDx9.cache
          6248      1 499d74519f6698faffa0d4ce73dc9c2db6ffca38     0 Cache.Windows\B.ShaderDx9.toc
      54109822     52 7bd105786774acb0885064bbb65aded2ed555190     0 Cache.Windows\B.ShaderPermutationDx10.cache
        225992      1 35c1c95c7d8fc0a3ad1d6646e76c4cd8e75ace56     0 Cache.Windows\B.ShaderPermutationDx10.toc
     101071992     97 88a2070b46e375610710a31342e66b1076453fc8     0 Cache.Windows\B.ShaderPermutationDx11.cache
        225992      1 f8db3d9fd19b9e87780dab348d7fd04cb408b614     0 Cache.Windows\B.ShaderPermutationDx11.toc
      28078542     27 ab2d570a207a4d05e3a55ee14c053953c751309f     0 Cache.Windows\B.ShaderPermutationDx9.cache
        225992      1 b0a5b55f14e7fede72f0e853577fbf596a0dba71     0 Cache.Windows\B.ShaderPermutationDx9.toc
     646655868    630 2cb840959d31f24d61cbf8ec9525e1deb5ad2064     0 Cache.Windows\B.TextureDx9.cache
       3911048      4 bb39bbbc0e7fd6d93146829e6f232249cbeac7b4     0 Cache.Windows\B.TextureDx9.toc
