Content Manifest for Depot 230411 

Manifest ID / date     : 6180757407260335433 / 04/03/2013 21:30:38 
Total number of files  : 241 
Total number of chunks : 1730 
Total bytes on disk    : 1622828812 
Total bytes compressed : 1265321008 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      25932437     25 7252749080760907feb7523f078514b741a0449c     0 Cache.Windows\B.AnimRetarget.cache
         39464      1 6fd97a6fd3b7fdcb9dd880e6f77b34270ad068ca     0 Cache.Windows\B.AnimRetarget.toc
       4670395      5 98f46e9abae41850843d85ca428d82e4880d07df     0 Cache.Windows\B.Font.cache
         31304      1 00a993ac13018dfd4a0330b4e3f1f425bf6ec8d1     0 Cache.Windows\B.Font.toc
     294814400    292 5581079d56728948c3d5ad09e03ec4905d9cddf9     0 Cache.Windows\B.Misc.cache
        702632      1 524ff8ef59e4a2096a9dd315fe5177d74296e4c2     0 Cache.Windows\B.Misc.toc
       6068989      7 5e3df3e78e7b0a159f2cfcfc947be1210a44a398     0 Cache.Windows\B.Misc_de.cache
         25064      1 664356d0a91a24d75c62d19f6a38da38569119f7     0 Cache.Windows\B.Misc_de.toc
       6068989      7 5e3df3e78e7b0a159f2cfcfc947be1210a44a398     0 Cache.Windows\B.Misc_en.cache
         25064      1 1992bdbec130954c65777384f963908a4b55095d     0 Cache.Windows\B.Misc_en.toc
       6068989      7 5e3df3e78e7b0a159f2cfcfc947be1210a44a398     0 Cache.Windows\B.Misc_es.cache
         25064      1 664356d0a91a24d75c62d19f6a38da38569119f7     0 Cache.Windows\B.Misc_es.toc
       6068989      7 5e3df3e78e7b0a159f2cfcfc947be1210a44a398     0 Cache.Windows\B.Misc_fr.cache
         25064      1 664356d0a91a24d75c62d19f6a38da38569119f7     0 Cache.Windows\B.Misc_fr.toc
       6068989      7 5e3df3e78e7b0a159f2cfcfc947be1210a44a398     0 Cache.Windows\B.Misc_it.cache
         25064      1 664356d0a91a24d75c62d19f6a38da38569119f7     0 Cache.Windows\B.Misc_it.toc
