Content Manifest for Depot 230411 

Manifest ID / date     : 5876704438298513797 / 04/11/2014 13:09:31 
Total number of files  : 269 
Total number of chunks : 5887 
Total bytes on disk    : 6347430310 
Total bytes compressed : 4544420304 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      40231646     39 f07aa47a18c44cf9c319eb5e089796136265a0e6     0 Cache.Windows\B.AnimRetarget.cache
        120104      1 d6a26e0110cafad3b7ca853440f9eec4ccd0a40a     0 Cache.Windows\B.AnimRetarget.toc
       5648220      6 f8535230d0588c73b8b44c3a3a3701e25a0318a1     0 Cache.Windows\B.Font.cache
         63560      1 6fe48bc75c719dc898f26bd267228e2047226cf7     0 Cache.Windows\B.Font.toc
    1170844021   1184 986225da7e810790df81e123b127b7eb8f3ecfdb     0 Cache.Windows\B.Misc.cache
       2267720      3 cc2c8e374383ecd5b937c21bbe6703366ea5e0eb     0 Cache.Windows\B.Misc.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_de.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_de.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_en.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_en.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_es.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_es.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_fr.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_fr.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_it.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_it.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_ja.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_ja.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_ko.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_ko.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_pl.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_pl.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_pt.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_pt.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_ru.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_ru.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_tc.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_tc.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_tr.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_tr.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_uk.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_uk.toc
      15660415     15 9e2a270725f2f4b2eedb927acd8ec9d09d6ddd23     0 Cache.Windows\B.Misc_zh.cache
        123752      1 3813cad48f0970af37b0ed9b367c0b3e00af01a5     0 Cache.Windows\B.Misc_zh.toc
       5080692      5 da4f39825cc7d64e24b6954d0b0c7cf27778ab00     0 Cache.Windows\B.ShaderDx11.cache
         14888      1 1f175cc96edb0bbbc351ff4163dfca15788e5b40     0 Cache.Windows\B.ShaderDx11.toc
       4072559      4 2e22b53b7687caafa14611a1b173b9232e3019e8     0 Cache.Windows\B.ShaderDx9.cache
         14888      1 5020219c2cd6b2d2dc785de5bcbdee8df7e88ad1     0 Cache.Windows\B.ShaderDx9.toc
      75379937     72 b2ba572026398cf58742bd33aa57c81da1255750     0 Cache.Windows\B.ShaderPermutationDx11.cache
        163976      1 f1a8e2e2883924662f813d410f730e6e62001ebc     0 Cache.Windows\B.ShaderPermutationDx11.toc
      17468984     17 1caace03c24c21a1fe0263377292c87e34a3aecf     0 Cache.Windows\B.ShaderPermutationDx9.cache
        163976      1 58d83dd57bdf6aea92f62f69c7be91b220280a2e     0 Cache.Windows\B.ShaderPermutationDx9.toc
     516078151    511 f2b84a2a10d63ab073a05d5cbfdb2ea7efe2b810     0 Cache.Windows\B.TextureDx9.cache
       2190536      3 a0ac58d2ce39366a2e74f51d5c32016bede2b7c4     0 Cache.Windows\B.TextureDx9.toc
        206505      1 3ad0c356eb0d55ea7b85dcb7838e16d7ca7ee904     0 Cache.Windows\B.TextureDx9_de.cache
          4904      1 27dd8ea9d1bb9a991884cb3442bfaad2badcc925     0 Cache.Windows\B.TextureDx9_de.toc
        192933      1 c9b2cefc070d320b94e9a8977ba64921e14b8f76     0 Cache.Windows\B.TextureDx9_en.cache
          4904      1 26ac2f3334c46e55893a813dddebb378faec7bc3     0 Cache.Windows\B.TextureDx9_en.toc
        217895      1 998346865ff01dd69325a39c47d564c1b4ee5d45     0 Cache.Windows\B.TextureDx9_es.cache
          4904      1 ccf5987d0a544877153e7dbec17452470eb5abeb     0 Cache.Windows\B.TextureDx9_es.toc
        241737      1 83e6f8f42645dfcc6ece6d806c1919b1640c0546     0 Cache.Windows\B.TextureDx9_fr.cache
          4904      1 7e734863e46eda92734682e892b83e023e983d4d     0 Cache.Windows\B.TextureDx9_fr.toc
        215272      1 d050178a9b46a5810e40a579093df39a72c16edd     0 Cache.Windows\B.TextureDx9_it.cache
          4904      1 3e3acde1bad73c628636dab9764513e5c32cbd63     0 Cache.Windows\B.TextureDx9_it.toc
       9506548     10 b945be574954e4418bddffa76e43fad78a174bc8     0 Cache.Windows\B.TextureDx9_ja.cache
          4904      1 632ba8e057246eecb04f61c330fbb74fe7b39c14     0 Cache.Windows\B.TextureDx9_ja.toc
       3127386      3 e157d2d98fa6147a1cc9b85e05644037cd62bc0d     0 Cache.Windows\B.TextureDx9_ko.cache
          4904      1 2e75981768ceabab43ce0b0333ef7beb14a47a36     0 Cache.Windows\B.TextureDx9_ko.toc
        218303      1 4869016c0025961e436986d8574eeef8ab3e9acf     0 Cache.Windows\B.TextureDx9_pl.cache
          4904      1 25a375784b64f0831ae3f5a1e7a2a4d887b13d1d     0 Cache.Windows\B.TextureDx9_pl.toc
        236784      1 1ea491d0203749796f71db834e758f4a31c8ec8d     0 Cache.Windows\B.TextureDx9_pt.cache
          4904      1 7dce9612977ba3c12a8e4ee051bac0b78fb6dc79     0 Cache.Windows\B.TextureDx9_pt.toc
        309033      1 232f03931ef291450ec74f39b1384fe76bea673f     0 Cache.Windows\B.TextureDx9_ru.cache
          4904      1 5618aa0fb7de306be407672bda5f3971176d4944     0 Cache.Windows\B.TextureDx9_ru.toc
       8881943      9 dd3ba45a33ee1ea7a31c2d127dfbc04b81aa968b     0 Cache.Windows\B.TextureDx9_tc.cache
          4904      1 d782790693bbc4dd5f0bd9be58888b8e20b1db45     0 Cache.Windows\B.TextureDx9_tc.toc
        220869      1 b2de8302ac614812b96efd58caf7bfbdc5e90603     0 Cache.Windows\B.TextureDx9_tr.cache
          4904      1 984aa062aa8093e59dc6e20f7870bc01383c9f8b     0 Cache.Windows\B.TextureDx9_tr.toc
        308633      1 c5c4a475a427d8b8d1ec0ebfe9b92b703cfef0fd     0 Cache.Windows\B.TextureDx9_uk.cache
          4904      1 4b8408b5fc4bf1b56efe23c0cb1c150189c13ef6     0 Cache.Windows\B.TextureDx9_uk.toc
       9351016     10 2cbe761f4ad57a2aa2f7782842b2cbe8d69f0d93     0 Cache.Windows\B.TextureDx9_zh.cache
          4904      1 b56b756b0a47883e6b4eca8993578fee4d93b600     0 Cache.Windows\B.TextureDx9_zh.toc
     251152126    263 e82e46badeded85db46cb8dd87da9e21fba1bbcb     0 Cache.Windows\F.Misc.cache
        101480      1 04172de9e815991881a23600adcdfdb4dff53949     0 Cache.Windows\F.Misc.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_de.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_de.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_en.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_en.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_es.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_es.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_fr.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_fr.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_it.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_it.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_ja.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_ja.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_ko.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_ko.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_pl.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_pl.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_pt.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_pt.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_ru.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_ru.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_tc.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_tc.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_tr.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_tr.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_uk.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_uk.toc
      35462939     36 6fffd4239a18b00a1cc7eedb8901a04e7c5f2c03     0 Cache.Windows\F.Misc_zh.cache
         83144      1 0d33be198a6511cf64374c1670e159ce139b191b     0 Cache.Windows\F.Misc_zh.toc
    2980687904   3122 636655a39b7b94b58df10d197cf5955ae0b0ff09     0 Cache.Windows\F.TextureDx9.cache
        981608      1 9bffd21e7e78a0925994c0d669f32062ba6fe8c0     0 Cache.Windows\F.TextureDx9.toc
     188115147    193 c7b82b9069363454ecbc2afd26c2559196daddcc     0 Cache.Windows\H.AnimRetarget.cache
        191528      1 fac1c76d560519b7f12b4a94b68217562b69e06c     0 Cache.Windows\H.AnimRetarget.toc
        445045      1 b14da25d0eb1f64e23bd232d5f979a8ef0a25a59     0 Cache.Windows\H.Font.cache
