Content Manifest for Depot 230411 

Manifest ID / date     : 2360447165794825746 / 03/19/2021 16:27:41 
Total number of files  : 289 
Total number of chunks : 27965 
Total bytes on disk    : 28065036743 
Total bytes compressed : 27494288000 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      83234747     80 4f5db957d473f35e765210ece5a0aaba72b5c5aa     0 Cache.Windows\B.AnimRetarget.cache
        609992      1 c07af352ea5303f0b0c4b389dc8b2f58c7ae22c5     0 Cache.Windows\B.AnimRetarget.toc
         13015      1 ba0b25f85c52f7a249085e7d128686c4b710639a     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 7070b9d5413a1f02a825da110114e919c2f9e88d     0 Cache.Windows\B.CharacterCodesCache.toc
      12476553     12 54368f8053b4c65b20754901d9e121c648673061     0 Cache.Windows\B.Font.cache
        319112      1 ef366d2804f9a269919a1421a7e9502af2b37dae     0 Cache.Windows\B.Font.toc
    1120399896   1070 4866eaf1cf3dc36f0ea2fff183a997e840ddcfff     0 Cache.Windows\B.LightMap.cache
       3909608      4 0c9e7967c6f8c057c07a82f319c0939194b713c6     0 Cache.Windows\B.LightMap.toc
    3574538503   3428 3953897265d75819733d979d7ba46805b06610eb     0 Cache.Windows\B.Misc.cache
       9443912     10 f07d105b6d0e435b273945c1072f26d0a2ee7af6     0 Cache.Windows\B.Misc.toc
         22554      1 cbe6ff8fafcbd63e5e33c028d0631098f001de51     0 Cache.Windows\B.Misc_de.cache
          3272      1 5723421a88435ce47ef51197da9a43fb87fa5d20     0 Cache.Windows\B.Misc_de.toc
         21220      1 9e09a3d6d15f9a37f5bed5c7693209590cb6d64e     0 Cache.Windows\B.Misc_en.cache
          3272      1 e38bc5f4eddbe6e623c87939ad165d3287507a67     0 Cache.Windows\B.Misc_en.toc
         22844      1 8532d054b925b70291a38e97cd68072c91d88633     0 Cache.Windows\B.Misc_es.cache
          3272      1 54c71607b80913ff606079f652685fcff57e9287     0 Cache.Windows\B.Misc_es.toc
         23394      1 75c3ad95d89664beff27486a7bfb2798b2eb3526     0 Cache.Windows\B.Misc_fr.cache
          3272      1 f20cca5bb53a6b7f88e9abaacfd5dfe6679db7be     0 Cache.Windows\B.Misc_fr.toc
         23118      1 bd309994fc79be3085489451b4c44883dac25469     0 Cache.Windows\B.Misc_it.cache
          3272      1 89446392c1d7d69211fbe1311efdec3791e3d791     0 Cache.Windows\B.Misc_it.toc
        174603      1 42dda7ce33ec60d616a330de2af0753d15e19a41     0 Cache.Windows\B.Misc_ja.cache
          2888      1 2524c3f0e310308de5d4e621f363a4e517d2d026     0 Cache.Windows\B.Misc_ja.toc
         95403      1 2d96dd14efbdc329d6685b3ac8c73eeecacaf7ff     0 Cache.Windows\B.Misc_ko.cache
          2888      1 ec85ff6890c5ed5a61ed8aa866c663d123a445d7     0 Cache.Windows\B.Misc_ko.toc
         20489      1 8cd8ff9a3b9f7dafc12c1d63e4cb8c4966c27438     0 Cache.Windows\B.Misc_pl.cache
          3272      1 acc0b86c96039eed39c6a489721713a868c0b9b0     0 Cache.Windows\B.Misc_pl.toc
         23419      1 f8103e0063414cd24b4513ee8bb3807e24de492d     0 Cache.Windows\B.Misc_pt.cache
          3272      1 0be09b833fcf193fe81dc811327c601a8dc4402d     0 Cache.Windows\B.Misc_pt.toc
         24049      1 906ba197b953bff1dd7ccc0e55655ff33eb43d47     0 Cache.Windows\B.Misc_ru.cache
          3272      1 59f1f62351be73316899e815dcf120398441eaed     0 Cache.Windows\B.Misc_ru.toc
        200569      1 45c6e30d8537eec61a2735f58c2d9334b22b5e88     0 Cache.Windows\B.Misc_tc.cache
          2888      1 87cc7ba6e2067592e7bdf4ca857a15ffcbd573db     0 Cache.Windows\B.Misc_tc.toc
         22685      1 9d4e64d5705c25a7767efc83ee55a3ec85256b5d     0 Cache.Windows\B.Misc_tr.cache
          3272      1 06dab01b13cec6975363ccf6ecbe6a3c0b5a1f55     0 Cache.Windows\B.Misc_tr.toc
         24624      1 88ed0cc2d92c0e21a81fcfe3b0c5fc11b909121e     0 Cache.Windows\B.Misc_uk.cache
          3272      1 34e2b48fb3eeb4e8dbedbf21e224c6de9fe0b3e7     0 Cache.Windows\B.Misc_uk.toc
      59407266     57 b5b6fa3b2bc92639b79882e36ea3b938d25c99e9     0 Cache.Windows\B.Misc_xx.cache
       1712936      2 f4187883a34131f523d150fd15c348db7a02c4aa     0 Cache.Windows\B.Misc_xx.toc
        197480      1 f42b83c12705ab224b3e8ff0855c13b308bc355e     0 Cache.Windows\B.Misc_zh.cache
          2888      1 8de74e6b026ef4c1c20e6f0a22d6c0905cd5498e     0 Cache.Windows\B.Misc_zh.toc
       1248779      2 a3d209558d661c33600a922d4cf8dcb8303aad3d     0 Cache.Windows\B.ShaderDx11.cache
         10760      1 170df65bc443f061a16e6606a1dc84b97b3ca695     0 Cache.Windows\B.ShaderDx11.toc
     266246486    254 6ef2463a58b399cd16620c4551aa669634fa9a3c     0 Cache.Windows\B.ShaderPermutationDx11.cache
        964424      1 2867310ced8d20f342c11ba1cda91f4f6ef89d06     0 Cache.Windows\B.ShaderPermutationDx11.toc
     430626554    411 806ec7eb6c2be7d0281bd84b2b03566335836f9e     0 Cache.Windows\B.Texture.cache
       3242024      4 3f4e746e544ca09c8bbe494477408f52ac39099d     0 Cache.Windows\B.Texture.toc
        391255      1 cf3d395c7de7ac363861414740e06b7fcd81660a     0 Cache.Windows\B.Texture_de.cache
          3368      1 b1915c5cdd7a34a0d38405e272fcff63d09fcefc     0 Cache.Windows\B.Texture_de.toc
        380816      1 aebd26caa6365831dbcfd28da13a80ab203aaa70     0 Cache.Windows\B.Texture_en.cache
          3368      1 864d9a56cda7fe2eb7fa09d89bb42a2c74c9e50f     0 Cache.Windows\B.Texture_en.toc
        399201      1 7b6caa609548dcd115c9e0c2a15e0815da939b67     0 Cache.Windows\B.Texture_es.cache
          3368      1 9a304c4c31306568eb1a61ae4cb05772420957c8     0 Cache.Windows\B.Texture_es.toc
        412464      1 07ecc6d8e576cf395ac60ef867d405a3be559946     0 Cache.Windows\B.Texture_fr.cache
          3368      1 264f963a6e80e6581bb6e33b9e6a7531adf35e3b     0 Cache.Windows\B.Texture_fr.toc
        392907      1 d5320bb40dc7d013e5d0fbbb970ef214a609e34d     0 Cache.Windows\B.Texture_it.cache
          3368      1 3f5d9dba23549ddb4bcb5bf9da78492a3b0b718a     0 Cache.Windows\B.Texture_it.toc
      18779768     19 1b4cc2a97e6170b497be55bb1bc565f42e86b0fc     0 Cache.Windows\B.Texture_ja.cache
          3368      1 f22b3e5609125abaf1ea8bf66147398e00ec828a     0 Cache.Windows\B.Texture_ja.toc
       6758788      8 e06ae15128febc4d733a2acfcf6b637de8b6d1ed     0 Cache.Windows\B.Texture_ko.cache
          3368      1 2ccc18801f42e4e1f1906808254e632ccc95c058     0 Cache.Windows\B.Texture_ko.toc
        349149      1 c7f26565a2a6bd0815981acaed58918decf69c4a     0 Cache.Windows\B.Texture_pl.cache
          3368      1 4078a305f799f159bd3584da8614952ed196f0a6     0 Cache.Windows\B.Texture_pl.toc
        402848      1 9c626177b37eb40762bac007f0afb2200b811deb     0 Cache.Windows\B.Texture_pt.cache
          3368      1 9366e9c210b6d7f9e24e8c9691f6bd84ccb2a2e7     0 Cache.Windows\B.Texture_pt.toc
        441883      1 c81ae5b19011fffb8bc208feaf7c1ebbaee43359     0 Cache.Windows\B.Texture_ru.cache
          3368      1 89e73d2e35034048f9ff31d07844fe702f3eb71d     0 Cache.Windows\B.Texture_ru.toc
      23746213     24 dc23e7a0501d755b4491b36feb2583d481799d3c     0 Cache.Windows\B.Texture_tc.cache
          3368      1 171618e1bc029d43d21aefbbdbf3428048243477     0 Cache.Windows\B.Texture_tc.toc
        398053      1 ccfb55ee6d012c81ec5faf7e36112cefb237d8a1     0 Cache.Windows\B.Texture_tr.cache
          3368      1 3b928d16d264f9fdeb5889348e6b8e57c6c61654     0 Cache.Windows\B.Texture_tr.toc
        473025      1 6dc32cf5530cedde41e3ba2f8299c151a92dd4a9     0 Cache.Windows\B.Texture_uk.cache
          3368      1 f1d7d3ec01d3b8ae24f04af7a9aba59100aeac0e     0 Cache.Windows\B.Texture_uk.toc
      23754387     24 e26932e5383d1913991f1a600b806fa361dae2ab     0 Cache.Windows\B.Texture_zh.cache
          3368      1 c70e9969e5b8537226d7a2d12f4694cb4b12ed8c     0 Cache.Windows\B.Texture_zh.toc
    7874866546   7550 884d12340a6f4b615f4a13dc2f521d2b03c174f8     0 Cache.Windows\F.LightMap.cache
       2668904      3 4bf3e415c0c346569667f398c577ac7b4e1721fe     0 Cache.Windows\F.LightMap.toc
    2882848610   2858 73953a02f8b1ea989224f828fb9c5c6553f9221d     0 Cache.Windows\F.Misc.cache
        672584      1 4c7fa3b465fd1c7307bf2129ab911820451c81c1     0 Cache.Windows\F.Misc.toc
     691496600    691 ff4dfd0709fb09457016864e16e556fe7f2fdeea     0 Cache.Windows\F.Misc_xx.cache
