Content Manifest for Depot 230411 

Manifest ID / date     : 4211752956119480973 / 11/06/2019 14:33:00 
Total number of files  : 333 
Total number of chunks : 37133 
Total bytes on disk    : 36310145268 
Total bytes compressed : 29560760096 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     151107682    148 ebb6106f11800470d40e527ed60b005552f31ded     0 Cache.Windows\B.AnimRetarget.cache
        481064      1 6815ac2ada885530a9e15db5988172783313649a     0 Cache.Windows\B.AnimRetarget.toc
         38875      1 3800ef8e8b02981d956baa3551015df904ac5628     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 09b55333ef745ab65599a73ad368c06e21aa91af     0 Cache.Windows\B.CharacterCodesCache.toc
      15755299     16 e59292825c43d81fc39b8953051d75992eba12ce     0 Cache.Windows\B.Font.cache
        283592      1 b79ddd1bd03fb0146902aace92d044297b256e18     0 Cache.Windows\B.Font.toc
    4136056356   4078 245c6debccf458917b3adff690b553b0e3da0341     0 Cache.Windows\B.Misc.cache
       7945832      8 dd5df6f69dbeb1191681bb38c0aa1dc1afc2ad22     0 Cache.Windows\B.Misc.toc
         39660      1 87fe61b1a7b629a15751a9f9af3375010956ba76     0 Cache.Windows\B.Misc_de.cache
          3272      1 f741e6560c79a8dbf84300918b91757c69c7742a     0 Cache.Windows\B.Misc_de.toc
         35210      1 eddf6a257392fd2f1c9d420fac86e575bd538729     0 Cache.Windows\B.Misc_en.cache
          3272      1 15aab64ff727eeded75222f8a484c3b05ff14aac     0 Cache.Windows\B.Misc_en.toc
         40365      1 dd330d202f70dfcd379e105426f49c16d4b5ff0b     0 Cache.Windows\B.Misc_es.cache
          3272      1 f1558496367fa6faf17c4afe102b368c5c1c2163     0 Cache.Windows\B.Misc_es.toc
         40739      1 11d002f4f9d6da7f440a12e252d69795b5b70bfc     0 Cache.Windows\B.Misc_fr.cache
          3272      1 af3b749580273b137a4e56eaae86a422c4867601     0 Cache.Windows\B.Misc_fr.toc
         41159      1 074f8f681c41b4bdc9b1046830092c365214d1b8     0 Cache.Windows\B.Misc_it.cache
          3272      1 f38ab1f76cb33d4afc55cba439a0452fe03099ef     0 Cache.Windows\B.Misc_it.toc
        433108      1 05c53f0ffdebe55388aff193efda63615b101818     0 Cache.Windows\B.Misc_ja.cache
          2888      1 c63880ca9674c8b1f366a66676e03a506ae474d3     0 Cache.Windows\B.Misc_ja.toc
        238666      1 058aa99f3dea5bd5048a5b7645b529ca7a98a2c4     0 Cache.Windows\B.Misc_ko.cache
          2888      1 7bb9b1b6e7532257299ed08712b8f257b5fea4a1     0 Cache.Windows\B.Misc_ko.toc
         36358      1 fad86cdb8ee5bf7af6446e1ce185e9d6c02e9b62     0 Cache.Windows\B.Misc_pl.cache
          3272      1 73ef8a1a159f5691d5ec95740cbeeb8355b7b0ce     0 Cache.Windows\B.Misc_pl.toc
         42085      1 9c3fcb45ce242b0530863e2b23feca7cf6c616ef     0 Cache.Windows\B.Misc_pt.cache
          3272      1 33f78fcb44be3d01b00ce1eae8b7476e10eb8693     0 Cache.Windows\B.Misc_pt.toc
         41013      1 44e72bb0defa50e8c13e4e7b17b0ebe830620a80     0 Cache.Windows\B.Misc_ru.cache
          3272      1 e660151fed3291e12c597732a7d8da52b8641659     0 Cache.Windows\B.Misc_ru.toc
        480690      1 9c89d42fbe32dcff0de97ebba3804db117895d54     0 Cache.Windows\B.Misc_tc.cache
          2888      1 45e29978771def3693fe3c445b796068b1d020cb     0 Cache.Windows\B.Misc_tc.toc
         39496      1 a2ed7e21401becaf61f9ae7c68df6715cb75e38b     0 Cache.Windows\B.Misc_tr.cache
          3272      1 30b8c1dd5d8bed1f1ac22b0f94adb5765c1dfb52     0 Cache.Windows\B.Misc_tr.toc
         40231      1 19bbef0ea16db69c421be0d8793f0cbf09060a91     0 Cache.Windows\B.Misc_uk.cache
          3272      1 31b87af0ed1a5f84507477ccc53a07164c3951d3     0 Cache.Windows\B.Misc_uk.toc
      11132382     12 cf2335bd261899bd1296ed2481387774272552e4     0 Cache.Windows\B.Misc_xx.cache
       1204328      2 328f9a46b51b36b1646314e5f1490c86328dad18     0 Cache.Windows\B.Misc_xx.toc
        477158      1 35adba0b83588f4d14de3e18acfcc9eaa886f315     0 Cache.Windows\B.Misc_zh.cache
          2888      1 e2f9ca3d4eae5ab5794c4678b994928bda3d4200     0 Cache.Windows\B.Misc_zh.toc
       2002081      2 0e836243723ce1838498e364eda88a420e10be1a     0 Cache.Windows\B.ShaderDx10.cache
         10184      1 e4c99affd27f97add2daa46f366d8540bd650dc7     0 Cache.Windows\B.ShaderDx10.toc
       7286209      7 8c032cd6cc6c9566d4423383d8f7bcc85c6a88c2     0 Cache.Windows\B.ShaderDx11.cache
         10184      1 f4662cdaf117d5e0e6c0f879eaecccfb74ea00e8     0 Cache.Windows\B.ShaderDx11.toc
     786074183    777 863e97e3461b5ed1a12546c68d202697ee16c434     0 Cache.Windows\B.ShaderPermutationDx10.cache
        515816      1 1bb909355f078816e3b2a1ea5c507827005e92f4     0 Cache.Windows\B.ShaderPermutationDx10.toc
     785935146    779 760300c132fd1616452e2d51ff57c75df22e8522     0 Cache.Windows\B.ShaderPermutationDx11.cache
        515816      1 593c8b00cc30c2703e6c6d295ba08d6d942238b9     0 Cache.Windows\B.ShaderPermutationDx11.toc
    1731820075   1685 27b01b744625af762d3800960366849a48d3b6ab     0 Cache.Windows\B.TextureDx9.cache
       5964200      6 7884bcbd4375c854fdacb0e7b34593dd064b3fd1     0 Cache.Windows\B.TextureDx9.toc
        626947      1 2a96f7b89c44f1322edb2c23fc9e6a859dd08df6     0 Cache.Windows\B.TextureDx9_de.cache
          3368      1 b7c979b2d64279bf2be49e622cb43becb9666218     0 Cache.Windows\B.TextureDx9_de.toc
        611044      1 3e7807d32c5b2fda2a397bf4cf5e0b6cb29deb2a     0 Cache.Windows\B.TextureDx9_en.cache
          3368      1 8223867ded00c33ec451f288b2730a3b235e9286     0 Cache.Windows\B.TextureDx9_en.toc
        657001      1 c5e211839319b06fe9715e1755557ea257b06e3b     0 Cache.Windows\B.TextureDx9_es.cache
          3368      1 6617e0d98aedd3ed513d40d3c175e9828abf9ba1     0 Cache.Windows\B.TextureDx9_es.toc
        677388      1 4bf2ff08fe6a5d2e57edbfa460953cdc93a64467     0 Cache.Windows\B.TextureDx9_fr.cache
          3368      1 b77782640404cce501cc1280e65118682ae926e4     0 Cache.Windows\B.TextureDx9_fr.toc
        647181      1 caa421f6af4e2c1765c095a2bf6185401c683b59     0 Cache.Windows\B.TextureDx9_it.cache
          3368      1 2aa37274e4bd943b420149b0b955b4286dbd9e67     0 Cache.Windows\B.TextureDx9_it.toc
      26398968     28 74f142317249e812f3548d15ee531bbabf77109a     0 Cache.Windows\B.TextureDx9_ja.cache
          3368      1 3dd03d45ae270ec3441ef8e8bca2a76fd64a1fb7     0 Cache.Windows\B.TextureDx9_ja.toc
      10289063     10 f5031a2b05aaa2f87ef76b7225db42d8b8beda03     0 Cache.Windows\B.TextureDx9_ko.cache
          3368      1 fd45c00f78aa1e0ac7cfb613c48a25529a6da292     0 Cache.Windows\B.TextureDx9_ko.toc
        576090      1 83b2e053c4bedfaf885549666e7a7b794ac8855e     0 Cache.Windows\B.TextureDx9_pl.cache
          3368      1 915bfa394af0745b48b95ec8d4b7d01d145aa649     0 Cache.Windows\B.TextureDx9_pl.toc
        661938      1 bafa2cef8b4e4c4d86a2598dfd089bb2b0c1c07f     0 Cache.Windows\B.TextureDx9_pt.cache
          3368      1 32ff7fa09f680b3c6847e760f67981003214c0fd     0 Cache.Windows\B.TextureDx9_pt.toc
        742053      1 bd364e4bf7e4b59986fbdfadb8bd6dd4a9c9cd6b     0 Cache.Windows\B.TextureDx9_ru.cache
          3368      1 c60d3798d5aee4cf084278f837ad285c2095fc4e     0 Cache.Windows\B.TextureDx9_ru.toc
      33294180     33 59c5a4cd456f0b1f8d0b28563586ef28e8dc977e     0 Cache.Windows\B.TextureDx9_tc.cache
          3368      1 dddeef8da23b8c45319eeaca51ea2b56f2affa79     0 Cache.Windows\B.TextureDx9_tc.toc
        661041      1 fa2637b0b3faa62570b647f03ff3239d5789ffe4     0 Cache.Windows\B.TextureDx9_tr.cache
          3368      1 f34333c3e773a5f42f9bd5059fdd4ae63e4ec1e5     0 Cache.Windows\B.TextureDx9_tr.toc
        755255      1 17a6bcca7e1ce1022af787590f28176a5a3f30a5     0 Cache.Windows\B.TextureDx9_uk.cache
          3368      1 7870e1e29469d1e7ba2579994367fc606b454aec     0 Cache.Windows\B.TextureDx9_uk.toc
      33941041     33 0e1c913b0d459d455393060af90314b140be29f0     0 Cache.Windows\B.TextureDx9_zh.cache
          3368      1 020f5ea2890265de6723e2cd62d7c4d042e562d3     0 Cache.Windows\B.TextureDx9_zh.toc
    2688425360   2754 9f28d0a9ba630f31c692f9b4b3525e5450520711     0 Cache.Windows\F.Misc.cache
        533672      1 e2173c5bf9375b044a7378fb3735b4611a4b81b4     0 Cache.Windows\F.Misc.toc
     595158253    580 84aeb589599a30d051f4270ee84a65717cbbef93     0 Cache.Windows\F.Misc_xx.cache
       1203848      2 37c826d837866d914f3cf4a7f30712398f494cdd     0 Cache.Windows\F.Misc_xx.toc
   24687245541  25434 ce1b4737fcb35cfce184c6a2b86367401fa0b355     0 Cache.Windows\F.TextureDx9.cache
       5327240      6 e7e1432eb54d2f4befd34ae6151a484dfe411b2a     0 Cache.Windows\F.TextureDx9.toc
      11184012     11 1e7f8b5a9025379991602d7ccafde84b171bf3d2     0 Cache.Windows\F.VideoTexture.cache
          1448      1 86accb058df39bc6b5ade73d31c81d92063a4258     0 Cache.Windows\F.VideoTexture.toc
     107490799    104 ae6549b63e054552abbc94b3d7f9bdeab83141bc     0 Cache.Windows\H.AnimRetarget.cache
        525896      1 dfa92dce93ea806686149dce9a403d1ae920c046     0 Cache.Windows\H.AnimRetarget.toc
          5374      1 7a2f9b349eebda72b2d0de272fbf8343eae8a61a     0 Cache.Windows\H.CharacterCodesCache.cache
           200      1 04b86ff1afd74272e68d68bfad774f3128015cdc     0 Cache.Windows\H.CharacterCodesCache.toc
       1458491      2 dd48ba1f635e1e1e8d9d6088c07919ad7c8c64b1     0 Cache.Windows\H.Font.cache
        284936      1 c6ccad83326b1f0b8e1bfcfc231724d4dca2b402     0 Cache.Windows\H.Font.toc
     146885833    142 87c0a809694f15f4638a5f799a175324fc374a40     0 Cache.Windows\H.Misc.cache
      11982824     12 cff236bb6371f4355b34378d08e6e809492eb356     0 Cache.Windows\H.Misc.toc
       3610832      4 f18a6697d515f33039a2e85e084443bc64ef0ab9     0 Cache.Windows\H.Misc_de.cache
          3368      1 2aab4c34f8eee5f187aa6062adab5baa8ccbadc0     0 Cache.Windows\H.Misc_de.toc
          2124      1 c3bf8d8c9bf9be21da3e48a8606e9032763cc6a0     0 Cache.Windows\H.Misc_en.cache
          3272      1 49610d8993910339e0f29de5bc276f8458fbfc62     0 Cache.Windows\H.Misc_en.toc
       3593673      4 c0a818c6dc177240a22961ff5ceb7372884f4c67     0 Cache.Windows\H.Misc_es.cache
          3368      1 e7c0d47aedf1be5ce80232288e3b38287f920e98     0 Cache.Windows\H.Misc_es.toc
       3682775      4 1e50e531f70d67b4f3f9bc872437c95cbf2578ef     0 Cache.Windows\H.Misc_fr.cache
