Content Manifest for Depot 230411 

Manifest ID / date     : 2433324865707385268 / 09/07/2022 15:26:14 
Total number of files  : 306 
Total number of chunks : 35667 
Total bytes on disk    : 34811203569 
Total bytes compressed : 34073346384 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      99179559     95 07c2fd778e7499ea3942e8877fec64476ae99532     0 Cache.Windows\B.AnimRetarget.cache
        721544      1 fa06edc0a740f7740474aebf74c95778ca81f999     0 Cache.Windows\B.AnimRetarget.toc
         13719      1 761d86ebf43c0a2ec90d871ec3046dfbb5c62ef1     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 e5acb1fc7719f9b051134e8d77122b6bc2409294     0 Cache.Windows\B.CharacterCodesCache.toc
      14628238     14 d3cc4aa8294332938b6bd4abe617df6341949048     0 Cache.Windows\B.Font.cache
        366152      1 55381b0809f9104c2f7cce2fb81f87ed32145f6d     0 Cache.Windows\B.Font.toc
    1475362919   1418 c6c407943d746984f2c56b29670a4fef0dbf60dc     0 Cache.Windows\B.LightMap.cache
       4708232      5 5059bc58ad93cc0f42de1dd102f03c6a70f9649c     0 Cache.Windows\B.LightMap.toc
    4372914725   4250 64189b4b7594723f7bda3a68d85c8b62b790fa68     0 Cache.Windows\B.Misc.cache
      11162120     11 68c119d3a2836a086934b7a7720f56f2c0257e39     0 Cache.Windows\B.Misc.toc
         19342      1 afa3ad8a29bb20ff26194e121d0a077b3a135ef2     0 Cache.Windows\B.Misc_de.cache
          2888      1 c3374c3e8fffa08c23de54d7dc88410a5364f460     0 Cache.Windows\B.Misc_de.toc
         18345      1 7f3dd0dd9a5d9dafb93fb495d8b41b1de3c5db74     0 Cache.Windows\B.Misc_en.cache
          2888      1 55094a6a773004a1fb130e3b5e39deb6388f2604     0 Cache.Windows\B.Misc_en.toc
         19932      1 d66e02949f9c27464177db04ee2d7934b9f3ebd7     0 Cache.Windows\B.Misc_es.cache
          2888      1 9e6593fd9d17d5ea53ec02f38c4c9f0870a52aea     0 Cache.Windows\B.Misc_es.toc
         20405      1 1de627a8c8ae71fbe2e155919f9418e06e425181     0 Cache.Windows\B.Misc_fr.cache
          2888      1 905d6f9ad25d6888163915983f0598efda8bc36c     0 Cache.Windows\B.Misc_fr.toc
         20068      1 6bb7b8e1b04692b43519c85147e8ce046deac0b3     0 Cache.Windows\B.Misc_it.cache
          2888      1 cf9eb421e9453b818366f18975464063ac5220cb     0 Cache.Windows\B.Misc_it.toc
        174469      1 e615d35f086b7f6f72b6f977b98c762bcddc7038     0 Cache.Windows\B.Misc_ja.cache
          2888      1 d7af09319d37e64e1221e82ff8828fa22ccfc1cc     0 Cache.Windows\B.Misc_ja.toc
         96214      1 631951143c4c8e0221f25524b590e7380f2564e1     0 Cache.Windows\B.Misc_ko.cache
          2888      1 1ca2b2216475a6340ca8e87381bd1f26fd81bcaa     0 Cache.Windows\B.Misc_ko.toc
         17535      1 9b10aafb50736615ed02d41fae8d5d8474f33855     0 Cache.Windows\B.Misc_pl.cache
          2888      1 2a1d2c48e23ee49047a56d56ef90084635576857     0 Cache.Windows\B.Misc_pl.toc
         20358      1 19e35f410a358e4902e2575e505779c1b0dec2c1     0 Cache.Windows\B.Misc_pt.cache
          2888      1 3b1991533ace9bf6e1f51b818ca67df0547f1322     0 Cache.Windows\B.Misc_pt.toc
         19788      1 b5d6cab5945bbf84794e0dbb5a59474d2d4d711f     0 Cache.Windows\B.Misc_ru.cache
          2888      1 6e5809d1322202dad17eceaf34b6c692f1f345ef     0 Cache.Windows\B.Misc_ru.toc
        211374      1 5a7f85c8a179d9f268b4b47290303121168545aa     0 Cache.Windows\B.Misc_tc.cache
          2888      1 3c352dd39b213d35c960010d621320d64cbb1c9c     0 Cache.Windows\B.Misc_tc.toc
         16804      1 3a4ff3e1d8a7f78e16f0161a52eca0aec9dc05d1     0 Cache.Windows\B.Misc_th.cache
          2888      1 074c91cf7941bf0fc0e94d3c262740406628d76b     0 Cache.Windows\B.Misc_th.toc
         19672      1 338bcc97b1447a46d0566a9fbdbf941a81ecce5b     0 Cache.Windows\B.Misc_tr.cache
          2888      1 48b33c38a15c352c87c58caddd15ea6725c2ab06     0 Cache.Windows\B.Misc_tr.toc
         20376      1 39917e61cd1a08ae769070bf68c2a133b76555e2     0 Cache.Windows\B.Misc_uk.cache
          2888      1 b484311092439bcb53f722b5de77e8ee9e42cb27     0 Cache.Windows\B.Misc_uk.toc
      72518377     70 5f929b795ae8c912024e0a7b45fd313256c6e084     0 Cache.Windows\B.Misc_xx.cache
       2196488      3 6df441224bd6846f9a94e46bd7cd3c5aeb661943     0 Cache.Windows\B.Misc_xx.toc
        200594      1 c81509c7f6e8712d6dd2f86e94ca08bedadda4fb     0 Cache.Windows\B.Misc_zh.cache
          2888      1 7226f85b3aa0438ea96d6c0bbea3376fe422484f     0 Cache.Windows\B.Misc_zh.toc
       1290681      2 136f997bd38697fe01e60e2a631c4ac6f9ca9c5a     0 Cache.Windows\B.ShaderDx11.cache
         11048      1 351fc2e3459285927004e9ff6bcd4bd092b2fb84     0 Cache.Windows\B.ShaderDx11.toc
     499247347    477 7745756ae92b88349fc9fe06a6b4e9315eeab047     0 Cache.Windows\B.ShaderPermutationDx11.cache
       1122248      2 744152b24a764abe6e63b46d19d7dc3780d80e94     0 Cache.Windows\B.ShaderPermutationDx11.toc
     563538961    555 0db6dc2c0bc8acb04e11d137f3f1c9af2c99f14f     0 Cache.Windows\B.Texture.cache
       3899816      4 5ac5be8df390f8b24c5362e868129bd12b7cdd02     0 Cache.Windows\B.Texture.toc
        302905      1 b6250d029e6fa0ea5c20593b786529849421a4b1     0 Cache.Windows\B.Texture_de.cache
          2984      1 cd8c39bd6d3963e09940d5833381ecd9612dc171     0 Cache.Windows\B.Texture_de.toc
        300640      1 f5cc26018f6e173e00c56ecd181491b0230233ec     0 Cache.Windows\B.Texture_en.cache
          2984      1 de9a93d8a46b2c7a4e405a9b39001734b258f331     0 Cache.Windows\B.Texture_en.toc
        315453      1 25f1981478e61a5ca94bc16afa02bccaa036d8fa     0 Cache.Windows\B.Texture_es.cache
          2984      1 aec6f615365f09f487445ca1943becdc77681dad     0 Cache.Windows\B.Texture_es.toc
