Content Manifest for Depot 230411 

Manifest ID / date     : 1835327182756411758 / 07/27/2017 00:35:21 
Total number of files  : 431 
Total number of chunks : 20741 
Total bytes on disk    : 20347038531 
Total bytes compressed : 16373486224 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     137477745    132 3b2b6fcab29c068b6651881d397846ce88900697     0 Cache.Windows\B.AnimRetarget.cache
        321608      1 b0f7a0f0e1c2c630b876415a6573a6e6257badf0     0 Cache.Windows\B.AnimRetarget.toc
         38315      1 1596159fefb6b7205105dcfd243cd74c4c61e40c     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 ff9f094a027186617293784d22e42c26159a5a77     0 Cache.Windows\B.CharacterCodesCache.toc
       1519178      2 b8130b2c5a53249fcb0592d9ff759b084ed0017b     0 Cache.Windows\B.CharacterCodesCacheDx10.cache
          7304      1 eee20dcb2841c344d55d4435652f2d612f548dbc     0 Cache.Windows\B.CharacterCodesCacheDx10.toc
       1511797      2 3a43cc52142c366a6bd51c11e980e3f4835cbeb1     0 Cache.Windows\B.CharacterCodesCacheDx11.cache
          7304      1 02f8a5791dca648d2058ce35c048a4abb06ccf57     0 Cache.Windows\B.CharacterCodesCacheDx11.toc
        847056      1 6cf14b70fa73679f51d869f195ec00614e954ea0     0 Cache.Windows\B.CharacterCodesCacheDx9.cache
          7304      1 44e6a899de8b0c47418d1d049877b9a21a96f7f3     0 Cache.Windows\B.CharacterCodesCacheDx9.toc
      11333675     11 4e29a97566c50df3bbaebf2793071670c73c0607     0 Cache.Windows\B.Font.cache
        179432      1 a9385d53e2dd8b2ac4af82fd2a1b68d103d69878     0 Cache.Windows\B.Font.toc
    2409067320   2347 e51a31500f4b11fd545e2c301321e546e038c480     0 Cache.Windows\B.Misc.cache
       5247080      6 413113d3948a4de12fdba8e621aad980393b2bd8     0 Cache.Windows\B.Misc.toc
