Content Manifest for Depot 230411 

Manifest ID / date     : 4589169429267220816 / 11/05/2020 13:33:34 
Total number of files  : 294 
Total number of chunks : 29171 
Total bytes on disk    : 29905926972 
Total bytes compressed : 26879370896 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      77480679     74 2b8d93e4bbcc40ed3eeb1a729bfb7b415e1fa6f5     0 Cache.Windows\B.AnimRetarget.cache
        565448      1 6315b1c9b6d42139c6699015bb2eb079cd16e24b     0 Cache.Windows\B.AnimRetarget.toc
         12961      1 5f8b3e8127425272fc0ef98be4419a895e430558     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 d2fe8f4b1fd64488fe5e608ff69d13e4b6f03e77     0 Cache.Windows\B.CharacterCodesCache.toc
      11780941     12 9bcc308c2bc430afc0c4d27c55effce2562539e7     0 Cache.Windows\B.Font.cache
        306440      1 12660f593451f3f6f39bca4ec5681aab5106dbab     0 Cache.Windows\B.Font.toc
    1045594415    998 316ec4fbd053a07a1cc1ca23a9641adbbba99bee     0 Cache.Windows\B.LightMap.cache
       3659048      4 7f384ed840bf6dc6694e6f98f421e38c3a7a5ea4     0 Cache.Windows\B.LightMap.toc
    5384734368   5310 32f65f6a49b929592430cc0e7ed4a23e49dbd274     0 Cache.Windows\B.Misc.cache
       9286088      9 8f2cd67aa78a1907464fae2a37d111197eb79cbb     0 Cache.Windows\B.Misc.toc
         23071      1 705dfe09501b02b101c5a39f8641534f5c25437d     0 Cache.Windows\B.Misc_de.cache
          3272      1 5402b04e5fbbd252b79b4ed45ee013c95e1842d7     0 Cache.Windows\B.Misc_de.toc
         21624      1 78ec34f4d105443ac34238e0df9a768f12a05a0b     0 Cache.Windows\B.Misc_en.cache
          3272      1 2bbd50f24b6b0f70c55212916db94a1d23f58d17     0 Cache.Windows\B.Misc_en.toc
         23457      1 751f1903a29395c6e051ea335a0698781768e74e     0 Cache.Windows\B.Misc_es.cache
          3272      1 fb2d95eb51585c13ba6723f8bf55051c6c19212d     0 Cache.Windows\B.Misc_es.toc
         23904      1 d067ef100b40b54c741faaa83d2226bb49c5fc29     0 Cache.Windows\B.Misc_fr.cache
          3272      1 95afe3e34f60067c55af3ef4120b2f229146497d     0 Cache.Windows\B.Misc_fr.toc
         23621      1 d124a60a638702b8bc2048917e07854dc53d3947     0 Cache.Windows\B.Misc_it.cache
          3272      1 7d238618d5ed0522e09df8d945d6eb3cb1414879     0 Cache.Windows\B.Misc_it.toc
        173984      1 743924541700d7119f21fef403e4044d17523fc4     0 Cache.Windows\B.Misc_ja.cache
          2888      1 95e6520447a94655e6b05388c59c37f28285e9f9     0 Cache.Windows\B.Misc_ja.toc
         95285      1 464afa5350df7b3016477a2bdda31c86e643fa95     0 Cache.Windows\B.Misc_ko.cache
          2888      1 6adada2a1d561b884a4105566ee6405b3bd909b2     0 Cache.Windows\B.Misc_ko.toc
         20904      1 7e42961fdeb57eba6f18ae8f8eb8586b1f4dc90b     0 Cache.Windows\B.Misc_pl.cache
          3272      1 f9d47f7cfdc66f4012a2715cd4d946ceaf8573ba     0 Cache.Windows\B.Misc_pl.toc
         23899      1 71cbfefcb2588814eb6197ef35b675a690165cb6     0 Cache.Windows\B.Misc_pt.cache
          3272      1 e6399e20dce83bc4818603aa61096ccd5854a100     0 Cache.Windows\B.Misc_pt.toc
         24518      1 6bd7792676d87e4dc402ead7ea521b74406837a5     0 Cache.Windows\B.Misc_ru.cache
          3272      1 5458f3be16af8d19fe0627648d131bd0e20f6f0b     0 Cache.Windows\B.Misc_ru.toc
        200205      1 14119f7599513c29f54c09dc3b67bc0161e94a13     0 Cache.Windows\B.Misc_tc.cache
          2888      1 f87c06e0946ed2cf1aa4d634226fee1a62734ba5     0 Cache.Windows\B.Misc_tc.toc
         23251      1 9ba1f575feeb24b93ed12cb2e0c6f52c43ebfe39     0 Cache.Windows\B.Misc_tr.cache
          3272      1 40f37853fb53e1d3ae6c02bfffa3cb5eb60fb439     0 Cache.Windows\B.Misc_tr.toc
         25372      1 d122245bded8b3eeac15bb67b0cdf24b43ffcfa0     0 Cache.Windows\B.Misc_uk.cache
          3272      1 836a3b8b72af95dd15f1dad745f57acdd7360c53     0 Cache.Windows\B.Misc_uk.toc
      54247439     53 91a742df7a92fa574e5753f8107f195956b7c779     0 Cache.Windows\B.Misc_xx.cache
       1489256      2 0912ddaa40d34b672a5545cfd0598cd7836eb2c2     0 Cache.Windows\B.Misc_xx.toc
        196955      1 27a7070e199a39d13db9e709866a8edd7223954b     0 Cache.Windows\B.Misc_zh.cache
          2888      1 984e0751bced01d7d111de546836d2740cb169e2     0 Cache.Windows\B.Misc_zh.toc
        741264      1 3e5a0c0b3512aaa99ded60f1e773f44f6fe22e3c     0 Cache.Windows\B.ShaderDx10.cache
         10472      1 9e06be568e43799d4e59f336eaa1e111ba041448     0 Cache.Windows\B.ShaderDx10.toc
       1204722      2 5127f93c852c6f6f1f312aafc1ec2ce0760a6c7b     0 Cache.Windows\B.ShaderDx11.cache
         10472      1 6ab5d482268179e59835cf28f52651636d5c9b11     0 Cache.Windows\B.ShaderDx11.toc
     252848720    242 3aec35abd10ba7940333a83e09bbc94da525501f     0 Cache.Windows\B.ShaderPermutationDx10.cache
