Content Manifest for Depot 230411 

Manifest ID / date     : 4212893560910494140 / 03/18/2025 15:42:13 
Total number of files  : 322 
Total number of chunks : 50720 
Total bytes on disk    : 49167712463 
Total bytes compressed : 48030192080 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     132731564    127 1e928668b20845a8f2c685cd2c54d8b4ef9417eb     0 Cache.Windows\B.AnimRetarget.cache
       1031432      1 dd6f6ae2440520c379a3d76857f33bfd8175d307     0 Cache.Windows\B.AnimRetarget.toc
         14292      1 94ed5ca2f7fb1fdcec40950efe5510c2c50189e8     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 28f81e7e99907c93d66bf577f9be2a40e521e94a     0 Cache.Windows\B.CharacterCodesCache.toc
      20140278     20 51afd199d3429770d63aecd95b6c320e41700712     0 Cache.Windows\B.Font.cache
        507848      1 54bd13da8650abbd540d76070d865d92f6c06b98     0 Cache.Windows\B.Font.toc
    1833848058   1756 dd41e94189315a470cb25dea6878a84040c74784     0 Cache.Windows\B.LightMap.cache
       5505512      6 ed4f51b82cd785427d9d196c3a88b6bbd199d648     0 Cache.Windows\B.LightMap.toc
    5929827157   5765 68003543de24b8bd2d7318190b36ddc991a41513     0 Cache.Windows\B.Misc.cache
      14713256     15 d15d3ef020ffad2455e6b8f504763ccd32dc4587     0 Cache.Windows\B.Misc.toc
         23468      1 0d5421392ce13ad3a2f72c7785a57c29d86f53b1     0 Cache.Windows\B.Misc_de.cache
          3752      1 d9369cdaf6c34ba9bb2d30d47bc7929ffedd31a4     0 Cache.Windows\B.Misc_de.toc
         22559      1 cf6b15d6ca7baf69a957347a5930948db088cfa0     0 Cache.Windows\B.Misc_en.cache
          3752      1 0869d3918f8f05071c662b95ea72599593f95d14     0 Cache.Windows\B.Misc_en.toc
         23881      1 a3bf9206197379201c420ceef241071808ceb5f8     0 Cache.Windows\B.Misc_es.cache
          3752      1 5dac0db6e644d3b632e8e29150ffbd2a48f3ab2e     0 Cache.Windows\B.Misc_es.toc
         24364      1 0b37baec75b8147ff35d4bb875e48af0a75f7763     0 Cache.Windows\B.Misc_fr.cache
          3752      1 9f5bf6e2736fb52e788b189caaf175a33665d49e     0 Cache.Windows\B.Misc_fr.toc
         23990      1 7bf5e08d119aa623c6e5230d763c22aa617ce932     0 Cache.Windows\B.Misc_it.cache
          3752      1 697483689105e1b69ed84143033b92c0978e815c     0 Cache.Windows\B.Misc_it.toc
        190593      1 8b510b2ae9000124617d6907f2a5d3bd20baac1b     0 Cache.Windows\B.Misc_ja.cache
          3752      1 d0e947d9871cd074826bc5e2d86973f41c9cb3a0     0 Cache.Windows\B.Misc_ja.toc
        107287      1 e95215da5d5eb08cb5e376e810ae2bbb803eadcc     0 Cache.Windows\B.Misc_ko.cache
          3752      1 445e07633badbdabc8ff550d6ffee7950d14bcec     0 Cache.Windows\B.Misc_ko.toc
         22025      1 d51b4abe251088f293ffd00f0489fd6412093c0b     0 Cache.Windows\B.Misc_pl.cache
          3752      1 eb3830482c63eba377b86fbf1b9cd54925ac892c     0 Cache.Windows\B.Misc_pl.toc
         24128      1 5f4d00c11c9ded5228bd33fe32c8fb5c25f8373e     0 Cache.Windows\B.Misc_pt.cache
          3752      1 cf4cff7916f4caa6da924de72f15482344fd1783     0 Cache.Windows\B.Misc_pt.toc
         25291      1 3d334f0860d5a091d475f619b96d32deef8e1383     0 Cache.Windows\B.Misc_ru.cache
          3752      1 901ab25a3163ebeeefb0f4554a3a796f6b8eabfb     0 Cache.Windows\B.Misc_ru.toc
        231710      1 49e0165e619116a727c04a8194e994082b05f619     0 Cache.Windows\B.Misc_tc.cache
          3752      1 1bfcd08121daa8284f39b210d73d7d348f946098     0 Cache.Windows\B.Misc_tc.toc
         21529      1 42b6e463ac0fe837fcf2de1e3b4d80674dfd7b79     0 Cache.Windows\B.Misc_th.cache
          3752      1 7417b064d519df8811d8c0c03bc2fa54e126b13d     0 Cache.Windows\B.Misc_th.toc
         23674      1 1c0bbf68100e07fe9cc91210ea2586c3e0aa6e07     0 Cache.Windows\B.Misc_tr.cache
          3752      1 676db091038f963157254e27e49b772d0d62ce6c     0 Cache.Windows\B.Misc_tr.toc
         24596      1 767d38aa751953c0b7fc8bf6d77b30791158ad76     0 Cache.Windows\B.Misc_uk.cache
          3752      1 131d246e0e887cab3cd3447162d529d2cacfa99a     0 Cache.Windows\B.Misc_uk.toc
      99436162     96 eccec1534a282a822853f9d08cc6cc49eb1784f8     0 Cache.Windows\B.Misc_xx.cache
       3163784      4 c43964d61ba9a68f96c6dc685c7572a0eae3c1f8     0 Cache.Windows\B.Misc_xx.toc
        226300      1 33d696df8783dd5ff3e4d0fc26555eb711f9a47f     0 Cache.Windows\B.Misc_zh.cache
          3752      1 3dc94b694784faee9521410a38261bab675e1448     0 Cache.Windows\B.Misc_zh.toc
       3406755      4 7a54c4a75c6a3a7555305cc18a716e3ec7853962     0 Cache.Windows\B.ShaderDx11.cache
         13064      1 8f60b0d3339ac0f8d198ee72c4a912a47bf0f168     0 Cache.Windows\B.ShaderDx11.toc
      19899200     19 e4057457d33cd9e5ebe371f5b5e4306e7c713c5e     0 Cache.Windows\B.ShaderDx12.cache
         13064      1 021e570077204a414fcb91461fb10ede166aa61e     0 Cache.Windows\B.ShaderDx12.toc
     519053310    496 f7bbfb38f4dff62f5b13d17b985d639fd2d1e7ab     0 Cache.Windows\B.ShaderPermutationDx11.cache
       1083656      2 53c5c5d42fc3c80539d3b4a375cdec4f59c85d09     0 Cache.Windows\B.ShaderPermutationDx11.toc
    1607792820   1534 55ad097f5b9cac601d037fc8cb99fad70bb01a23     0 Cache.Windows\B.ShaderPermutationDx12.cache
       1083368      2 7aa0c1fd125e170a5daca6f00934cc55cb441e3b     0 Cache.Windows\B.ShaderPermutationDx12.toc
     739624774    721 6d7c27aa949b6472f39e058c238882be17cf5ae6     0 Cache.Windows\B.Texture.cache
       5086952      5 2274b15f476c8e7bf2332e96f82e8ed2c4bbffc6     0 Cache.Windows\B.Texture.toc
        365969      1 d45cafea15a8ee1f79b790f45f3da94abbd93682     0 Cache.Windows\B.Texture_de.cache
          3848      1 d41202068be9ca3b828057dc536001764beb1ec5     0 Cache.Windows\B.Texture_de.toc
        366719      1 9b7f4d74c9d1fc4a495c03b5b7558f338a50aa99     0 Cache.Windows\B.Texture_en.cache
          3848      1 57aaa73437f187aa06c0336f7fc082bc67de637c     0 Cache.Windows\B.Texture_en.toc
        370656      1 2e09157276d7e2f3c98aa9d5a407914a3c9b5d1b     0 Cache.Windows\B.Texture_es.cache
          3848      1 109793b4035036e35e04557c56dd2136b548e312     0 Cache.Windows\B.Texture_es.toc
        386209      1 1c1301f4565eb6fd53c9eb2e0b7836a1bacce099     0 Cache.Windows\B.Texture_fr.cache
          3848      1 219453207989ddeb49b29ebaa100e2998b3d6df1     0 Cache.Windows\B.Texture_fr.toc
        371703      1 1cdf94f709deff30ced0dc5a2838ea263acbd261     0 Cache.Windows\B.Texture_it.cache
          3848      1 fabbc8c5d3589cff46882f6b7c5f522e2cf94949     0 Cache.Windows\B.Texture_it.toc
      19659624     20 f1cdab24aeb5b0315c342a3df1742e98c1a8ecd8     0 Cache.Windows\B.Texture_ja.cache
          3848      1 7b47855c16b4046a1d43d80ba66400c2fcf870e5     0 Cache.Windows\B.Texture_ja.toc
       7174422      7 dee29c5763103ee3a6efb5bffe7bd43595f53df6     0 Cache.Windows\B.Texture_ko.cache
          3848      1 e40525808a5300c45e1eb080253ba6b32ca229ac     0 Cache.Windows\B.Texture_ko.toc
        329236      1 7a66a54eb7967922a87edfeb0d1c4fc0701fdf28     0 Cache.Windows\B.Texture_pl.cache
          3848      1 387adf141b5a14a48f745f468e4d6cb928825f6e     0 Cache.Windows\B.Texture_pl.toc
        372881      1 ea0fc953e58b909966fb47bafb64f73308254d37     0 Cache.Windows\B.Texture_pt.cache
          3848      1 9646f29ef2cf75c3b84faea29f5ebc522075103d     0 Cache.Windows\B.Texture_pt.toc
        399688      1 4071c71b3315205d97641eff759cfc91a15852f8     0 Cache.Windows\B.Texture_ru.cache
          3848      1 ee089ef9f0ab31fe9e970c452a3a16b27dbcfa59     0 Cache.Windows\B.Texture_ru.toc
      26003808     26 095cb4bb779dafb8ffadf4849cb297275fc85487     0 Cache.Windows\B.Texture_tc.cache
          3848      1 14fad0c57289d7b9607ce30ed54913a5fb19c5b4     0 Cache.Windows\B.Texture_tc.toc
        362805      1 b48c7bd5214e79f32aa03250d6a67712a26356df     0 Cache.Windows\B.Texture_th.cache
          3848      1 b8213919e887cf54df748e0989ee0d3f05cc7f16     0 Cache.Windows\B.Texture_th.toc
        376103      1 b27df5899e67b6d83c907222160cbb2fc08ad5af     0 Cache.Windows\B.Texture_tr.cache
          3848      1 e122ab1e8aa6113d236a7a62b53705029c328b1a     0 Cache.Windows\B.Texture_tr.toc
        397065      1 dd755f4c1cd56de89181605180b2cac93c564864     0 Cache.Windows\B.Texture_uk.cache
          3848      1 581be134f87674f1f467e2d933eaf2acea8cf133     0 Cache.Windows\B.Texture_uk.toc
      24808129     25 00eb891bb402ae86c18863895cf7dd7cc3aa5800     0 Cache.Windows\B.Texture_zh.cache
          3848      1 bc15d140bb7d6b95fa534a10016d39f6568b8849     0 Cache.Windows\B.Texture_zh.toc
      24115280     23 063a5f701d386eeeab7f0c856a274d3fff32dcbc     0 Cache.Windows\B.VideoTexture.cache
           488      1 34f1a07eae62b08db28591253c498d92b8b9f48a     0 Cache.Windows\B.VideoTexture.toc
   10358129016  10259 f7fd9187ab6a961701da34c9bc9ae3165eadc6a2     0 Cache.Windows\F.LightMap.cache
       3614024      4 16dcc216b9ee63e7e4eef572a20ae62f09fa982e     0 Cache.Windows\F.LightMap.toc
    6195400479   6573 3d342c25e2f365927c15a8a1c93e7b8fef8af45e     0 Cache.Windows\F.Misc.cache
       1199240      2 f33bc26dc80b086e6b9e933bff89c3d879333239     0 Cache.Windows\F.Misc.toc
    1289327150   1304 8cbec597003f0a9f310376dfcb164e7de898e021     0 Cache.Windows\F.Misc_xx.cache
       3163496      4 10f376cb150c7a6e89098ab6bff4119e7d2323be     0 Cache.Windows\F.Misc_xx.toc
   18905973792  20453 e2d7115f99937dcaab384635ece77386d86a5951     0 Cache.Windows\F.Texture.cache
       5626856      6 383f52185bfa1bba11e3ba7fdea9c55a11114354     0 Cache.Windows\F.Texture.toc
     469115912    451 6b07bf74fce44fa818108df92813c74bc3c1b9fb     0 Cache.Windows\F.VideoTexture.cache
          3560      1 08d7908e0967a158c30b2c811938794f5c0fc6f5     0 Cache.Windows\F.VideoTexture.toc
      72823811     70 690835ac1e3086a7359916b7697d90f28b5ed9c0     0 Cache.Windows\H.AnimRetarget.cache
       1132040      2 93d3ff16db5e916cf00af1c566066589d5ee851d     0 Cache.Windows\H.AnimRetarget.toc
          5862      1 62c0aeb53dd13113cb716ef7e1f6f2d81f7ef8d1     0 Cache.Windows\H.CharacterCodesCache.cache
           200      1 3d8be9f80a0e78ae09ae8f6371580863b1a9e062     0 Cache.Windows\H.CharacterCodesCache.toc
       2235816      3 ee496376dba010a9b915831bc03afe9c7803868c     0 Cache.Windows\H.Font.cache
        509576      1 dd8fcf72dfc02853ecfa7cdcb621181fccdb7e61     0 Cache.Windows\H.Font.toc
      11942926     12 f203eceb2333c24598cc0fc3f48dd6094528dcc9     0 Cache.Windows\H.LightMap.cache
       5623400      6 4be81c7fa6b91b66130f29ceaa65721843196170     0 Cache.Windows\H.LightMap.toc
     170157675    163 276114bd1836e40b7ed243aa6609746d0f7c6451     0 Cache.Windows\H.Misc.cache
      23286152     23 608ccd1367f756d6a999dcb9ef477f5c73797e56     0 Cache.Windows\H.Misc.toc
       4271067      5 fabefd6c886e927127b73025ff21c07299a3070e     0 Cache.Windows\H.Misc_de.cache
          3848      1 caac08990a5ca1a191ca0ef28e72149497e96f47     0 Cache.Windows\H.Misc_de.toc
       4000179      4 80dd761d8e500dc2b59eb50c73147892322313f5     0 Cache.Windows\H.Misc_en.cache
          3848      1 394bb879f1b8af162ebbc6e066a8bd32dafa8762     0 Cache.Windows\H.Misc_en.toc
       4268450      5 5970cbcab38d3bb020b8b0cc57119493052a2ac4     0 Cache.Windows\H.Misc_es.cache
          3848      1 47d77de089bc656528d4ee106703adea4d2202f9     0 Cache.Windows\H.Misc_es.toc
       4257339      5 3667d930033ebdcc39e3bcbc79bb194e47a5e407     0 Cache.Windows\H.Misc_fr.cache
          3848      1 0171a26a3900c3281f8ae4f2a16f7cf041575fee     0 Cache.Windows\H.Misc_fr.toc
       4190471      4 e53adf35677fb0734e0af65448c1572a9010bb7f     0 Cache.Windows\H.Misc_it.cache
          3848      1 aa46460d570c8bc9e9ffa0b783ab2cdfd4a641a3     0 Cache.Windows\H.Misc_it.toc
       4392423      5 c5f2b99e4ddc6b72711b607bd36c51c45237907d     0 Cache.Windows\H.Misc_ja.cache
          3848      1 5f13296a8f5b5371a69105bd5b6923368238976b     0 Cache.Windows\H.Misc_ja.toc
       4656921      5 8fc138b225baa731bd54258a34e43cc59d1bbcc1     0 Cache.Windows\H.Misc_ko.cache
          3848      1 78d5552560f1afc1e31d724c45805896f96a3d71     0 Cache.Windows\H.Misc_ko.toc
       4337068      5 75bc12e7b26b65fcee1e253e4adebbfc8ca7c7a8     0 Cache.Windows\H.Misc_pl.cache
          3848      1 177c3bc0f5f0e860b8a5aa3f0c793620005e80d1     0 Cache.Windows\H.Misc_pl.toc
       4232233      5 b067a2435d1b9a496096d083d23412bc4a150d88     0 Cache.Windows\H.Misc_pt.cache
          3848      1 1487ba0a393b8a7727f292f269949a20205f3994     0 Cache.Windows\H.Misc_pt.toc
       4824807      5 e928ffb65f77fcb09c674c84c236f6853d72f861     0 Cache.Windows\H.Misc_ru.cache
          3848      1 3ae8dfa6d10a6c820671a109e040250eacb6bb1b     0 Cache.Windows\H.Misc_ru.toc
       4251439      5 2d1af0eaa4f047abc6b21b048dc42a2ad1ee96c5     0 Cache.Windows\H.Misc_tc.cache
          3848      1 ea1d0eb47031232282106e672782f13ee3e565d2     0 Cache.Windows\H.Misc_tc.toc
       4655455      5 84cd999207cc79b0290f1051ad299cbbfa392220     0 Cache.Windows\H.Misc_th.cache
          3848      1 688ee988d851be21c7e7cee856eaceab15dcbe0d     0 Cache.Windows\H.Misc_th.toc
       4202658      5 49dd0252840b3d09a79601436bedd8ffd881da47     0 Cache.Windows\H.Misc_tr.cache
          3848      1 52712be5ce19e0fa1edce7d3b558c3f67533ba42     0 Cache.Windows\H.Misc_tr.toc
       4695126      5 5cc887df91cd4c7198faf03dfc4f8442abf6c77e     0 Cache.Windows\H.Misc_uk.cache
          3848      1 1ca51e484200ac8ed790464035c627f0279c65fa     0 Cache.Windows\H.Misc_uk.toc
       9766202     11 cf42f42e2f6842451519ba8d9b52b230cf34d36c     0 Cache.Windows\H.Misc_xx.cache
       3163880      4 28654093624aad27b236e1017252522c5d2869bb     0 Cache.Windows\H.Misc_xx.toc
       4238965      5 11f791238b8a6423c8dc731a94e9118a5a7ba25b     0 Cache.Windows\H.Misc_zh.cache
          3848      1 930ac77300864ae173b3dc593d7359b0bd644792     0 Cache.Windows\H.Misc_zh.toc
        618287      1 a25ba3d5cb98877482e35903000ae30aeabe7621     0 Cache.Windows\H.ShaderDx11.cache
         42920      1 ecc35f1eaa7f958817e0f9f28686f7da311f58b3     0 Cache.Windows\H.ShaderDx11.toc
        620585      1 60f39902d855988cfd87d961f9c5cdfcfd6a87dc     0 Cache.Windows\H.ShaderDx12.cache
         42920      1 cf3a21116c7fdec955d3da217ff9ddd731ac1524     0 Cache.Windows\H.ShaderDx12.toc
       5476417      6 cbbddb4e23eaa0ac155b2cc0cb30d48a7c0db56a     0 Cache.Windows\H.ShaderPermutationDx11.cache
       1083656      2 642717fb88727356066bdfd7577504de66fc033f     0 Cache.Windows\H.ShaderPermutationDx11.toc
       5498599      6 76bbdffb62e493eed7cb1f926a4cbcdd02669d89     0 Cache.Windows\H.ShaderPermutationDx12.cache
       1083368      2 c2d6f03b74f54862cd8bf2928183eb5024083530     0 Cache.Windows\H.ShaderPermutationDx12.toc
      15597391     15 9642613fa46105b8109fb33241315b36e6892282     0 Cache.Windows\H.Texture.cache
       6421928      7 1f8efb36f4c6843d58267fef13385f11c96e95c3     0 Cache.Windows\H.Texture.toc
          2602      1 8561c68c687d97cb79cc6ced045aa0b0b4600bdc     0 Cache.Windows\H.Texture_de.cache
          3848      1 79367ea6e1d318e23fd6ac2f3726bbcb31060109     0 Cache.Windows\H.Texture_de.toc
          3299      1 c70c61d904cb28b3ea37c6265323359d021642b7     0 Cache.Windows\H.Texture_en.cache
          3848      1 480804926fd0d94785ee883b6a5293dabac67c43     0 Cache.Windows\H.Texture_en.toc
          2602      1 1408962f442bf3170b0c0358df68edaa2d74fffd     0 Cache.Windows\H.Texture_es.cache
          3848      1 1b739b60a6e00c3496990984469ae0c63bb78c39     0 Cache.Windows\H.Texture_es.toc
          2602      1 6d45071bc8ae644ecb4d59c4d54785f9cf43aa13     0 Cache.Windows\H.Texture_fr.cache
          3848      1 4afe75efc2fbeddb91c2ee98190b963393ad0922     0 Cache.Windows\H.Texture_fr.toc
          2602      1 3cbc7e0daefc81b1ea899cb54b9c7fe2523a9a38     0 Cache.Windows\H.Texture_it.cache
          3848      1 86a2543477219d30aa0d5f52b99b2882d1a38a3c     0 Cache.Windows\H.Texture_it.toc
          2586      1 fd19d0d1a251afc8ff1483d69f24decab018ba5c     0 Cache.Windows\H.Texture_ja.cache
