Content Manifest for Depot 230411 

Manifest ID / date     : 8456987056335242580 / 06/26/2024 13:01:42 
Total number of files  : 321 
Total number of chunks : 45352 
Total bytes on disk    : 43611570791 
Total bytes compressed : 42595946544 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
     112051026    107 8823ada46514203a774a6241480749932760bc19     0 Cache.Windows\B.AnimRetarget.cache
        845192      1 b0eed3c9da0672c156c11743e22fdac2b8546e4a     0 Cache.Windows\B.AnimRetarget.toc
         13503      1 68773d41f8ec1909f4e364d7edf9835c7d2ad20e     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 2931596af6dbd14d2b992cd78e65da7843430b5f     0 Cache.Windows\B.CharacterCodesCache.toc
      18175293     18 022da00e4f031c14e40b2e11e76852b7d21b3cd2     0 Cache.Windows\B.Font.cache
        453992      1 ce3b1602b23f9fb8c0f2fbb93c33006e2d98d70b     0 Cache.Windows\B.Font.toc
    1665114009   1601 2d56194c68de0a9b66f423a2d0193c8e182070f0     0 Cache.Windows\B.LightMap.cache
       5213960      5 54a09fc0a3d149ad66579f139ce6a768f12ca922     0 Cache.Windows\B.LightMap.toc
    5386010172   5268 513e41272f2d0f93ba61ea43f4274b18c307c395     0 Cache.Windows\B.Misc.cache
      13188968     13 5c29b8295bb20cfa2dca85a131473bd7587e09b9     0 Cache.Windows\B.Misc.toc
         22953      1 79de5db594cec3d3d5132adaf56cb9894cba581b     0 Cache.Windows\B.Misc_de.cache
          3752      1 f2f636765ea6285b3e702a813e55073c439f6391     0 Cache.Windows\B.Misc_de.toc
         21878      1 51c5da0a60aacab3b5452023a3f71ca352619b84     0 Cache.Windows\B.Misc_en.cache
          3752      1 1713b68dd2656bbf2927f3ab28f42191639ba9af     0 Cache.Windows\B.Misc_en.toc
         23340      1 5729ab90a0fce61157c1f87a328884267d6fb6a7     0 Cache.Windows\B.Misc_es.cache
          3752      1 db8648bfe512c062aad770d3777fe8357dab98f0     0 Cache.Windows\B.Misc_es.toc
         23992      1 4a9afbd262700d7bf819c9cfaf57513392739b5c     0 Cache.Windows\B.Misc_fr.cache
          3752      1 934d666f8f3a11c403288a2ab445501b2917483c     0 Cache.Windows\B.Misc_fr.toc
         23561      1 48b107326f27a1826b002046fd4e03f27b8e6e91     0 Cache.Windows\B.Misc_it.cache
          3752      1 7e4d1c3e227cbfbf2a51515464586d432d40fe2d     0 Cache.Windows\B.Misc_it.toc
        186697      1 acb4dc848cca12eecd6dc9c24f30919a0be47f58     0 Cache.Windows\B.Misc_ja.cache
          3752      1 9f25ca3d8d142631924e9b0d7635dd0559b0ddf4     0 Cache.Windows\B.Misc_ja.toc
        104064      1 b04b6d7ac6224e0497739af6e07c3f5cd59b1be4     0 Cache.Windows\B.Misc_ko.cache
          3752      1 4ff650d6a0b89e2da1c585ba62ec318fcce39ddd     0 Cache.Windows\B.Misc_ko.toc
         21356      1 3dc108e4cf9ce34c3d304fc0080c1a3224ea4d44     0 Cache.Windows\B.Misc_pl.cache
          3752      1 873621095875c6963592642132862cf77919e126     0 Cache.Windows\B.Misc_pl.toc
         23921      1 2d8b14688f2bb9017133927a2664aece666571cc     0 Cache.Windows\B.Misc_pt.cache
          3752      1 6e547d0b3da8d18e083db290d2b36a2372b2e247     0 Cache.Windows\B.Misc_pt.toc
         24312      1 6be209178080c1d62137cde5e5d6f400a9a0b3d6     0 Cache.Windows\B.Misc_ru.cache
          3752      1 a77c821d757be84853125165e12e881593b8d666     0 Cache.Windows\B.Misc_ru.toc
        226923      1 81d6c6c4cc87c8063f76bc3fb6b4f11fb4da6198     0 Cache.Windows\B.Misc_tc.cache
          3752      1 60595e4e6238354c3bd078010058fb452252a93d     0 Cache.Windows\B.Misc_tc.toc
         20671      1 400375d0c27e1954ae253408959da0fa687aad11     0 Cache.Windows\B.Misc_th.cache
          3752      1 cca8eb4c17439be6241b182cfee904de1d147d7c     0 Cache.Windows\B.Misc_th.toc
         23231      1 54f112f457054cc2add22ba56c23e9a112de1fd1     0 Cache.Windows\B.Misc_tr.cache
          3752      1 9859086928831838d76f4e816caa6c77260f399d     0 Cache.Windows\B.Misc_tr.toc
         23965      1 f9b22c5d05a8bc08fdaad4767810c5e2ca8b9cfd     0 Cache.Windows\B.Misc_uk.cache
          3752      1 8af713aabd8a6af5ee33e9d0027d30cdd295397f     0 Cache.Windows\B.Misc_uk.toc
      86384656     84 7710ee2e1721bc1d4bfa2f878862552beaac7a2d     0 Cache.Windows\B.Misc_xx.cache
       2617832      3 a340a045d778bdf952ca7790b0dcd5e8eab44aa1     0 Cache.Windows\B.Misc_xx.toc
        222148      1 a273b6b16774c869cf6b4cd56847dc213e4e2694     0 Cache.Windows\B.Misc_zh.cache
          3752      1 f620ec59010aaf4eb3ab4b3de6cbf86fb6146e15     0 Cache.Windows\B.Misc_zh.toc
       3549402      4 4656699a554450e69011f869899697b08d219377     0 Cache.Windows\B.ShaderDx11.cache
         12776      1 e10bfa615b8d361629061e5c68e6974781358e85     0 Cache.Windows\B.ShaderDx11.toc
      18428009     19 90addfb368e70eb3b9b043df77298425772e6aac     0 Cache.Windows\B.ShaderDx12.cache
         12776      1 4db05f8435ed2042858aae66ca3cd85c556b5054     0 Cache.Windows\B.ShaderDx12.toc
     405712458    391 ee1be492169e729a0d28e37aed0915cb8b982991     0 Cache.Windows\B.ShaderPermutationDx11.cache
        959720      1 eb2dc8b01d0de1f19ca5f4358fe91baa7c221c77     0 Cache.Windows\B.ShaderPermutationDx11.toc
    1244975159   1225 440f5325d9d68c87932ec22749f57c8cc72c7f27     0 Cache.Windows\B.ShaderPermutationDx12.cache
        959432      1 14d2265258f6e06f3900b2a05aad20decc8e08fc     0 Cache.Windows\B.ShaderPermutationDx12.toc
    1012660923   1016 c56ec93feb60c7f5628fb4c74d2e1835362c2240     0 Cache.Windows\B.Texture.cache
       4671944      5 d0b4a9379a8cc84c606716e7d3975f41a492ce5e     0 Cache.Windows\B.Texture.toc
        353963      1 ebb3837daf2c23d9bb8fb9b520abc4702382cc2e     0 Cache.Windows\B.Texture_de.cache
          3848      1 39105979c135c86fdc4ce9d52de218fdfd43e67b     0 Cache.Windows\B.Texture_de.toc
        352877      1 35884710bc8bfd444a64c97722fed69aa8bef0d0     0 Cache.Windows\B.Texture_en.cache
          3848      1 d822289dd9501a295f2791bc294db16d427bbbe9     0 Cache.Windows\B.Texture_en.toc
        363255      1 efa1a0fae862c1f442147005180d34498917b5eb     0 Cache.Windows\B.Texture_es.cache
          3848      1 99860b24a2661a2e553b870752779833b41579b9     0 Cache.Windows\B.Texture_es.toc
        377284      1 ea47b94481309140cbeedd8c183ce2c4e70eb005     0 Cache.Windows\B.Texture_fr.cache
          3848      1 70bd0aa8a3ca0a5b3cc870f9c4bc473b84d42f56     0 Cache.Windows\B.Texture_fr.toc
        363094      1 038abdaa6d585b52ce0eee978fccf02a7745dc7b     0 Cache.Windows\B.Texture_it.cache
          3848      1 7e0d4f30e9bbcab0f8468241b9303abe4a9a8221     0 Cache.Windows\B.Texture_it.toc
      19276831     19 df063ec2dc37f8603d2f234585a2845eabf507b7     0 Cache.Windows\B.Texture_ja.cache
          3848      1 46e43b1dec216edc34705d2bd9847b45a7d441f9     0 Cache.Windows\B.Texture_ja.toc
       6968059      7 e00219d9c9aee668298e955742a4fd664265d226     0 Cache.Windows\B.Texture_ko.cache
          3848      1 411d9948a2454c29881af83e2fca867dcbb304e6     0 Cache.Windows\B.Texture_ko.toc
        317008      1 b994a3b37ee8b0a20e98d74fb78395ae76649562     0 Cache.Windows\B.Texture_pl.cache
          3848      1 a1bf7ba70b45ddcfd4353980d119feac7949e4e6     0 Cache.Windows\B.Texture_pl.toc
        369120      1 09759912e85cf7173a98d7ee6b2fb80ec0e7d798     0 Cache.Windows\B.Texture_pt.cache
          3848      1 97e1a63c55f7cff7fb82f131c04dd5db5fc7fc6d     0 Cache.Windows\B.Texture_pt.toc
        383863      1 94043394a4fddfe18c45448fbf13ae8d81e4bb2b     0 Cache.Windows\B.Texture_ru.cache
          3848      1 7df7dc8a475cf7ba070c10c7692fe46de8f63e0f     0 Cache.Windows\B.Texture_ru.toc
      25419229     27 8405a00ee32de737dc327be925e7152dad141a1a     0 Cache.Windows\B.Texture_tc.cache
          3848      1 423c688ae0d3f075f72bd00963717510e0e241df     0 Cache.Windows\B.Texture_tc.toc
        347700      1 e8195f338d2723601c9bcee8d31a6aa7cf0334fc     0 Cache.Windows\B.Texture_th.cache
          3848      1 cfb5aa4714a106a4301fe22a2679e4a6592da98c     0 Cache.Windows\B.Texture_th.toc
        366294      1 aa583cd8a6f424668c4356e4b389bab37d3c2d52     0 Cache.Windows\B.Texture_tr.cache
          3848      1 1ab1f94287b7b9470751ba4e79922e9365d41454     0 Cache.Windows\B.Texture_tr.toc
        384963      1 e3778556e2ae22063f14382d111025bbb0a85979     0 Cache.Windows\B.Texture_uk.cache
          3848      1 1bda0843a0dd7e7003b98689c4f1b1ca8a72987f     0 Cache.Windows\B.Texture_uk.toc
      24192145     26 f1495fef3a9229b099604704d047adccc2c31c46     0 Cache.Windows\B.Texture_zh.cache
          3848      1 31c853445d18d8544229714a92c382791953d6ab     0 Cache.Windows\B.Texture_zh.toc
      24115280     23 063a5f701d386eeeab7f0c856a274d3fff32dcbc     0 Cache.Windows\B.VideoTexture.cache
           488      1 34f1a07eae62b08db28591253c498d92b8b9f48a     0 Cache.Windows\B.VideoTexture.toc
    9639691202   9794 579f83180c54732862db46ec5814863d6d6fa081     0 Cache.Windows\F.LightMap.cache
       3480488      4 65f564e0f431549e6f3a2e0dcad8937c16825143     0 Cache.Windows\F.LightMap.toc
    5275269404   5613 dd4cc19f2f85dc4481e272e7ac10ae79e2748b1a     0 Cache.Windows\F.Misc.cache
       1044392      1 bfb0d3183a56bb1a17b842f028a3790f476b4d98     0 Cache.Windows\F.Misc.toc
    1109691950   1131 3de7c57adc960429dd6539b813d82e182d22d811     0 Cache.Windows\F.Misc_xx.cache
       2617544      3 e80dbd637bb460a3e6be31d00865a84066e1f1cf     0 Cache.Windows\F.Misc_xx.toc
   16223511180  17598 5d73eaea15f96903a1add3c6e91e8d96f6c5b73c     0 Cache.Windows\F.Texture.cache
       5055944      5 fa5b6e9109b0cf415eccf563ad169a19d7e43964     0 Cache.Windows\F.Texture.toc
     422489332    406 4074b84e2582ee49dd006901cdfcd5eaaf52014d     0 Cache.Windows\F.VideoTexture.cache
          2984      1 85397d8d9b3d254d4c85f2d34e2f02ab00e02d10     0 Cache.Windows\F.VideoTexture.toc
      61479661     59 debe646c0c4836cdb1900b276b0066205c43ccc3     0 Cache.Windows\H.AnimRetarget.cache
        927368      1 02cec076f6f6d8b6f02977d412c8ae01be8f9aa1     0 Cache.Windows\H.AnimRetarget.toc
          5332      1 c1ea6afa8b8f8730cb7033bdfe250538e829c266     0 Cache.Windows\H.CharacterCodesCache.cache
           200      1 2043457bd3d6f8ce3733383f144d2a381d8aabca     0 Cache.Windows\H.CharacterCodesCache.toc
       1998920      2 08bdb3e392d3aaba35765ad7cec956a445414e3e     0 Cache.Windows\H.Font.cache
        455816      1 10cf03f03854e0b1e7916bbedf90a93f4d8c4324     0 Cache.Windows\H.Font.toc
      11076669     11 ced14cd594a16f2aaa2984ab9b71aad4ca69252b     0 Cache.Windows\H.LightMap.cache
       5213960      5 394fc77148443b1b9a860ad35a038a844f243b10     0 Cache.Windows\H.LightMap.toc
     186301064    181 c7b16423a71368c18038a4faa222ebda2b7aa541     0 Cache.Windows\H.Misc.cache
      20746088     20 aa4637c56b3ba95010205482f60c9b97befd27ba     0 Cache.Windows\H.Misc.toc
       3161463      4 0be79fa871ddf9de7b97c1ca8ef2c1acd5476e9e     0 Cache.Windows\H.Misc_de.cache
          3848      1 75af57a7562075cd543b4b4499c6d0d3cee91082     0 Cache.Windows\H.Misc_de.toc
       2944605      3 7218ad6814250141c7f56fa1699951b360f7741a     0 Cache.Windows\H.Misc_en.cache
          3848      1 e409ad7326f987e651bf0d00dd381db0dd18c076     0 Cache.Windows\H.Misc_en.toc
       3123865      3 e4f98c30b4ac8df7eff47ae37f6cd90ec65f05d8     0 Cache.Windows\H.Misc_es.cache
          3848      1 6b6929b4d0adcc0ecc3f7f52c727a50e9b4d78e5     0 Cache.Windows\H.Misc_es.toc
       3193600      4 3c8a1354a5813f7e66c76f46c336dae947ee8847     0 Cache.Windows\H.Misc_fr.cache
          3848      1 95b508f2452d993cb6577e4c3d86c261c435915b     0 Cache.Windows\H.Misc_fr.toc
       3081902      3 c6e5e3ae78c8e8480491addbb432706aa110336d     0 Cache.Windows\H.Misc_it.cache
          3848      1 bdad882c317d00965bf75ee0b4ce3f3773314266     0 Cache.Windows\H.Misc_it.toc
       3267927      4 8d1866b4964a34507c0038dae619c3c069f3a0e0     0 Cache.Windows\H.Misc_ja.cache
          3848      1 8428b866a60c612e32d7b3be02836f4b175cf41f     0 Cache.Windows\H.Misc_ja.toc
       3449046      4 1aedc877bca74e62cea6576ffd22beba35b57188     0 Cache.Windows\H.Misc_ko.cache
          3848      1 8bc99e2646f6a6c254e9849a622300b16be8487c     0 Cache.Windows\H.Misc_ko.toc
       3195793      4 bd4dcc4476f73f649140356ba99e102db8ab62c0     0 Cache.Windows\H.Misc_pl.cache
          3848      1 0eebd57f0fb3f76b87876c6c9a70934d16d34aca     0 Cache.Windows\H.Misc_pl.toc
       3122710      3 58303c33ed2dbd1a7b4cf201ad40a3498e6f38f3     0 Cache.Windows\H.Misc_pt.cache
          3848      1 328e2e895f20e6efa8e0f5945e666cef8037efbe     0 Cache.Windows\H.Misc_pt.toc
       3569087      4 aee763776e74539ace93ceb3b75c5ab7cd840c0d     0 Cache.Windows\H.Misc_ru.cache
          3848      1 d9e8699ef3b6e74b126f0961a462eec56b6ae859     0 Cache.Windows\H.Misc_ru.toc
       3174153      4 d1ad2a8b0af8b38083530d743a32868d6224ad1a     0 Cache.Windows\H.Misc_tc.cache
          3848      1 720bc82ef3d16fca18fd069107806e4821e822b1     0 Cache.Windows\H.Misc_tc.toc
       3454994      4 4e44b25a84b3138093a237bb1b59834cf07b03fd     0 Cache.Windows\H.Misc_th.cache
          3848      1 5a7cd3eff98775ef31ba408bfab90cb25d7393d0     0 Cache.Windows\H.Misc_th.toc
       3116454      3 2efcf4fcced5e9b4a901076be0d5d90b39bd540c     0 Cache.Windows\H.Misc_tr.cache
