Content Manifest for Depot 230411 

Manifest ID / date     : 1471695976410467945 / 04/14/2021 22:10:28 
Total number of files  : 289 
Total number of chunks : 28794 
Total bytes on disk    : 28374092488 
Total bytes compressed : 27792486864 


          Size Chunks File SHA                                 Flags Name
             0      0 0000000000000000000000000000000000000000    40 Cache.Windows
      83438516     80 a5f270b7443470f42ef6e9ee2a84412088d07ed0     0 Cache.Windows\B.AnimRetarget.cache
        616904      1 7512523a63b19190c8148d8408467f8b8518519c     0 Cache.Windows\B.AnimRetarget.toc
         13179      1 42e382594a12c75afa95ebad460bc40e3f0f83bd     0 Cache.Windows\B.CharacterCodesCache.cache
           200      1 6aa6b88a96607cb3ca15a2f832a77690baf2d0f2     0 Cache.Windows\B.CharacterCodesCache.toc
      12595606     13 988c59cff2f7a7a575863eec1a45c8ec8668ebde     0 Cache.Windows\B.Font.cache
        320840      1 5d210f448714ac9c35e94f3fa69123ff85678922     0 Cache.Windows\B.Font.toc
    1122703730   1091 cda2c4f4c8d4b9df981e4081089653badffa80f1     0 Cache.Windows\B.LightMap.cache
       3919016      4 c21ab34fd3c8879cf2b7bf4a26c7f1bdc03f473c     0 Cache.Windows\B.LightMap.toc
    3603317970   3508 640c98c68f356b898d619256f02b8a343c6aa863     0 Cache.Windows\B.Misc.cache
       9504968     10 77d5af0524be90ca1d3789f4e0e09b736dfc15fc     0 Cache.Windows\B.Misc.toc
         22554      1 cbe6ff8fafcbd63e5e33c028d0631098f001de51     0 Cache.Windows\B.Misc_de.cache
          3272      1 5723421a88435ce47ef51197da9a43fb87fa5d20     0 Cache.Windows\B.Misc_de.toc
         21220      1 9e09a3d6d15f9a37f5bed5c7693209590cb6d64e     0 Cache.Windows\B.Misc_en.cache
          3272      1 a15788d8337ddb0080ace1b9206a91d8575dfcfc     0 Cache.Windows\B.Misc_en.toc
         22844      1 bfe57aebc4e23ec5905305568b174499809c6ef1     0 Cache.Windows\B.Misc_es.cache
          3272      1 861906a305602179bdb1e044bf7958a90e10e29e     0 Cache.Windows\B.Misc_es.toc
         23394      1 75c3ad95d89664beff27486a7bfb2798b2eb3526     0 Cache.Windows\B.Misc_fr.cache
          3272      1 f20cca5bb53a6b7f88e9abaacfd5dfe6679db7be     0 Cache.Windows\B.Misc_fr.toc
         23118      1 bd309994fc79be3085489451b4c44883dac25469     0 Cache.Windows\B.Misc_it.cache
          3272      1 89446392c1d7d69211fbe1311efdec3791e3d791     0 Cache.Windows\B.Misc_it.toc
        174793      1 166c6c9f50d20354c0423217e8ed99d5199065f1     0 Cache.Windows\B.Misc_ja.cache
          2888      1 2255f2e8f0db3f83ec283d9287250492df0ca9db     0 Cache.Windows\B.Misc_ja.toc
         95489      1 997122f925ac82140f9d203be7da39ff5c1090e5     0 Cache.Windows\B.Misc_ko.cache
          2888      1 4266dfbe7a8068fe84110354f50d52daba99fc4f     0 Cache.Windows\B.Misc_ko.toc
         20322      1 dbe998fa63071f52b6aaed489a602a27b9169b18     0 Cache.Windows\B.Misc_pl.cache
          3272      1 040b3c1280359e0e08c815c7f568fd4b6ec39e42     0 Cache.Windows\B.Misc_pl.toc
         23419      1 a27c4a69c756d6d57b378703aec5cf5d0fb07aef     0 Cache.Windows\B.Misc_pt.cache
          3272      1 0d74441f5c412e9deb81ad0c35931d6e529f112a     0 Cache.Windows\B.Misc_pt.toc
         24049      1 906ba197b953bff1dd7ccc0e55655ff33eb43d47     0 Cache.Windows\B.Misc_ru.cache
          3272      1 59f1f62351be73316899e815dcf120398441eaed     0 Cache.Windows\B.Misc_ru.toc
